station_complex_id,station_complex_name,borough,avg_annual_ridership,log_avg_ridership,is_ibx,subway_trips_per_hour_am_peak,subway_lines_serving_station,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,log_bus_routes_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,travel_time_source,log_min_line_anchor_travel_time,travel_time_missing_flag,poverty_latest,poverty_slope,pop_latest,pop_slope,poverty_latest_orig,poverty_slope_orig,nearest_station_complex_id,poverty_source,poverty_imputed_flag,poverty_missing_flag,population_missing_flag,poverty_imputed_nearest_flag,poverty_imputed_line_flag
420,"219 St (2,5)",Bronx,1536.946118,7.338203115,False,42.0,2,0.6666662222225186,7.440146680662688,10.683225188177172,1.725185729,1.098612289,1.5808117920655638,2.302585092994046,49.75,51.12,2.0,observed_gtfs,3.926911617921897,0,30.36343184,-0.798639018,3411.173775,-28.46946423,,,,line_fill,1,0,0,0,1
423,"Allerton Av (2,5)",Bronx,2771.940977,7.927663761,False,42.0,2,0.6666662222225186,7.826443135456014,10.803079634787233,1.627446841,1.098612289,1.958759374756892,2.833213344056216,44.75,46.12,2.0,observed_gtfs,3.8231917917215306,0,30.36343184,-0.798639018,5293.412425,415.5976948,,,,line_fill,1,0,0,0,1
603,"149 St-Grand Concourse (2,4,5)",Bronx,6980.165518,8.850971161,False,45.33,2,0.999999000001,8.884610231886873,10.55458803059373,2.187884226,2.564949357,2.414470503352075,3.091042453358316,21.0,21.25,3.0,observed_gtfs,3.091042453358316,0,36.7,0.312237762,907.1139353,20.73267257,,,391,nearest_gtfs,1,0,0,1,0
604,"161 St-Yankee Stadium (4,B,D)",Bronx,17504.653,9.770279136,False,42.67,2,0.6666662222225186,8.55429627936774,10.97635459145238,2.172833531,1.791759469,2.228629972496376,2.995732273553991,24.25,25.62,2.0,observed_gtfs,3.228826155721369,0,19.24683864,-0.422377419,2167.307645,111.1041152,,,436,nearest_gtfs,1,0,0,1,0
100,"Hewes St (M,J)",Brooklyn,1945.423803,7.57374902,False,60.0,0,0.999999000001,9.18204377282107,11.250534200138231,1.91344391,2.63905733,3.165981644272168,2.8903717578961645,20.0,20.0,1.0,observed_gtfs,3.044522437723423,0,22.0978115,-2.47433802,5009.700713,-31.56576864,22.0978115,-2.47433802,,observed,0,0,0,0,0
141,Park Pl (S),Brooklyn,1146.151851,7.045037498,False,36.0,0,0.399999840000064,7.612336837167746,11.008959592551948,1.89618407,3.044522438,1.8714555323657776,2.639057329615259,,,,observed_gtfs,0.0,1,14.26926425,-0.682505874,5268.157017,-20.51049939,14.26926425,-0.682505874,,observed,0,0,0,0,0
173,"High St (A,C)",Brooklyn,6920.523403,8.842391169,False,73.67,0,0.999999000001,9.489637387893524,10.580962563701778,2.064518912,4.007333185,2.5622307307270806,2.772588722239781,17.0,18.25,2.0,observed_gtfs,2.8903717578961645,0,5.375620284,-1.769193912,3596.472793,61.74085089,5.375620284,-1.769193912,,observed,0,0,0,0,0
175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,8667.331217,9.067431573,False,109.0,0,1.999996000008,9.591034531092426,10.94183661241081,1.950456144,3.80666249,2.5226703300290456,2.833213344056216,19.5,21.0,3.0,observed_gtfs,3.0204248861443626,0,10.56594821,0.222502395,4915.24318,256.0755268,10.56594821,0.222502395,,observed,0,0,0,0,0
176,Lafayette Av (C),Brooklyn,3960.780479,8.284448819,False,30.67,0,0.6666662222225186,8.799963219506997,10.812632816249412,1.924250365,4.262679877,2.2802891521052486,2.8903717578961645,25.5,25.5,1.0,observed_gtfs,3.277144732992177,0,12.4860756,0.161080707,4718.171791,86.47956011,12.4860756,0.161080707,,observed,0,0,0,0,0
177,Clinton-Washington Avs (C),Brooklyn,5434.62367,8.600729544,False,30.33,0,0.6666662222225186,8.105911197986508,10.849375920849226,1.963856918,4.094344562,2.168343077308182,2.9444389791664403,27.5,27.5,1.0,observed_gtfs,3.349904087274605,0,5.920445254,-0.374882893,4914.781784,131.9734817,5.920445254,-0.374882893,,observed,0,0,0,0,0
179,"Nostrand Av (A,C)",Brooklyn,12318.265,9.418919576,False,72.33,0,0.999999000001,7.920083199053234,10.992537601700546,1.756511572,3.218875825,1.8626952195474555,2.70805020110221,26.5,28.5,2.0,observed_gtfs,3.3141860046725258,0,14.88602531,-0.683744774,3294.550739,-12.23788013,14.88602531,-0.683744774,,observed,0,0,0,0,0
180,Kingston-Throop Avs (C),Brooklyn,4734.070513,8.462751897,False,30.67,0,0.499999750000125,8.10530751550515,11.00019803391464,1.941202646,2.833213344,1.70505489498783,2.772588722239781,32.0,32.0,1.0,observed_gtfs,3.49650756146648,0,14.92361612,-0.612986847,4297.271874,91.5560424,14.92361612,-0.612986847,,observed,0,0,0,0,0
181,"Utica Av (A,C)",Brooklyn,9306.330672,9.138557613,False,72.33,0,0.999999000001,8.048149101665201,10.928471241312758,1.722076557,2.564949357,1.5698240232772631,2.833213344056216,29.5,31.75,2.0,observed_gtfs,3.417726683613366,0,22.51525887,-1.455054008,3465.678067,83.15658621,22.51525887,-1.455054008,,observed,0,0,0,0,0
182,Ralph Av (C),Brooklyn,3429.85075,8.140563541,False,30.67,0,0.499999750000125,7.655390644826152,10.970316733695515,1.729268315,2.48490665,1.5410690997533678,2.9444389791664403,36.0,36.0,1.0,observed_gtfs,3.610917912644224,0,28.89044015,-0.331596219,3460.566061,58.35152193,28.89044015,-0.331596219,,observed,0,0,0,0,0
183,Rockaway Av (C),Brooklyn,3677.054366,8.210139187,False,30.0,0,0.499999750000125,7.370860166536716,10.881061512827182,1.706440416,1.386294361,1.7761680511401328,2.833213344056216,37.5,37.5,1.0,observed_gtfs,3.6506582412937383,0,21.46148726,-0.46360952,3872.803498,49.42983106,21.46148726,-0.46360952,,observed,0,0,0,0,0
185,Liberty Av (C),Brooklyn,1682.952165,7.428898789,False,30.33,0,0.499999750000125,7.278628942320682,10.318341777940978,2.21688217,1.791759469,1.4765319602951803,2.3978952727983707,41.5,41.5,1.0,observed_gtfs,3.7495040759303713,0,36.03762011,-0.592808032,1838.123973,54.72255755,36.03762011,-0.592808032,,observed,0,0,0,0,0
186,Van Siclen Av (C),Brooklyn,1788.456338,7.489667131,False,30.33,0,0.499999750000125,7.049254841255837,10.636816522728903,1.906255828,1.791759469,1.4897380303759356,2.639057329615259,43.0,43.0,1.0,observed_gtfs,3.784189633918261,0,14.14117379,-2.031955077,3215.895988,18.01708633,14.14117379,-2.031955077,,observed,0,0,0,0,0
187,Shepherd Av (C),Brooklyn,1829.998065,7.512616488,False,29.67,0,0.6666662222225186,7.560601162768557,10.765638838309634,1.703647598,1.098612289,1.7008552184645214,2.5649493574615367,45.0,45.0,1.0,observed_gtfs,3.828641396489095,0,19.39587225,-1.796642505,3781.550149,43.7786416,19.39587225,-1.796642505,,observed,0,0,0,0,0
188,"Euclid Av (A,C)",Brooklyn,7029.331035,8.857989073,False,72.33,0,0.999999000001,7.450079569807499,10.889024457147098,1.792982036,1.098612289,1.7985266357195122,2.302585092994046,38.5,42.75,2.0,observed_gtfs,3.676300671907076,0,19.84835363,-0.683564242,3930.921563,80.39913823,19.84835363,-0.683564242,,observed,0,0,0,0,0
189,Grant Av (A),Brooklyn,3866.183358,8.260281706,False,43.33,0,0.999999000001,7.290292882446597,10.796079677632406,1.567604977,0.693147181,1.7586712248317755,2.3978952727983707,41.5,41.5,1.0,observed_gtfs,3.7495040759303713,0,10.66277032,-2.416884533,3155.850744,4.848196271,10.66277032,-2.416884533,,observed,0,0,0,0,0
240,"7 Av (F,G)",Brooklyn,8977.216316,9.102556513,False,77.0,0,0.999999000001,8.524168805152662,10.812250017989491,1.553368212,3.135494216,2.2437368797292443,2.302585092994046,28.5,29.25,2.0,observed_gtfs,3.3843902633457743,0,4.69561357,-0.093767192,4646.701258,-13.87106057,4.69561357,-0.093767192,,observed,0,0,0,0,0
26,"DeKalb Av (B,Q,R)",Brooklyn,15352.07039,9.639070759,False,92.67,0,1.999996000008,9.57637141083894,10.912758479179155,1.975846846,3.713572067,2.481513859110611,2.833213344056216,16.0,22.0,4.0,observed_gtfs,2.833213344056216,0,9.254181587,-0.499754779,5435.304007,537.8195092,9.254181587,-0.499754779,,observed,0,0,0,0,0
28,Union St (R),Brooklyn,5532.907112,8.618649375,False,38.33,0,0.6666662222225186,8.331345424845724,10.782865306386745,2.084870218,3.433987204,2.308074081396391,2.70805020110221,34.0,34.0,2.0,observed_gtfs,3.555348061489413,0,6.58535853,-0.149939531,2830.518427,28.27123471,6.58535853,-0.149939531,,observed,0,0,0,0,0
283,Greenpoint Av (G),Brooklyn,7495.129898,8.922142153,False,35.33,0,0.6666662222225186,8.864181369765426,10.15743185300305,2.008244233,2.48490665,2.2990486308768783,1.9459101490553128,4.0,4.0,1.0,observed_gtfs,1.6094379124341005,0,8.632908952,-0.342971849,4557.396745,70.13184291,8.632908952,-0.342971849,,observed,0,0,0,0,0
284,Nassau Av (G),Brooklyn,6954.974233,8.847356171,False,36.0,0,0.6666662222225186,9.111514017669288,10.430137311649004,2.067945223,2.63905733,2.2357799737025417,2.079441541679836,5.25,5.25,1.0,observed_gtfs,1.8325814637483104,0,5.801746345,-0.500175355,3186.128666,39.89314461,5.801746345,-0.500175355,,observed,0,0,0,0,0
286,Broadway (G),Brooklyn,3289.410696,8.098767668,False,36.33,0,0.6666662222225186,9.037533407550814,11.228929922243076,1.912364214,1.945910149,3.0971159942845587,2.833213344056216,9.5,9.5,1.0,observed_gtfs,2.3513752571634776,0,24.67594973,-1.383513407,5487.085531,66.40850737,24.67594973,-1.383513407,,observed,0,0,0,0,0
287,Flushing Av (G),Brooklyn,2241.859035,7.715506686,False,36.33,0,0.6666662222225186,8.854379458771108,11.251677577122404,2.134548722,1.609437912,3.179979593209105,2.8903717578961645,11.0,11.0,1.0,observed_gtfs,2.4849066497880004,0,38.25112532,-0.789993414,7526.68813,481.2246616,38.25112532,-0.789993414,,observed,0,0,0,0,0
288,Myrtle-Willoughby Avs (G),Brooklyn,3746.301524,8.228791266,False,36.0,0,0.6666662222225186,8.517393171418904,11.109922323732984,2.047050976,0.693147181,2.618824393706749,2.70805020110221,12.25,12.25,1.0,observed_gtfs,2.583997552432231,0,29.81169834,0.075461497,6458.790081,205.6203913,29.81169834,0.075461497,,observed,0,0,0,0,0
289,Bedford-Nostrand Avs (G),Brooklyn,6261.654028,8.74235934,False,36.33,0,0.6666662222225186,8.248790733696413,11.095347288978262,1.935776819,2.197224577,2.4557830251013,2.70805020110221,14.0,14.0,1.0,observed_gtfs,2.70805020110221,0,21.44610721,-0.180412329,4937.879571,85.81503419,21.44610721,-0.180412329,,observed,0,0,0,0,0
290,Classon Av (G),Brooklyn,4016.483007,8.298410868,False,36.0,0,0.6666662222225186,8.490233009833455,11.017546590193264,1.912732595,2.890371758,2.506213117970651,2.8903717578961645,15.0,15.0,1.0,observed_gtfs,2.772588722239781,0,22.92581923,-0.419890781,5781.510274,30.06663973,22.92581923,-0.419890781,,observed,0,0,0,0,0
291,Clinton-Washington Avs (G),Brooklyn,3930.457184,8.276765421,False,35.67,0,0.999999000001,8.915566545710645,10.936387297838856,1.961097941,4.189654742,2.391394393250564,2.995732273553991,16.5,16.5,1.0,observed_gtfs,2.862200880929469,0,7.106017835,-0.73922844,4280.663278,45.43937613,7.106017835,-0.73922844,,observed,0,0,0,0,0
292,Fulton St (G),Brooklyn,4529.588292,8.418607076,False,35.67,0,0.6666662222225186,9.05204779298159,10.881381251020752,1.940454696,4.143134726,2.329378659473403,2.8903717578961645,17.5,17.5,1.0,observed_gtfs,2.917770732084279,0,9.205791096,-0.158089915,4368.767555,102.8810922,9.205791096,-0.158089915,,observed,0,0,0,0,0
30,Prospect Av (R),Brooklyn,4406.090167,8.390969925,False,39.0,0,0.6666662222225186,8.443331342817782,10.46201703637113,2.104085516,3.044522438,2.347716460972106,3.091042453358316,37.5,37.5,2.0,observed_gtfs,3.6506582412937383,0,7.762702349,-0.842613704,3340.45031,165.4754649,7.762702349,-0.842613704,,observed,0,0,0,0,0
31,25 St (R),Brooklyn,2667.441824,7.889249994,False,39.0,0,0.6666662222225186,8.420682291035394,9.99337395933065,1.86232061,2.63905733,2.395446442222428,2.995732273553991,39.0,39.0,2.0,observed_gtfs,3.688879454113936,0,14.36375036,-0.93413595,3176.533276,23.32671808,14.36375036,-0.93413595,,observed,0,0,0,0,0
32,"36 St (D,N,R)",Brooklyn,11194.84349,9.323297872,False,108.0,0,1.999996000008,8.762333040602343,9.947360886980098,1.879677189,2.397895273,2.513397093511875,2.9444389791664403,28.0,34.75,4.0,observed_gtfs,3.367295829986474,0,12.4855892,-1.899633548,2614.791533,-3.259134128,12.4855892,-1.899633548,,observed,0,0,0,0,0
33,45 St (R),Brooklyn,5699.981011,8.648393546,False,39.33,0,0.6666662222225186,9.071882578828616,10.807827153290528,1.808706404,2.302585093,2.7139360627176554,2.772588722239781,43.5,43.5,2.0,observed_gtfs,3.7954891891721942,0,22.15165701,-0.507016186,4777.044216,-110.983293,22.15165701,-0.507016186,,observed,0,0,0,0,0
334,"Clark St (2,3)",Brooklyn,4925.591618,8.502402673,False,75.33,0,0.999999000001,9.539716058977092,10.596984671860362,2.029496202,3.784189634,2.547203545515849,2.772588722239781,16.5,16.5,2.0,observed_gtfs,2.862200880929469,0,5.912751747,-0.860779696,8046.729706,79.67282419,5.912751747,-0.860779696,,observed,0,0,0,0,0
336,"Hoyt St (2,3)",Brooklyn,5683.629052,8.645521154,False,74.0,0,0.999999000001,9.60588981529697,10.942349836798464,2.023403793,3.850147602,2.557305619929338,2.833213344056216,20.0,20.0,2.0,observed_gtfs,3.044522437723423,0,13.25957312,0.392010593,5232.358929,505.3339172,13.25957312,0.392010593,,observed,0,0,0,0,0
337,"Nevins St (2,3,4,5)",Brooklyn,7209.72061,8.883324171,False,139.33,0,1.999996000008,9.50651131182387,10.924354492579385,1.986217467,4.304065093,2.4317057862695943,2.833213344056216,21.5,21.5,4.0,observed_gtfs,3.1135153092103742,0,10.33914274,-0.309177538,4961.225815,252.1678654,10.33914274,-0.309177538,,observed,0,0,0,0,0
339,"Bergen St (2,3)",Brooklyn,3323.814647,8.109169206,False,78.67,0,0.999999000001,8.411832675758411,10.904137815028022,1.893451176,4.262679877,2.103214782509183,2.9444389791664403,24.5,24.5,2.0,observed_gtfs,3.2386784521643803,0,4.628555781,-0.615300135,4684.994607,226.9094887,4.628555781,-0.615300135,,observed,0,0,0,0,0
34,53 St (R),Brooklyn,6286.876028,8.746378618,False,39.33,0,0.6666662222225186,8.850230965588816,11.10002780374474,1.808128725,2.397895273,2.7767412634938227,2.8903717578961645,45.0,45.0,2.0,observed_gtfs,3.828641396489095,0,17.86897498,-1.492108288,5433.869072,12.76802869,17.86897498,-1.492108288,,observed,0,0,0,0,0
340,"Grand Army Plaza (2,3)",Brooklyn,5363.439042,8.587547091,False,78.33,0,0.999999000001,8.273336598504486,10.896868946774848,1.909906153,3.258096538,2.020412080168441,2.772588722239781,26.5,26.5,2.0,observed_gtfs,3.3141860046725258,0,6.012905391,0.032804761,4212.547689,179.6726924,6.012905391,0.032804761,,observed,0,0,0,0,0
341,"Eastern Pkwy-Brooklyn Museum (2,3)",Brooklyn,3380.917755,8.126198211,False,78.33,0,0.999999000001,7.539027055823995,10.794152736771313,1.848232126,2.890371758,1.784982467976031,2.772588722239781,28.0,28.0,2.0,observed_gtfs,3.367295829986474,0,8.21736457,-0.716297562,4262.191581,28.8568745,8.21736457,-0.716297562,,observed,0,0,0,0,0
343,Nostrand Av (3),Brooklyn,2555.378628,7.846346938,False,39.0,0,0.999999000001,7.708859601047175,11.096879577317877,1.756344334,2.63905733,2.034580127673536,2.70805020110221,31.5,31.75,2.0,observed_gtfs,3.481240089335692,0,10.72998959,-1.618541773,4888.599413,-37.18467729,10.72998959,-1.618541773,,observed,0,0,0,0,0
344,Kingston Av (3),Brooklyn,3181.817489,8.065522086,False,39.0,0,0.6666662222225186,8.005367067316664,11.103888987106272,1.698246359,2.397895273,2.3441659152437007,2.833213344056216,33.5,33.88,2.0,observed_gtfs,3.5409593240373143,0,17.29106152,-0.56473802,4416.50147,298.2042147,17.29106152,-0.56473802,,observed,0,0,0,0,0
345,"Crown Hts-Utica Av (3,4)",Brooklyn,16975.37996,9.739578243,False,83.0,0,0.999999000001,8.356554845453426,11.12300392723786,1.783960074,1.386294361,2.1479553645746643,2.772588722239781,32.75,34.5,4.0,observed_gtfs,3.518980417318539,0,28.37514221,1.718399643,5936.084208,82.92860761,28.37514221,1.718399643,,observed,0,0,0,0,0
346,Sutter Av-Rutland Rd (3),Brooklyn,4210.435414,8.345558822,False,40.33,0,0.6666662222225186,8.367532416861831,10.940933405966751,1.697919217,1.386294361,1.9825537648108944,2.639057329615259,33.5,37.75,4.0,observed_gtfs,3.5409593240373143,0,51.22891111,1.341024093,3782.164991,-112.8362468,51.22891111,1.341024093,,observed,0,0,0,0,0
347,Saratoga Av (3),Brooklyn,3154.713836,8.056970005,False,40.0,0,0.6666662222225186,7.952966790923131,10.805192426081865,1.856215003,0.693147181,2.0007889422954084,2.639057329615259,35.5,39.75,4.0,observed_gtfs,3.597312260588446,0,28.3665114,0.212200278,3691.1472,-41.2103705,28.3665114,0.212200278,,observed,0,0,0,0,0
348,Rockaway Av (3),Brooklyn,2940.906023,7.986812957,False,40.33,0,0.6666662222225186,7.676473646389156,10.61861635720246,2.001428084,1.609437912,2.0771268176469944,2.4849066497880004,37.0,41.25,4.0,observed_gtfs,3.6375861597263857,0,34.08344775,-0.039686792,6627.688915,130.8574386,34.08344775,-0.039686792,,observed,0,0,0,0,0
349,Junius St (3),Brooklyn,1625.164006,7.39397915,False,39.67,0,0.6666662222225186,6.947937068614969,10.629416491370415,1.95452427,1.386294361,1.8683302754361408,2.5649493574615367,38.5,42.75,4.0,observed_gtfs,3.676300671907076,0,37.29501719,-1.222298749,3329.613862,41.25986185,37.29501719,-1.222298749,,observed,0,0,0,0,0
35,"59 St (N,R)",Brooklyn,9194.564224,9.126476497,False,71.67,0,0.999999000001,8.740336742730447,10.934605845841022,2.072315819,2.079441542,2.708232948402905,3.49650756146648,33.5,46.25,3.0,observed_gtfs,3.5409593240373143,0,22.72046404,-1.276584077,6874.356397,-98.29259994,22.72046404,-1.276584077,,observed,0,0,0,0,0
350,Pennsylvania Av (3),Brooklyn,2721.089381,7.909155019,False,39.67,0,0.6666662222225186,7.56734567601324,10.64354217367223,1.946761073,1.098612289,1.6908962783904318,2.833213344056216,40.0,44.25,4.0,observed_gtfs,3.713572066704308,0,26.94174444,-1.374648825,4499.751602,-2.580554653,26.94174444,-1.374648825,,observed,0,0,0,0,0
351,Van Siclen Av (3),Brooklyn,1624.314344,7.393456519,False,39.67,0,0.6666662222225186,7.0967213784947605,10.74453736301957,1.635252754,1.386294361,1.6724687280547066,2.3978952727983707,41.5,45.75,4.0,observed_gtfs,3.7495040759303713,0,19.881879,-0.948516715,3724.108741,-6.415733313,19.881879,-0.948516715,,observed,0,0,0,0,0
352,New Lots Av (3),Brooklyn,3646.56888,8.201816164,False,40.0,0,0.6666662222225186,8.01862546504575,10.708041930670204,1.445706176,1.609437912,1.6649740175870886,2.3978952727983707,43.0,47.25,4.0,observed_gtfs,3.784189633918261,0,15.85245234,-1.233629538,4071.103599,79.59665253,15.85245234,-1.233629538,,observed,0,0,0,0,0
353,"President St-Medgar Evers College (2,5)",Brooklyn,2549.272799,7.843955612,False,56.0,0,0.999999000001,7.710653323501202,11.09813702940118,1.717222038,2.772588722,2.1358653993341576,2.772588722239781,32.0,32.75,2.0,observed_gtfs,3.49650756146648,0,11.55992999,-1.717846144,5193.759429,-9.807866262,11.55992999,-1.717846144,,observed,0,0,0,0,0
354,"Sterling St (2,5)",Brooklyn,4067.635704,8.311063014,False,56.0,0,0.999999000001,7.970394907191429,11.01552597264265,1.693133113,2.772588722,2.2478922897659523,2.5649493574615367,33.5,34.25,2.0,observed_gtfs,3.5409593240373143,0,18.83230637,-0.670528001,3691.471347,-152.474065,18.83230637,-0.670528001,,observed,0,0,0,0,0
355,"Winthrop St (2,5)",Brooklyn,5575.986393,8.626403837,False,57.0,0,0.999999000001,9.412627941411015,11.023290393775266,1.783462724,2.397895273,2.12177811951949,2.4849066497880004,35.5,36.25,2.0,observed_gtfs,3.597312260588446,0,18.63344207,-1.056348368,2941.802982,-56.77412985,18.63344207,-1.056348368,,observed,0,0,0,0,0
356,"Church Av (2,5)",Brooklyn,6251.356797,8.740713759,False,57.0,0,0.999999000001,8.603554357064281,10.930138281806371,2.080210391,2.079441542,1.9801330081395736,2.70805020110221,37.0,38.0,2.0,observed_gtfs,3.6375861597263857,0,24.91083037,-0.394010918,5494.310543,22.16675489,24.91083037,-0.394010918,,observed,0,0,0,0,0
357,"Beverly Rd (2,5)",Brooklyn,3159.675798,8.058541144,False,56.33,0,0.999999000001,7.85049318087114,10.873736026003668,1.908368555,1.791759469,1.8634134262840216,2.772588722239781,39.5,40.5,2.0,observed_gtfs,3.701301974112493,0,16.78333124,-0.576487669,3961.904021,-74.22104045,16.78333124,-0.576487669,,observed,0,0,0,0,0
358,"Newkirk Av-Little Haiti (2,5)",Brooklyn,4822.976234,8.481353812,False,56.33,0,0.999999000001,7.669961995473577,11.005045498492809,1.482675414,1.609437912,1.6769019765570474,2.833213344056216,41.0,42.0,2.0,observed_gtfs,3.737669618283368,0,13.85128981,-0.225468282,4572.777782,37.8363028,13.85128981,-0.225468282,,observed,0,0,0,0,0
359,"Flatbush Av-Brooklyn College (2,5)",Brooklyn,13072.46825,9.478340131,False,56.0,0,0.6666662222225186,8.435766192720509,10.804867671674527,1.49641511,1.609437912,1.7975136534435467,2.8903717578961645,43.0,44.0,2.0,observed_gtfs,3.784189633918261,0,13.32394577,-0.861170421,3603.847502,270.1341472,13.32394577,-0.861170421,,observed,0,0,0,0,0
36,Bay Ridge Av (R),Brooklyn,5780.660861,8.662446267,False,37.0,0,0.6666662222225186,8.416488487294606,10.786242183190828,2.013010261,2.302585093,2.396660342494826,4.04305126783455,48.25,48.25,1.0,observed_gtfs,3.8969093676180977,0,14.20789446,-1.477333834,5328.38519,-48.38892171,14.20789446,-1.477333834,,observed,0,0,0,0,0
37,77 St (R),Brooklyn,4022.607583,8.299934188,False,36.67,0,0.6666662222225186,8.303504798872783,10.741470737141524,1.597708049,2.48490665,2.1752569977878595,4.174387269895637,49.75,49.75,1.0,observed_gtfs,3.926911617921897,0,14.62888227,0.076271131,3912.671637,5.637362122,14.62888227,0.076271131,,observed,0,0,0,0,0
38,86 St (R),Brooklyn,8620.412131,9.062004171,False,36.67,0,0.6666662222225186,8.172164452111904,10.606882049547623,1.460767821,1.609437912,2.171245398443685,3.295836866004329,51.75,51.75,1.0,observed_gtfs,3.965563772356176,0,8.5122424,-1.078918036,3766.178286,72.21741983,8.5122424,-1.078918036,,observed,0,0,0,0,0
39,Bay Ridge-95 St (R),Brooklyn,4079.783019,8.314044165,False,36.33,0,0.6666662222225186,9.051813463747946,10.434321664760375,1.707979323,1.098612289,1.8408827805962087,4.23410650459726,54.0,54.0,1.0,observed_gtfs,4.007333185232471,0,12.01444234,-0.75673843,4123.783433,-33.2009917,12.01444234,-0.75673843,,observed,0,0,0,0,0
41,"7 Av (B,Q)",Brooklyn,7446.334664,8.915611484,False,53.67,0,0.999999000001,8.240385115516334,10.950631092829044,1.672839702,3.36729583,2.054093061430285,2.772588722239781,21.0,21.62,2.0,observed_gtfs,3.091042453358316,0,5.394522574,-0.226660559,4890.847411,271.1705748,5.394522574,-0.226660559,,observed,0,0,0,0,0
42,"Prospect Park (B,Q,S)",Brooklyn,6856.920295,8.833159511,False,90.0,0,0.999999000001,7.255591274253665,10.502461406828813,1.256540974,2.772588722,1.5330034692209444,2.5649493574615367,24.0,24.75,2.0,observed_gtfs,3.218875824868201,0,11.78356243,-0.975711164,3166.657802,44.6412791,11.78356243,-0.975711164,,observed,0,0,0,0,0
43,Parkside Av (Q),Brooklyn,4463.658563,8.403948021,False,39.0,0,0.6666662222225186,7.563200592358071,11.010894388885731,1.539043466,2.772588722,1.655586226178222,2.772588722239781,25.5,25.5,1.0,observed_gtfs,3.277144732992177,0,12.77492018,-0.67681157,5784.091265,11.67512086,12.77492018,-0.67681157,,observed,0,0,0,0,0
44,"Church Av (B,Q)",Brooklyn,10076.11865,9.218022653,False,53.33,0,0.999999000001,7.851661177889265,11.044488607696024,1.770489444,3.044522438,1.8461428781899445,2.9444389791664403,27.0,27.25,2.0,observed_gtfs,3.332204510175204,0,18.34834754,-0.730444402,7434.444692,-138.7651271,18.34834754,-0.730444402,,observed,0,0,0,0,0
45,Beverley Rd (Q),Brooklyn,2752.405479,7.920593781,False,38.33,0,0.6666662222225186,8.245909264774093,11.096682483690186,1.77231946,2.944438979,1.98108156358995,2.772588722239781,28.5,28.5,1.0,observed_gtfs,3.3843902633457743,0,10.5244886,-0.73323358,2671.00531,-84.17832731,10.5244886,-0.73323358,,observed,0,0,0,0,0
46,Cortelyou Rd (Q),Brooklyn,4235.578374,8.351511235,False,38.33,0,0.6666662222225186,8.01565761455734,11.085582778342747,1.560650865,2.772588722,2.0225478163509103,2.772588722239781,29.5,29.5,1.0,observed_gtfs,3.417726683613366,0,12.75379196,-0.60896862,4510.979856,-21.22825099,12.75379196,-0.60896862,,observed,0,0,0,0,0
47,"Newkirk Plaza (B,Q)",Brooklyn,7258.503024,8.890066651,False,53.33,0,0.999999000001,7.822044008185619,10.941323124488626,1.380552933,2.079441542,2.078692787308232,2.70805020110221,30.5,30.75,2.0,observed_gtfs,3.449987545831587,0,14.2950047,-0.495164896,2455.487653,-123.3527128,14.2950047,-0.495164896,,observed,0,0,0,0,0
48,Avenue H (Q),Brooklyn,2296.420416,7.739542214,False,39.0,0,0.6666662222225186,7.790696031174738,10.697610650436076,1.501574042,1.791759469,2.1529385038210243,2.772588722239781,32.5,32.5,1.0,observed_gtfs,3.5115454388310208,0,18.96396774,0.160603024,3020.582111,-20.23424101,18.96396774,0.160603024,,observed,0,0,0,0,0
49,Avenue J (Q),Brooklyn,3910.300919,8.271625314,False,39.0,0,0.6666662222225186,8.782476268924539,10.627430633893226,1.495423836,1.945910149,2.397219832831054,2.639057329615259,33.5,33.5,1.0,observed_gtfs,3.5409593240373143,0,16.55363134,-0.926424281,3428.380702,16.37091475,16.55363134,-0.926424281,,observed,0,0,0,0,0
50,Avenue M (Q),Brooklyn,4057.600931,8.308593595,False,38.67,0,0.6666662222225186,9.395491255780296,10.728145335298285,1.572793303,1.386294361,2.521315985232639,2.833213344056216,35.5,35.5,1.0,observed_gtfs,3.597312260588446,0,17.83349047,-1.034782966,3405.479968,120.9416312,17.83349047,-1.034782966,,observed,0,0,0,0,0
51,"Kings Hwy (B,Q)",Brooklyn,14519.16691,9.583293783,False,53.0,0,0.999999000001,9.494917629474484,10.769621186412348,1.541958966,1.098612289,2.3680436571684425,2.639057329615259,35.0,36.5,2.0,observed_gtfs,3.58351893845611,0,15.9089467,-0.844493636,3579.758759,28.39549469,15.9089467,-0.844493636,,observed,0,0,0,0,0
52,Avenue U (Q),Brooklyn,5073.417271,8.531966974,False,38.67,0,0.6666662222225186,9.085457189829492,10.735613760377523,1.425287836,0.693147181,2.147643246994019,2.772588722239781,40.5,40.5,1.0,observed_gtfs,3.725693427236653,0,24.32023764,0.450346822,3730.258136,-0.062738758,24.32023764,0.450346822,,observed,0,0,0,0,0
