station_complex_id,station_complex_name,avg_annual_ridership,log_avg_ridership,is_ibx,subway_trips_per_hour_am_peak,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,log_bus_routes_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,log_min_line_anchor_travel_time,travel_time_missing_flag,poverty_latest,poverty_slope,pop_latest,pop_slope,poverty_imputed_flag,poverty_missing_flag,population_missing_flag,poverty_imputed_nearest_flag,poverty_imputed_line_flag,borough_Brooklyn,borough_Manhattan,borough_Queens,borough_Staten Island,poverty_source_nearest_gtfs,poverty_source_observed,travel_time_source_nearest_station_complex_id,travel_time_source_observed_gtfs
326,Franklin St (1),4729.817066,8.461853208,0,53,0.999999,9.912447294,10.72665371,1.663964072,4.795790546,3.249538588,3.63758616,11.5,11.5,1,2.525728644,0,6.196252136,-0.178559045,2918.941474,8.396773106,0,0,0,0,0,0,1,0,0,0,1,0,1
327,"Chambers St (1,2,3)",13909.51935,9.540400621,0,125.33,1.999996,10.0178425,10.82259432,1.548378651,4.700480366,3.292098703,3.784189634,8.5,8.5,3,2.251291799,0,3.439341476,-0.077441045,5020.933083,40.80864166,0,0,0,0,0,0,1,0,0,0,1,0,1
328,WTC Cortlandt (1),11500.40614,9.35022458,0,51.33,0.999999,10.15237682,11.0472166,1.459125418,4.700480366,3.325164752,3.737669618,14,14,1,2.708050201,0,8.055507921,0.078085101,1759.635345,24.19380562,0,0,0,0,0,0,1,0,0,0,1,0,1
329,Rector St (1),5365.829826,8.587992664,0,51.33,0.999999,10.11309997,10.80954611,1.512141941,4.727387819,3.36145251,3.737669618,15.5,15.5,1,2.803360381,0,10.19206713,0.053643564,4740.95016,-236.6335983,0,0,0,0,0,0,1,0,0,0,1,0,1
333,"Wall St (2,3)",14290.07741,9.567390664,0,74.67,0.999999,10.11597452,10.86256954,1.638297754,4.852030264,3.375105733,3.737669618,13,13,2,2.63905733,0,4.073016351,-0.69454286,10223.71554,16.17637578,0,0,0,0,0,0,1,0,0,0,1,0,1
392,"125 St (4,5,6)",16700.45501,9.723251121,0,139,1.999996,8.804775259,10.95348716,2.087292047,3.433987204,2.298698177,3.295836866,12.75,15.25,4,2.621038824,0,29.4035039,-1.199018403,3754.052617,16.84627769,0,0,0,0,0,0,1,0,0,0,1,0,1
393,116 St (6),8893.89544,9.093232845,0,58,0.999999,8.889032572,11.3374524,1.787865763,3.401197382,2.322379019,3.295836866,15.5,15.5,2,2.803360381,0,36.89243627,-0.411654174,7811.325851,134.3845681,0,0,0,0,0,0,1,0,0,0,1,0,1
394,110 St (6),6732.242501,8.814812105,0,58,0.999999,9.070158341,11.40263057,1.61907725,3.36729583,2.477696622,3.36729583,14.5,14.5,2,2.740840024,0,27.80573641,0.415307496,6526.742285,-102.4006136,0,0,0,0,0,0,1,0,0,0,1,0,1
395,103 St (6),8480.911889,9.045691162,0,58.33,0.999999,9.251098364,11.35153531,1.717983775,3.33220451,2.739742121,3.258096538,13,13,2,2.63905733,0,34.66329209,0.693897947,6490.178292,-185.2014786,0,0,0,0,0,0,1,0,0,0,1,0,1
396,96 St (6),13185.80648,9.4869721,0,57.67,0.999999,9.476083537,11.50389481,1.811701779,3.931825633,2.759857947,3.295836866,11,11,2,2.48490665,0,8.551151632,0.137853316,10375.11441,-79.31502569,0,0,0,0,0,0,1,0,0,0,1,0,1
397,"86 St (4,5,6)",33786.99383,10.42786081,0,141.67,1.999996,9.484329117,11.64094042,1.737196586,4.025351691,2.818281051,3.663561646,8,8.5,4,2.197224577,0,4.640146495,-0.061979616,10098.04007,-111.7004622,0,0,0,0,0,0,1,0,0,0,1,0,1
398,77 St (6),21158.28641,9.959834162,0,58.33,0.999999,9.62152244,11.50571956,1.725926377,3.891820298,3.103709003,3.663561646,7,7,2,2.079441542,0,6.005638118,-0.143373999,5921.975856,-60.33276985,0,0,0,0,0,0,1,0,0,0,1,0,1
399,68 St-Hunter College (6),18873.96323,9.845591626,0,59,0.999999,10.30152514,11.27269933,1.616459289,3.761200116,3.362494577,4.430816799,5.5,5.5,2,1.871802177,0,5.919429535,0.092606778,4724.850774,15.61207377,0,0,0,0,0,0,1,0,0,0,1,0,1
403,33 St (6),19920.53955,9.899556815,0,59,0.999999,11.05521398,11.29669546,1.606575729,4.709530201,3.740534659,4.48863637,2,2,1,1.098612289,0,9.510397644,-0.283566325,6194.18972,69.09902346,0,0,0,0,0,0,1,0,0,0,1,0,1
404,28 St (6),15169.64441,9.627117551,0,58.67,0.999999,10.80035079,11.37423795,1.687242794,4.859812404,3.601272745,4.521788577,3,3,1,1.386294361,0,11.83538949,-0.161706339,5012.902949,83.09850834,0,0,0,0,0,0,1,0,0,0,1,0,1
436,Harlem-148 St (3),2240.882862,7.715071355,0,34,0.49999975,6.161207322,11.13019984,2.174889835,2.708050201,1.886592431,2.564949357,21.5,21.5,1,3.113515309,0,19.24683864,-0.422377419,8132.871633,106.3467337,0,0,0,0,0,0,1,0,0,0,1,0,1
437,145 St (3),2004.105769,7.603452091,0,34.33,0.666666222,7.908019445,11.07081712,2.055813137,3.091042453,2.112871529,3.258096538,19,19,1,2.995732274,0,34.01480337,0.654021724,6003.90944,242.7124125,0,0,0,0,0,0,1,0,0,0,1,0,1
438,"135 St (2,3)",7199.292392,8.881876914,0,74.67,0.999999,8.340933226,11.28833086,1.938046008,3.761200116,2.261229871,3.218875825,16.75,16.88,2,2.876385516,0,21.71170397,0.071260492,5199.52094,32.94906945,0,0,0,0,0,0,1,0,0,0,1,0,1
439,"125 St (2,3)",8855.033986,9.088854312,0,75.67,1.999996,8.723394022,11.24696574,1.996111216,4.143134726,2.328990073,3.36729583,14.75,14.88,2,2.756840365,0,23.36396152,-0.866566072,3631.465604,49.87947869,0,0,0,0,0,0,1,0,0,0,1,0,1
440,"116 St (2,3)",6178.910135,8.729059009,0,75.33,1.999996,8.573573525,11.34539399,1.794133476,3.713572067,2.366629971,3.36729583,13,13.25,2,2.63905733,0,16.83380289,-1.452028314,6861.267242,70.99745003,0,0,0,0,0,0,1,0,0,0,1,0,1
441,"110 St-Malcolm X Plaza (2,3)",4913.069182,8.499857632,0,75,0.999999,8.58485184,11.27931482,1.467345043,3.555348061,2.465482792,3.218875825,12,12.25,2,2.564949357,0,21.62352118,-1.088722659,8521.647954,2.484612926,0,0,0,0,0,0,1,0,0,0,1,0,1
471,34 St-Hudson Yards (7),19714.35371,9.889152987,0,89.33,1.999996,10.34999863,10.44752549,2.070482049,3.951243719,3.398423177,3.044522438,3,3,1,1.386294361,0,8.3,-0.58,618.7761805,44.39138333,0,0,0,0,0,0,1,0,0,0,1,0,1
475,96 St (Q),12813.53876,9.458335646,0,41,0.666666222,9.356602879,11.55025978,1.798884725,3.33220451,2.685780914,3.258096538,12.5,13.5,2,2.602689685,0,12.27766001,0.058745725,8166.173887,67.00520109,0,0,0,0,0,0,1,0,0,0,1,0,1
476,86 St (Q),17675.33376,9.779981948,0,41.33,0.666666222,9.494315582,11.88320544,1.69240372,3.737669618,2.864869742,3.663561646,10.5,11.5,2,2.442347035,0,8.865334233,0.317167493,12052.90149,-73.33712919,0,0,0,0,0,0,1,0,0,0,1,0,1
477,72 St (Q),22792.05836,10.03421131,0,40.67,0.666666222,10.2606024,11.59255886,1.634964422,3.912023005,3.28397197,4.189654742,8,9,2,2.197224577,0,4.025802574,-0.900868392,12399.96174,1277.846962,0,0,0,0,0,0,1,0,0,0,1,0,1
605,"168 St-Washington Hts (1,A,C)",17334.49395,9.760511352,0,71.67,0.999999,7.753623547,11.30011583,1.696153105,2.944438979,2.581808872,2.772588722,18.5,24,3,2.970414466,0,25.86921911,-0.451362909,5058.220273,12.37978025,0,0,0,0,0,0,1,0,0,0,1,0,1
8,"5 Av/59 St (N,R,W)",11365.11157,9.338391538,0,82.33,0.999999,10.50613546,10.24288408,1.428221937,4.304065093,3.527188913,4.477336814,6,6,3,1.945910149,0,14.17468237,0.424097609,1156.442506,22.64809449,0,0,0,0,0,0,1,0,0,0,1,0,1
9,"57 St-7 Av (N,Q,R,W)",25519.28864,10.14722905,0,123.33,1.999996,10.62994861,10.81486624,1.373530553,4.615120517,3.469201494,4.477336814,3.5,3.5,4,1.504077397,0,7.92219676,-0.182875974,5566.420102,71.72539808,0,0,0,0,0,0,1,0,0,0,1,0,1
103,"Bowery (J,Z)",2452.769775,7.805380805,0,36.67,0.49999975,9.446439634,11.22348184,1.724455677,5.010635294,3.235447012,3.931825633,4.5,4.75,2,1.704748092,0,17.11341377,-0.875461115,5803.462385,-36.10446307,0,0,0,0,0,0,1,0,0,0,1,0,1
107,"Broad St (J,Z)",4415.804608,8.393171774,0,37,0.666666222,10.0558223,10.86584092,1.623779262,4.852030264,3.372744372,3.737669618,2,2,1,1.098612289,0,4.859122311,-0.627955265,7219.406925,-116.9394602,0,0,0,0,0,0,1,0,0,0,1,0,1
118,3 Av (L),4807.916183,8.478227012,0,68.33,0.999999,9.755857236,11.55360665,1.829352736,4.976733742,3.165591429,3.970291914,3,3,1,1.386294361,0,13.51660974,0.478207979,10021.07827,767.1863375,0,0,0,0,0,0,1,0,0,0,1,0,1
119,1 Av (L),18401.75853,9.820255852,0,68,0.999999,9.560645069,11.55282864,1.80075135,4.532599493,3.107867975,3.761200116,4,4,1,1.609437912,0,12.53097568,-0.17986993,8511.85737,335.4246181,0,0,0,0,0,0,1,0,0,0,1,0,1
301,181 St (1),7394.815735,8.908669678,0,46.33,0.999999,8.510369966,11.50818424,1.910275953,3.688879454,2.475461375,2.772588722,27.5,27.5,1,3.349904087,0,18.53900886,-1.136179984,7124.793756,-88.42446143,0,0,0,0,0,0,1,0,0,0,1,0,1
405,23 St-Baruch College (6),19494.02141,9.8779144,0,58.33,0.999999,10.40238229,11.37288148,1.761269875,4.927253685,3.420451332,4.442651256,4,4,1,1.609437912,0,13.28790004,-0.066213557,4954.525578,-0.451493885,0,0,0,0,0,0,1,0,0,0,1,0,1
407,Astor Pl (6),11858.10988,9.380851618,0,58.67,0.999999,9.728360056,11.46571855,1.864578049,5.187385806,3.144321917,3.871201011,7.5,7.5,1,2.140066163,0,11.64650268,0.228686163,5461.786329,-352.481462,0,0,0,0,0,0,1,0,0,0,1,0,1
409,Spring St (6),8547.047472,9.05345817,0,59.33,0.999999,9.646270021,11.16461544,1.667594445,5.043425117,3.270194502,3.784189634,10,10,1,2.397895273,0,14.81678928,-0.279529908,4255.627614,-71.51987542,0,0,0,0,0,0,1,0,0,0,1,0,1
413,"Wall St (4,5)",12426.29082,9.427650206,0,83.67,0.999999,10.14659058,10.91723162,1.584442073,4.812184355,3.364631589,3.737669618,12.5,12.5,2,2.602689685,0,7.097609292,-0.368921555,5839.716633,-533.574685,0,0,0,0,0,0,1,0,0,0,1,0,1
414,"Bowling Green (4,5)",17565.86333,9.773769641,0,83,0.999999,9.978966014,10.55880305,1.597350393,4.564348191,3.37537308,3.737669618,14,14,2,2.708050201,0,10.40808127,0.149702013,2173.979612,-21.24098058,0,0,0,0,0,0,1,0,0,0,1,0,1
609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",39636.09138,10.58752061,0,106.67,1.999996,11.33939317,10.05985007,1.154329097,5.241747015,3.751230963,4.49980967,1.5,1.5,6,0.916290732,0,23.68506385,0.289473845,710.2219648,-8.347710759,0,0,0,0,0,0,1,0,0,0,1,0,1
610,"Grand Central-42 St (4,5,6,7,S)",112565.4931,11.63129938,0,67.67,0.999999,11.27397006,10.92787904,1.568827582,4.682131227,3.786381876,4.510859507,0,0,2,0,0,8.692626211,0.01164248,1587.220519,-120.3178937,0,0,0,0,0,0,1,0,0,0,1,0,1
611,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",140864.1038,11.855558,0,123.67,1.999996,11.1896853,10.49551521,1.299708494,5.313205979,3.543040894,4.465908119,0,0,1,0,0,49.84592624,1.901653463,644.1676847,5.108529472,0,0,0,0,0,0,1,0,0,0,1,0,1
612,"Lexington Av/51-53 Sts (6,E,F)",42574.4336,10.65903269,0,66.67,0.999999,11.08257323,10.97958153,1.537171286,4.262679877,3.677996523,4.465908119,2,4.5,4,1.098612289,0,10.04398505,0.409706256,3467.172586,5.782273154,0,0,0,0,0,0,1,0,0,0,1,0,1
614,"59 St-Columbus Circle (1,A,C,B,D)",52441.69297,10.86747629,0,122.33,1.999996,10.29061895,11.09390388,1.594097534,4.369447852,3.298711743,4.343805422,2.5,4,5,1.252762968,0,6.141230117,-0.166849342,4284.870236,-24.56881221,0,0,0,0,0,0,1,0,0,0,1,0,1
618,"14 St/8 Av (A,C,E,L)",34899.89786,10.46026783,0,68,0.999999,9.852404762,11.22197138,1.98248421,4.564348191,3.078883156,3.555348061,1.5,4.75,4,0.916290732,0,10.87266415,-0.185101454,5205.635084,-122.9729787,0,0,0,0,0,0,1,0,0,0,1,0,1
220,"155 St (B,D)",1884.604197,7.542003577,0,42.67,0.666666222,6.651571874,11.23508811,2.007013355,3.526360525,1.859143648,2.833213344,25,25,1,3.258096538,0,30.36343184,-0.798639018,6142.95665,-0.961046832,0,0,0,0,0,0,1,0,0,0,1,0,1
222,Roosevelt Island (M),5416.318699,8.597356267,0,33.33,0.666666222,8.07121854,10.51322595,1.877783375,2.833213344,1.054424982,1.386294361,10.5,10.5,1,2.442347035,0,15.35352746,0.892132191,3157.111127,384.3158861,0,0,0,0,0,0,1,0,0,0,1,0,1
224,57 St (M),9096.782051,9.115785932,0,33,0.666666222,10.7382211,10.37486524,1.407263704,4.477336814,3.562892622,4.477336814,5.5,5.5,1,1.871802177,0,8.692613777,0.071632508,3694.767919,89.28545827,0,0,0,0,0,0,1,0,0,0,1,0,1
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",42784.10202,10.66394524,0,106.67,1.999996,11.15773513,10.18217933,1.198295761,4.96284463,3.656287135,4.454347296,3,3,4,1.386294361,0,26.38338686,0.746604573,1027.9326,-51.15978215,0,0,0,0,0,0,1,0,0,0,1,0,1
228,"23 St (F,M)",19612.75581,9.883986426,0,57.33,0.999999,10.45676904,11.17899001,1.647464251,5.062595033,3.2912206,4.406719247,2,2,2,1.098612289,0,13.26571775,0.597598173,4984.395136,463.0364315,0,0,0,0,0,0,1,0,0,0,1,0,1
231,"Grand St (B,D)",17382.24178,9.763261905,0,50,0.999999,9.378732023,11.28537221,1.814722945,4.770684624,3.235348051,3.951243719,8.5,8.5,2,2.251291799,0,17.77944166,-1.408339096,6085.135143,-180.1467685,0,0,0,0,0,0,1,0,0,0,1,0,1
232,2 Av (F),11960.82747,9.389475814,0,41.67,0.666666222,9.374837344,11.35424621,1.78924315,5.214935758,3.135909527,3.33220451,10,10,1,2.397895273,0,21.19454821,-0.551509679,6776.293028,18.59903471,0,0,0,0,0,0,1,0,0,0,1,0,1
601,"14 St/6 Av (1,2,3,L,F,M)",34413.02068,10.44621934,0,68.67,1.999996,10.08259562,11.3059382,1.830199727,4.779123493,3.144860632,4.304065093,0,0,5,0,0,6.462221003,-0.277378537,8268.175852,-68.19942907,0,0,0,0,0,0,1,0,0,0,1,0,1
602,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",69318.73494,11.14648492,0,124.33,1.999996,10.0306487,11.40919695,1.854722244,5.043425117,3.207647514,4.043051268,1.5,4.5,8,0.916290732,0,8.718304419,-0.13333977,5861.663755,161.96429,0,0,0,0,0,0,1,0,0,0,1,0,1
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",77124.2038,11.2531854,0,123.33,1.999996,11.05386969,10.62220501,1.309865056,5.347107531,3.636242956,4.532599493,0,0,3,0,0,14.75300946,0.140673733,2085.21011,40.13383946,0,0,0,0,0,0,1,0,0,0,1,0,1
613,"Lexington Av/59 St (4,5,6,N,R,W)",39358.41509,10.58049049,0,82,0.999999,10.51669827,11.08881256,1.694599717,4.060443011,3.61169018,4.465908119,3,3.5,7,1.386294361,0,4.324757725,-0.443626559,3825.096871,23.64662646,0,0,0,0,0,0,1,0,0,0,1,0,1
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",28776.85414,10.26736142,0,107.33,1.999996,9.593832499,11.25333834,1.808192723,5.093750201,3.21076742,3.526360525,6,8.5,5,1.945910149,0,12.26208165,0.157973355,4319.871321,-62.2862885,0,0,0,0,0,0,1,0,0,0,1,0,1
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",20356.6253,9.921210828,0,37,0.666666222,10.08818129,11.1554502,1.580011057,4.890349128,3.362743009,3.80666249,1,9,5,0.693147181,0,44.94609699,4.394974574,1366.09699,102.5510959,0,0,0,0,0,0,1,0,0,0,1,0,1
623,"Canal St (6,J,Z,N,Q,R,W)",31553.21619,10.35946249,0,49.67,0.79999936,9.814929526,10.99300864,1.665263914,4.875197323,3.301647038,3.912023005,2.75,9.5,7,1.32175584,0,20.83140284,1.015117324,3798.99362,120.9388159,0,0,0,0,0,0,1,0,0,0,1,0,1
624,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",45015.99571,10.71479538,0,49.67,0.999999,10.19204424,11.11449059,1.533412886,4.804021045,3.333560704,3.784189634,9.5,13.5,7,2.351375257,0,4.053814349,-0.070779355,3825.473535,-178.670721,0,0,0,0,0,0,1,0,0,0,1,0,1
625,"Delancey St-Essex St (F,M,J,Z)",20860.25091,9.945648694,0,68.67,0.999999,9.087381465,11.4080204,1.788208612,4.477336814,3.111998626,3.33220451,6,9,4,1.945910149,0,22.52843349,-0.615690344,5351.009714,-67.79562147,0,0,0,0,0,0,1,0,0,0,1,0,1
628,"Fulton St (2,3,4,5,A,C,J,Z)",63320.64653,11.05598252,0,37.33,0.666666222,10.25213537,11.06685709,1.512338524,4.927253685,3.372940621,3.761200116,0,0,6,0,0,6.779371865,-0.193281274,6358.254074,-424.3885823,0,0,0,0,0,0,1,0,0,0,1,0,1
234,East Broadway (F),10936.61345,9.299962903,0,41,0.666666222,9.035510681,11.27042069,1.854035382,4.219507705,3.182647124,3.784189634,13.5,13.5,1,2.674148649,0,28.62031779,-0.643180774,6764.920292,-27.41011008,0,0,0,0,0,0,1,0,0,0,1,0,1
635,"Whitehall St-South Ferry (1,R,W)",20708.2725,9.938336826,0,49,0.666666222,9.848872959,10.2422429,1.660677518,4.394449155,3.372184625,3.737669618,17,19.5,3,2.890371758,0,6.865661069,0.108243468,980.7946581,24.60291263,0,0,0,0,0,0,1,0,0,0,1,0,1
1,"Astoria-Ditmars Blvd (N,W)",11006.62192,9.306343213,0,45,0.666666222,8.977272739,10.6415842,1.664025458,2.564949357,1.915598898,1.945910149,23,23.25,2,3.17805383,0,8.562460828,-0.590358666,2926.245127,38.21770771,0,0,0,0,0,0,0,1,0,0,1,0,1
190,80 St (A),3027.787615,8.015917691,0,43.67,0.666666222,7.125283092,10.59056636,1.48990351,0.693147181,1.708289359,2.772588722,42.5,42.5,1,3.772760938,0,21.46173794,-0.366792586,3288.258245,-16.66107198,0,0,0,0,0,0,0,1,0,0,1,0,1
191,88 St (A),1987.171807,7.594970805,0,44,0.666666222,7.720905252,10.40477786,1.274282239,0,1.738843926,2.772588722,44.5,44.5,1,3.817712326,0,12.92598095,-0.983557882,2473.223738,-24.02617481,0,0,0,0,0,0,0,1,0,0,1,0,1
192,Rockaway Blvd (A),5091.325169,8.535489817,0,44.33,0.999999,8.064007347,10.35659931,1.495720384,0,1.784557189,2.708050201,46,46,1,3.850147602,0,15.75505909,-0.572942213,2084.660858,35.12862124,0,0,0,0,0,0,0,1,0,0,1,0,1
193,104 St (A),1269.104802,7.146854697,0,21.33,0.363636231,8.181440696,10.36220903,1.345960758,0,1.766964597,2.890371758,47.5,47.5,1,3.881563798,0,19.09517314,0.005943508,2657.977814,-5.827455071,0,0,0,0,0,0,0,1,0,0,1,0,1
194,111 St (A),1633.012941,7.398794195,0,21.33,0.444444247,8.30201781,10.62898091,1.119616448,0,1.725201132,2.772588722,49,49,1,3.912023005,0,13.63615571,-0.704043949,3045.744436,-61.63143179,0,0,0,0,0,0,0,1,0,0,1,0,1
195,Ozone Park-Lefferts Blvd (A),4610.596093,8.4363293,0,21.33,0.39999984,8.429454277,10.73254143,0.77054551,0.693147181,1.509186863,2.564949357,50.5,50.5,1,3.941581808,0,13.11572484,-0.925399045,3785.147457,4.988421309,0,0,0,0,0,0,0,1,0,0,1,0,1
196,Aqueduct Racetrack (A),520.4632317,6.256638767,0,12.67,0.181818149,7.43543802,9.458293602,1.251017801,0,1.240794,2.564949357,49,49,1,3.912023005,0,6.605292703,0.248820429,881.6574623,-3.875422255,0,0,0,0,0,0,0,1,0,0,1,0,1
197,Aqueduct-N Conduit Av (A),599.2941461,6.397419779,0,22,0.39999984,6.246106765,9.286560398,1.511080178,0,0.730482717,2.63905733,50,50,1,3.931825633,0,7.968507024,0.207965174,826.9730003,2.79199511,0,0,0,0,0,0,0,1,0,0,1,0,1
198,Howard Beach-JFK Airport (A),2313.723694,7.747045605,0,22.33,0.39999984,6.873163834,8.955448122,1.027692004,0,1.247178204,2.302585093,52,52,1,3.970291914,0,10.2,-0.027622378,439.8960749,-8.444441801,0,0,0,0,0,0,0,1,0,0,1,0,1
199,"Broad Channel (A,S)",209.7937228,5.350880038,0,43,0.666666222,7.00488199,7.333676396,1.343161099,0,1.264184965,2.079441542,0,0,1,0,0,2.6,-0.241258741,211.1246201,2.040180969,0,0,0,0,0,0,0,1,0,0,1,0,1
2,"Astoria Blvd (N,W)",7942.654451,8.980128707,0,45,0.666666222,8.705331134,10.81530831,1.782123577,2.708050201,1.921697707,2.397895273,21,21.25,2,3.091042453,0,8.028216572,-0.455374436,3222.859855,-30.76579881,0,0,0,0,0,0,0,1,0,0,1,0,1
200,"Beach 90 St (A,S)",494.7743106,6.206120804,0,22.33,0.49999975,7.100027167,9.643226076,2.101413564,1.098612289,1.728860126,2.197224577,63.75,63.75,1,4.170533701,0,23.39897361,0.160868705,2145.636883,3.866860845,0,0,0,0,0,0,0,1,0,0,1,0,1
202,"Beach 105 St (A,S)",194.1562046,5.273800287,0,22.67,0.39999984,7.100027167,9.119430497,2.106256963,0,1.728860126,2.197224577,67.25,67.25,1,4.223177434,0,11,0.322027972,1972.040865,13.48546744,0,0,0,0,0,0,0,1,0,0,1,0,1
203,"Rockaway Park-Beach 116 St (A,S)",504.8189405,6.22617878,0,21.67,0.39999984,7.100027167,9.223848722,2.102352214,0.693147181,1.728860126,2.197224577,70.5,70.5,1,4.26969745,0,10.6956863,0.305003429,580.0304112,-15.59295439,0,0,0,0,0,0,0,1,0,0,1,0,1
258,"Briarwood (E,F)",3622.088292,8.195082061,0,60.33,0.999999,8.506940815,10.56137018,1.861889769,1.386294361,1.787773059,3.583518938,30.5,30.5,1,3.449987546,0,13.96800099,-0.137645085,1290.082117,7.854252461,0,0,0,0,0,0,0,1,0,0,1,0,1
259,"Kew Gardens-Union Tpke (E,F)",17000.72466,9.741070069,0,83.33,1.333331556,8.974364842,10.16531321,1.877202083,1.386294361,1.575881749,3.401197382,27.5,28,2,3.349904087,0,6.048627163,-0.233742157,2449.972175,58.51003355,0,0,0,0,0,0,0,1,0,0,1,0,1
260,"75 Av (E,F)",2400.909712,7.784019413,0,59.67,0.999999,9.114710141,10.26872077,1.800229028,1.386294361,1.643870968,3.135494216,26.5,26.5,1,3.314186005,0,6.785908821,-0.047002392,6065.751431,26.1816102,0,0,0,0,0,0,0,1,0,0,1,0,1
261,"Forest Hills-71 Av (E,F,M,R)",19062.96414,9.855555138,0,134.33,1.999996,9.576440757,10.66092322,1.709113339,1.386294361,1.80977561,3.091042453,24,29,4,3.218875825,0,3.010898322,-0.4283939,3970.519092,48.151705,0,0,0,0,0,0,0,1,0,0,1,0,1
262,"67 Av (M,R)",5792.080189,8.664419413,0,56.33,0.999999,9.665611002,11.07872132,1.639476359,1.791759469,2.004308181,3.135494216,31.75,31.88,2,3.488902962,0,13.16440935,-0.189162758,6870.954979,72.58377472,0,0,0,0,0,0,0,1,0,0,1,0,1
263,"63 Dr-Rego Park (M,R)",10059.19805,9.216342131,0,56,0.999999,9.335121089,11.06868315,1.748297311,1.609437912,2.270685172,3.401197382,30.25,30.38,2,3.442019376,0,12.265259,-0.112295801,3996.836338,24.52347323,0,0,0,0,0,0,0,1,0,0,1,0,1
264,"Woodhaven Blvd (M,R)",13554.8984,9.514577038,0,55.33,0.999999,9.28424118,10.92951123,1.905804737,1.386294361,2.285476774,3.33220451,28.5,28.75,2,3.384390263,0,10.51291723,-0.431377406,2855.049235,-6.926217144,0,0,0,0,0,0,0,1,0,0,1,0,1
265,"Grand Av-Newtown (M,R)",12980.76929,9.47130129,0,56,0.999999,8.753529337,10.93178467,1.974951218,2.197224577,1.974121489,3.433987204,26.5,26.75,2,3.314186005,0,11.51054736,-0.94198022,3883.970138,52.55720902,0,0,0,0,0,0,0,1,0,0,1,0,1
266,"Elmhurst Av (M,R)",8889.776306,9.092769648,0,55.67,0.999999,8.366370302,11.28801786,1.953184448,2.48490665,2.169884003,3.218875825,25,25.25,2,3.258096538,0,16.03036302,-0.586076653,10729.28974,650.0174543,0,0,0,0,0,0,0,1,0,0,1,0,1
268,"65 St (M,R)",2402.65052,7.784743911,0,51.67,0.666666222,8.206583614,10.87231381,1.992185048,2.302585093,2.215034522,2.564949357,21.75,21.88,2,3.124565145,0,7.588581458,-1.685264897,3984.238294,-0.391323571,0,0,0,0,0,0,0,1,0,0,1,0,1
269,"Northern Blvd (M,R)",4790.307511,8.47455862,0,51.33,0.666666222,8.306965865,10.45515757,2.147716036,1.791759469,2.198784137,2.564949357,20.25,20.38,2,3.056356895,0,10.8468385,0.021337294,1723.006258,18.9916,0,0,0,0,0,0,0,1,0,0,1,0,1
270,"46 St (M,R)",5350.221759,8.58508018,0,51.33,0.999999,8.588024372,10.44856966,2.117703072,1.791759469,2.039888413,2.397895273,18.75,18.88,2,2.983153491,0,11.11094845,-1.023225628,3364.722628,-33.95058826,0,0,0,0,0,0,0,1,0,0,1,0,1
271,"Steinway St (M,R)",8784.150943,9.080818182,0,51.33,0.666666222,8.368925175,10.57974287,1.932903569,2.772588722,1.984236176,2.48490665,17,17,2,2.890371758,0,9.593248301,-1.211919616,2876.835855,-66.33584727,0,0,0,0,0,0,0,1,0,0,1,0,1
272,"36 St (M,R)",2685.979076,7.896172821,0,51,0.666666222,8.880029117,9.813781639,1.995230473,2.48490665,1.929135484,2.63905733,15,15,2,2.772588722,0,11.06355752,-0.163925164,824.1482233,26.88451457,0,0,0,0,0,0,0,1,0,0,1,0,1
273,"Queens Plaza (E,F,R)",13098.53985,9.480332383,0,102.67,1.999996,9.264165459,9.501441592,1.848422482,2.708050201,1.927910781,2.772588722,12,12,3,2.564949357,0,10.61807954,-0.120419728,3688.910942,432.8497422,0,0,0,0,0,0,0,1,0,0,1,0,1
278,"Jamaica Center-Parsons/Archer (E,J,Z)",21249.52044,9.964136665,0,76,0.999999,8.611593867,10.50421786,2.292630342,3.091042453,2.059974748,3.761200116,34.75,46,3,3.576550269,0,15.28737261,-0.754501448,1743.896844,58.1529638,0,0,0,0,0,0,0,1,0,0,1,0,1
279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",20143.23561,9.910673452,0,75.67,0.999999,8.512381634,10.41322258,2.190964098,2.079441542,1.860240645,3.610917913,33,45,3,3.526360525,0,17.67279545,-0.377111315,2148.29704,33.83439222,0,0,0,0,0,0,0,1,0,0,1,0,1
