station_complex_id,year,poverty_num,poverty_den,weighted_poverty
146.0,2018,73.91587446127924,5.704858089109338,12.956654364879958
146.0,2019,55.936561629927375,5.704858089109338,9.80507503538276
146.0,2020,46.52738728422435,5.704858089109338,8.155748409070132
146.0,2021,40.53861353839309,5.704858089109338,7.10598106126109
146.0,2022,39.67612589592151,5.704858089109338,6.95479629399789
146.0,2023,42.33563834227897,5.704858089109338,7.420980098190059
146.0,2024,48.05737850411263,5.704858089109338,8.423939343181017
147.0,2013,104.19274739413632,3.9063706582398887,26.672519458530573
147.0,2014,104.62731290286561,3.9063706582398887,26.783764792562724
147.0,2015,102.86195694996005,3.9063706582398887,26.3318476276665
147.0,2016,112.37485802691056,3.9063706582398887,28.767075082819666
147.0,2017,104.62601729482321,3.9063706582398887,26.783433127148523
147.0,2018,99.64371267758479,3.9063706582398887,25.50800254128514
147.0,2019,85.82902209028727,3.9063706582398887,21.971550986654105
147.0,2020,82.8218650104739,3.9063706582398887,21.201742552456945
147.0,2021,73.98040493353743,3.9063706582398887,18.93839868407959
147.0,2022,80.14532019328328,3.9063706582398887,20.516568243269248
147.0,2023,75.01486274281228,3.9063706582398887,19.203211703574507
147.0,2024,66.6542072437316,3.9063706582398887,17.062950005303463
149.0,2013,182.4023725350331,5.26544290638959,34.64141113631461
149.0,2014,168.37123700416538,5.26544290638959,31.976652296399923
149.0,2015,166.64001316410707,5.26544290638959,31.647862511601865
149.0,2016,143.87268192479527,5.26544290638959,27.323946813706108
149.0,2017,147.42804652683387,5.26544290638959,27.999172937176972
149.0,2018,123.63647371773878,5.26544290638959,23.480735792938994
149.0,2019,106.50299496345745,5.26544290638959,20.226787538464535
149.0,2020,92.35903707076716,5.26544290638959,17.54060175235969
149.0,2021,100.81834556485454,5.26544290638959,19.147172869828662
149.0,2022,108.59795601832302,5.26544290638959,20.6246574028065
149.0,2023,113.61507750736357,5.26544290638959,21.57749680838666
149.0,2024,126.16926332868583,5.26544290638959,23.96175698260445
150.0,2013,119.06845086022693,4.354006165999587,27.34687235632138
150.0,2014,124.5546394102702,4.354006165999587,28.606904689965024
150.0,2015,151.3945813093142,4.354006165999587,34.771329101817486
150.0,2016,135.19623405206352,4.354006165999587,31.05099737979479
150.0,2017,131.61656079025758,4.354006165999587,30.228841157380685
150.0,2018,111.98223154126953,4.354006165999587,25.719355295299817
150.0,2019,100.41953929453615,4.354006165999587,23.06371085983108
150.0,2020,79.73630814795649,4.354006165999587,18.313319988064542
150.0,2021,69.57467029432372,4.354006165999587,15.979460671790498
150.0,2022,65.72211451745153,4.354006165999587,15.09463055672158
150.0,2023,75.32573871277239,4.354006165999587,17.300328901918128
150.0,2024,82.39818122022815,4.354006165999587,18.92468179390171
151.0,2013,102.83280724860478,4.190419319428329,24.539980228669236
151.0,2014,112.9149387590929,4.190419319428329,26.9459760830086
151.0,2015,98.31063426129535,4.190419319428329,23.46081066529333
151.0,2016,102.98595935942302,4.190419319428329,24.576528387491475
151.0,2017,102.64003312866501,4.190419319428329,24.493976689346574
151.0,2018,88.90609249470947,4.190419319428329,21.216514557984222
151.0,2019,94.88997282328023,4.190419319428329,22.644505380007043
151.0,2020,100.90494716131778,4.190419319428329,24.079916464083976
151.0,2021,89.42778404696585,4.190419319428329,21.341010822555557
151.0,2022,90.26883849284614,4.190419319428329,21.541719721061455
151.0,2023,98.15419287186877,4.190419319428329,23.423477554332035
151.0,2024,85.23176031529877,4.190419319428329,20.339673387847586
152.0,2013,37.49229790425429,1.9523105361393691,19.204064727527467
152.0,2014,41.58642227603516,1.9523105361393691,21.30113089399751
152.0,2015,38.39354870994838,2.2529737981303803,17.041276175430482
152.0,2016,39.73701473053114,2.2529737981303803,17.637584051579612
152.0,2017,34.92633991978694,2.2529737981303803,15.502328499679134
152.0,2018,26.613019314077025,2.2529737981303803,11.812396280933987
152.0,2019,21.610086749235016,2.2529737981303803,9.591805624711679
152.0,2020,20.82359867956304,2.2529737981303803,9.242716758110284
152.0,2021,20.078177716854675,1.9523105361393691,10.284315607166993
152.0,2022,23.12959695052116,1.9523105361393691,11.84729402539577
152.0,2023,24.922944319266147,1.9523105361393691,12.765870929811435
152.0,2024,34.54793908861416,1.9523105361393691,17.69592411099291
153.0,2013,118.96867421393763,4.060242224874753,29.300880988105945
153.0,2014,121.84492787925518,4.060242224874753,30.00927558774249
153.0,2015,123.04216213785561,4.071794776915113,30.21816394957784
153.0,2016,123.59504523319738,4.071794776915113,30.353947584469342
153.0,2017,105.97467872531112,4.071794776915113,26.02652749743935
153.0,2018,99.52864021786553,4.071794776915113,24.443432361114905
153.0,2019,93.4910835384345,4.071794776915113,22.96065707153972
153.0,2020,88.58138668182258,4.071794776915113,21.75487506984178
153.0,2021,92.5147091575257,4.060242224874753,22.78551476331674
153.0,2022,98.08701709116255,4.060242224874753,24.157922522513605
153.0,2023,91.8169899778326,4.060242224874753,22.613673000916812
153.0,2024,95.97607598001711,4.060242224874753,23.638017306461983
154.0,2013,145.8708831068725,6.158336313949824,23.686735454256812
154.0,2014,144.06359471537755,6.158336313949824,23.393265221492634
154.0,2015,143.21924576060363,6.158336313949824,23.2561585563595
154.0,2016,150.23635349500333,6.158336313949824,24.39560716336471
154.0,2017,134.73204912891484,6.158336313949824,21.877994682382102
154.0,2018,123.33903233653032,6.158336313949824,20.027979319210537
154.0,2019,115.49986266565664,6.158336313949824,18.755043046939008
154.0,2020,92.7036614307044,6.158336313949824,15.053361282123008
154.0,2021,93.39356237415028,6.158336313949824,15.165388444699875
154.0,2022,109.19888332598363,6.158336313949824,17.731880455867117
154.0,2023,101.09484315249871,6.158336313949824,16.41593410926573
154.0,2024,103.62599532527122,6.158336313949824,16.82694644177491
155.0,2013,111.06936753194773,3.9677326549110417,27.99315810617234
155.0,2014,119.07231920989844,3.9677326549110417,30.01016690540308
155.0,2015,114.9713803032972,3.9677326549110417,28.976594519540505
155.0,2016,104.25751446053312,3.9677326549110417,26.276345592863695
155.0,2017,98.55485747450123,3.9677326549110417,24.83908721836776
155.0,2018,93.04831569635716,3.9677326549110417,23.45125636960118
155.0,2019,80.96553588063487,3.9677326549110417,20.405995797226957
155.0,2020,83.02870464302723,3.9677326549110417,20.925982636521354
155.0,2021,76.82946254432335,3.9542629649044008,19.429527885781567
155.0,2022,77.62414534733028,3.9542629649044008,19.63049651383186
155.0,2023,71.77752191862783,3.9542629649044008,18.15193439477365
155.0,2024,73.28314058518963,3.9542629649044008,18.532692750989398
156.0,2013,93.02306706363927,2.751081448179785,33.81327264054167
156.0,2014,96.29067108596955,2.751081448179785,35.00102519671998
156.0,2015,100.64432504699266,2.751081448179785,36.58354975770804
156.0,2016,98.61979078081148,2.751081448179785,35.84764487654915
156.0,2017,109.01212817836164,2.751081448179785,39.62519112274484
156.0,2018,88.43538552484802,2.751081448179785,32.14568059530192
156.0,2019,87.61927236978642,2.751081448179785,31.849028834736426
156.0,2020,103.7087684540836,2.751081448179785,37.69745476736106
156.0,2021,106.15616249864317,2.7245790529838794,38.962408663600364
156.0,2022,97.99440066761052,2.7245790529838794,35.96680395831786
156.0,2023,102.33954584300699,2.7245790529838794,37.56159900404714
156.0,2024,86.8286687937109,2.7245790529838794,31.86865460872522
157.0,2013,44.08394322363813,4.03279562700183,10.93136059969699
157.0,2014,39.44627499456611,4.03279562700183,9.781372190162864
157.0,2015,37.025142764484144,4.03279562700183,9.18101143449473
157.0,2016,35.8122614158295,4.03279562700183,8.880256955261087
157.0,2017,34.630258556061335,4.03279562700183,8.587159320495271
157.0,2018,30.84935886345995,4.03279562700183,7.649621185092093
157.0,2019,34.937995025115924,4.03279562700183,8.663467791719084
157.0,2020,31.40019233191668,4.03279562700183,7.7862096759069
157.0,2021,23.32884577237344,4.006217624850887,5.823159887187045
157.0,2022,20.048808070031235,4.006217624850887,5.004423111132776
157.0,2023,21.992450406082177,4.006217624850887,5.489579564939572
157.0,2024,32.050104895414414,4.006217624850887,8.000090832960511
158.0,2013,29.74593100112468,4.200350682581141,7.081773225383559
158.0,2014,28.34227485226597,4.200350682581141,6.7475972827224675
158.0,2015,23.529327269268876,4.200350682581141,5.601753055249653
158.0,2016,20.380701898731264,4.200350682581141,4.852142937314747
158.0,2017,20.458227038694467,4.200350682581141,4.870599762904264
158.0,2018,20.91833434959178,4.200350682581141,4.980139976488186
158.0,2019,27.72196434418068,4.200350682581141,6.599916635328497
158.0,2020,35.717596721622925,4.200350682581141,8.503479690337247
158.0,2021,32.81168755729893,4.17385250325677,7.861247500168408
158.0,2022,27.82909896189442,4.17385250325677,6.667485001010447
158.0,2023,22.267377897734683,4.17385250325677,5.334970002020894
158.0,2024,25.554391083332877,4.17385250325677,6.122495000336817
159.0,2013,9.007754648466872,1.250947957727282,7.200742918859814
159.0,2014,10.489538772541003,1.250947957727282,8.385271911389793
159.0,2015,10.876766050612684,1.250947957727282,8.694818983815725
159.0,2016,10.991976377938077,1.250947957727282,8.786917401350783
159.0,2017,10.410721144048438,1.250947957727282,8.322265590458775
159.0,2018,9.351393782755302,1.250947957727282,7.475445900838979
159.0,2019,9.271368210290529,1.250947957727282,7.411473957025934
159.0,2020,12.04051586801101,1.250947957727282,9.625113333960094
159.0,2021,11.129245201959112,1.2243717792265285,9.089759655347317
159.0,2022,11.332447126213387,1.2243717792265285,9.255723889170678
159.0,2023,11.01676589618832,1.2243717792265285,8.997892701470082
159.0,2024,10.282142828652402,1.2243717792265285,8.397892701470083
160.0,2013,18.410833116888956,2.9996912437264758,6.137576043998924
160.0,2014,22.275941655774766,2.9996912437264758,7.426078167998939
160.0,2015,21.978625614322013,2.9996912437264758,7.326962619998938
160.0,2016,21.01803884289602,2.9996912437264758,7.0067340719992215
160.0,2017,21.98709712635592,2.9996912437264758,7.32978674799932
160.0,2018,21.84134832018655,2.9996912437264758,7.281198811999511
160.0,2019,21.246716237281042,2.9996912437264758,7.082967715999509
160.0,2020,23.443856870331743,4.205959048661411,5.573962228137478
160.0,2021,23.331731909400208,4.179428219462481,5.582517675683618
160.0,2022,22.504348085069672,4.179428219462481,5.384551882066771
160.0,2023,25.766322721488013,4.179428219462481,6.165035351367235
160.0,2024,17.78635026316745,4.179428219462481,4.255689852583463
162.0,2013,104.67657755927534,6.469542558848714,16.17990400513001
162.0,2014,88.02510254755944,6.469542558848714,13.606078288667126
162.0,2015,85.3278312835518,6.469542558848714,13.189159899233479
162.0,2016,80.71206400632829,6.469542558848714,12.475698748736788
