stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,station_complex_id,complex_stop_name,complex_display_name,constituent_station_names,station_ids,borough,cbd,daytime_routes,structure_type,complex_latitude,complex_longitude,ada,ada_notes,is_ibx,station_complex_name,station_complex_lat,station_complex_lon
R11,Lexington Av/59 St,40.76266,-73.967258,1,,613.0,Lexington Av/59 St,"Lexington Av/59 St (4,5,6,N,R,W)",59 St; Lexington Av/59 St,7; 400,M,True,4 5 6 N R W,Subway,40.762593,-73.9676125,0.0,,False,"Lexington Av/59 St (4,5,6,N,R,W)",40.762593,-73.9676125
R11N,Lexington Av/59 St,40.76266,-73.967258,0,R11,,,,,,,,,,,,,,False,Lexington Av/59 St,,
R11S,Lexington Av/59 St,40.76266,-73.967258,0,R11,,,,,,,,,,,,,,False,Lexington Av/59 St,,
R13,5 Av/59 St,40.764811,-73.973347,1,,8.0,5 Av/59 St,"5 Av/59 St (N,R,W)",5 Av/59 St,8,M,True,N R W,Subway,40.764811,-73.973347,0.0,,False,"5 Av/59 St (N,R,W)",40.764811,-73.973347
R13N,5 Av/59 St,40.764811,-73.973347,0,R13,,,,,,,,,,,,,,False,5 Av/59 St,,
R13S,5 Av/59 St,40.764811,-73.973347,0,R13,,,,,,,,,,,,,,False,5 Av/59 St,,
R14,57 St-7 Av,40.764664,-73.980658,1,,9.0,57 St-7 Av,"57 St-7 Av (N,Q,R,W)",57 St-7 Av,9,M,True,N Q R W,Subway,40.764664,-73.980658,1.0,,False,"57 St-7 Av (N,Q,R,W)",40.764664,-73.980658
R14N,57 St-7 Av,40.764664,-73.980658,0,R14,,,,,,,,,,,,,,False,57 St-7 Av,,
R14S,57 St-7 Av,40.764664,-73.980658,0,R14,,,,,,,,,,,,,,False,57 St-7 Av,,
R15,49 St,40.759901,-73.984139,1,,10.0,49 St,"49 St (N,R,W)",49 St,10,M,True,N R W,Subway,40.759901,-73.984139,2.0,Uptown only,False,"49 St (N,R,W)",40.759901,-73.984139
R15N,49 St,40.759901,-73.984139,0,R15,,,,,,,,,,,,,,False,49 St,,
R15S,49 St,40.759901,-73.984139,0,R15,,,,,,,,,,,,,,False,49 St,,
R16,Times Sq-42 St,40.754672,-73.986754,1,,611.0,Times Sq-42 St/Port Authority Bus Terminal,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",42 St-Port Authority Bus Terminal; Times Sq-42 St,11; 163; 317; 467; 468,M,True,1 2 3 7 A C E N Q R W S,Subway,40.755746,-73.9875808,1.0,,False,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",40.755746,-73.9875808
R16N,Times Sq-42 St,40.754672,-73.986754,0,R16,,,,,,,,,,,,,,False,Times Sq-42 St,,
R16S,Times Sq-42 St,40.754672,-73.986754,0,R16,,,,,,,,,,,,,,False,Times Sq-42 St,,
R17,34 St-Herald Sq,40.749567,-73.98795,1,,607.0,34 St-Herald Sq,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",34 St-Herald Sq,12; 227,M,True,B D F M N Q R W,Subway,40.749643,-73.9878865,1.0,,False,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749643,-73.9878865
R17N,34 St-Herald Sq,40.749567,-73.98795,0,R17,,,,,,,,,,,,,,False,34 St-Herald Sq,,
R17S,34 St-Herald Sq,40.749567,-73.98795,0,R17,,,,,,,,,,,,,,False,34 St-Herald Sq,,
R18,28 St,40.745494,-73.988691,1,,13.0,28 St,"28 St (R,W)",28 St,13,M,True,R W,Subway,40.745494,-73.988691,0.0,,False,"28 St (R,W)",40.745494,-73.988691
R18N,28 St,40.745494,-73.988691,0,R18,,,,,,,,,,,,,,False,28 St,,
R18S,28 St,40.745494,-73.988691,0,R18,,,,,,,,,,,,,,False,28 St,,
R19,23 St,40.741303,-73.989344,1,,14.0,23 St,"23 St (R,W)",23 St,14,M,True,R W,Subway,40.741303,-73.989344,0.0,,False,"23 St (R,W)",40.741303,-73.989344
R19N,23 St,40.741303,-73.989344,0,R19,,,,,,,,,,,,,,False,23 St,,
R19S,23 St,40.741303,-73.989344,0,R19,,,,,,,,,,,,,,False,23 St,,
R20,14 St-Union Sq,40.735736,-73.990568,1,,602.0,14 St-Union Sq,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",14 St-Union Sq,15; 117; 406,M,True,4 5 6 L N Q R W,Subway,40.735066,-73.99041633,2.0,N Q R W accessible; L accessible; 4 5 6 not accessible,False,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",40.735066,-73.99041633
R20N,14 St-Union Sq,40.735736,-73.990568,0,R20,,,,,,,,,,,,,,False,14 St-Union Sq,,
R20S,14 St-Union Sq,40.735736,-73.990568,0,R20,,,,,,,,,,,,,,False,14 St-Union Sq,,
R21,8 St-NYU,40.730328,-73.992629,1,,16.0,8 St-NYU,"8 St-NYU (R,W)",8 St-NYU,16,M,True,R W,Subway,40.730328,-73.992629,0.0,,False,"8 St-NYU (R,W)",40.730328,-73.992629
R21N,8 St-NYU,40.730328,-73.992629,0,R21,,,,,,,,,,,,,,False,8 St-NYU,,
R21S,8 St-NYU,40.730328,-73.992629,0,R21,,,,,,,,,,,,,,False,8 St-NYU,,
R22,Prince St,40.724329,-73.997702,1,,17.0,Prince St,"Prince St (R,W)",Prince St,17,M,True,R W,Subway,40.724329,-73.997702,0.0,,False,"Prince St (R,W)",40.724329,-73.997702
R22N,Prince St,40.724329,-73.997702,0,R22,,,,,,,,,,,,,,False,Prince St,,
R22S,Prince St,40.724329,-73.997702,0,R22,,,,,,,,,,,,,,False,Prince St,,
R23,Canal St,40.719527,-74.001775,1,,623.0,Canal St,"Canal St (6,J,Z,N,Q,R,W)",Canal St,18; 19; 104; 410,M,True,6 J Z N Q R W,Subway,40.71870125,-74.00058,2.0,R W not accessible; N Q not accessible; J Z not accessible; 6 accessible,False,"Canal St (6,J,Z,N,Q,R,W)",40.71870125,-74.00058
R23N,Canal St,40.719527,-74.001775,0,R23,,,,,,,,,,,,,,False,Canal St,,
R23S,Canal St,40.719527,-74.001775,0,R23,,,,,,,,,,,,,,False,Canal St,,
R24,City Hall,40.713282,-74.006978,1,,20.0,City Hall,"City Hall (R,W)",City Hall,20,M,True,R W,Subway,40.713282,-74.006978,0.0,,False,"City Hall (R,W)",40.713282,-74.006978
R24N,City Hall,40.713282,-74.006978,0,R24,,,,,,,,,,,,,,False,City Hall,,
R24S,City Hall,40.713282,-74.006978,0,R24,,,,,,,,,,,,,,False,City Hall,,
R25,Cortlandt St,40.710668,-74.011029,1,,624.0,Chambers St/WTC/Park Place/Cortlandt St,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",Chambers St; Cortlandt St; Park Place; World Trade Center,21; 170; 171; 331,M,True,2 3 A C E R W,Subway,40.712603,-74.0095515,2.0,R W accessible; A C not accessible; E accessible; 2 3 not accessible,False,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",40.712603,-74.0095515
R25N,Cortlandt St,40.710668,-74.011029,0,R25,,,,,,,,,,,,,,False,Cortlandt St,,
R25S,Cortlandt St,40.710668,-74.011029,0,R25,,,,,,,,,,,,,,False,Cortlandt St,,
R26,Rector St,40.70722,-74.013342,1,,22.0,Rector St,"Rector St (R,W)",Rector St,22,M,True,R W,Subway,40.70722,-74.013342,0.0,,False,"Rector St (R,W)",40.70722,-74.013342
R26N,Rector St,40.70722,-74.013342,0,R26,,,,,,,,,,,,,,False,Rector St,,
R26S,Rector St,40.70722,-74.013342,0,R26,,,,,,,,,,,,,,False,Rector St,,
R27,Whitehall St-South Ferry,40.703087,-74.012994,1,,635.0,Whitehall St-South Ferry,"Whitehall St-South Ferry (1,R,W)",South Ferry; Whitehall St-South Ferry,23; 330,M,True,1 R W,Subway,40.7025775,-74.013329,2.0,R W not accessible; 1 accessible,False,"Whitehall St-South Ferry (1,R,W)",40.7025775,-74.013329
R27N,Whitehall St-South Ferry,40.703087,-74.012994,0,R27,,,,,,,,,,,,,,False,Whitehall St-South Ferry,,
R27S,Whitehall St-South Ferry,40.703087,-74.012994,0,R27,,,,,,,,,,,,,,False,Whitehall St-South Ferry,,
R28,Court St,40.6941,-73.991777,1,,620.0,Borough Hall/Court St,"Borough Hall/Court St (2,3,4,5,R)",Borough Hall; Court St,24; 335; 415,Bk,False,2 3 4 5 R,Subway,40.693241,-73.990642,2.0,R not accessible; 2 3 accessible; 4 5 Manhattan-bound only,False,"Borough Hall/Court St (2,3,4,5,R)",40.693241,-73.990642
R28N,Court St,40.6941,-73.991777,0,R28,,,,,,,,,,,,,,False,Court St,,
R28S,Court St,40.6941,-73.991777,0,R28,,,,,,,,,,,,,,False,Court St,,
R29,Jay St-MetroTech,40.69218,-73.985942,1,,636.0,Jay St-MetroTech,"Jay St-MetroTech (A,C,F,R)",Jay St-MetroTech,25; 174,Bk,False,A C F R,Subway,40.692259,-73.986642,1.0,,False,"Jay St-MetroTech (A,C,F,R)",40.692259,-73.986642
R29N,Jay St-MetroTech,40.69218,-73.985942,0,R29,,,,,,,,,,,,,,False,Jay St-MetroTech,,
R29S,Jay St-MetroTech,40.69218,-73.985942,0,R29,,,,,,,,,,,,,,False,Jay St-MetroTech,,
R30,DeKalb Av,40.690635,-73.981824,1,,26.0,DeKalb Av,"DeKalb Av (B,Q,R)",DeKalb Av,26,Bk,False,B Q R,Subway,40.690635,-73.981824,1.0,,False,"DeKalb Av (B,Q,R)",40.690635,-73.981824
R30N,DeKalb Av,40.690635,-73.981824,0,R30,,,,,,,,,,,,,,False,DeKalb Av,,
R30S,DeKalb Av,40.690635,-73.981824,0,R30,,,,,,,,,,,,,,False,DeKalb Av,,
R31,Atlantic Av-Barclays Ctr,40.683666,-73.97881,1,,617.0,Atlantic Av-Barclays Ctr,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Atlantic Av-Barclays Ctr,27; 40; 338,Bk,False,2 3 4 5 B D N Q R,Subway,40.68416167,-73.97778867,1.0,,False,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",40.68416167,-73.97778867
R31N,Atlantic Av-Barclays Ctr,40.683666,-73.97881,0,R31,,,,,,,,,,,,,,False,Atlantic Av-Barclays Ctr,,
R31S,Atlantic Av-Barclays Ctr,40.683666,-73.97881,0,R31,,,,,,,,,,,,,,False,Atlantic Av-Barclays Ctr,,
R32,Union St,40.677316,-73.98311,1,,28.0,Union St,Union St (R),Union St,28,Bk,False,R,Subway,40.677316,-73.98311,0.0,,False,Union St (R),40.677316,-73.98311
R32N,Union St,40.677316,-73.98311,0,R32,,,,,,,,,,,,,,False,Union St,,
R32S,Union St,40.677316,-73.98311,0,R32,,,,,,,,,,,,,,False,Union St,,
R33,4 Av-9 St,40.670847,-73.988302,1,,608.0,4 Av-9 St,"4 Av-9 St (F,G,R)",4 Av-9 St,29; 239,Bk,False,F G R,Subway; Viaduct,40.6705595,-73.9890405,0.0,,False,"4 Av-9 St (F,G,R)",40.6705595,-73.9890405
R33N,4 Av-9 St,40.670847,-73.988302,0,R33,,,,,,,,,,,,,,False,4 Av-9 St,,
R33S,4 Av-9 St,40.670847,-73.988302,0,R33,,,,,,,,,,,,,,False,4 Av-9 St,,
R34,Prospect Av,40.665414,-73.992872,1,,30.0,Prospect Av,Prospect Av (R),Prospect Av,30,Bk,False,R,Subway,40.665414,-73.992872,0.0,,False,Prospect Av (R),40.665414,-73.992872
R34N,Prospect Av,40.665414,-73.992872,0,R34,,,,,,,,,,,,,,False,Prospect Av,,
R34S,Prospect Av,40.665414,-73.992872,0,R34,,,,,,,,,,,,,,False,Prospect Av,,
R35,25 St,40.660397,-73.998091,1,,31.0,25 St,25 St (R),25 St,31,Bk,False,R,Subway,40.660397,-73.998091,0.0,,False,25 St (R),40.660397,-73.998091
R35N,25 St,40.660397,-73.998091,0,R35,,,,,,,,,,,,,,False,25 St,,
R35S,25 St,40.660397,-73.998091,0,R35,,,,,,,,,,,,,,False,25 St,,
R36,36 St,40.655144,-74.003549,1,,32.0,36 St,"36 St (D,N,R)",36 St,32,Bk,False,D N R,Subway,40.655144,-74.003549,0.0,,False,"36 St (D,N,R)",40.655144,-74.003549
R36N,36 St,40.655144,-74.003549,0,R36,,,,,,,,,,,,,,False,36 St,,
R36S,36 St,40.655144,-74.003549,0,R36,,,,,,,,,,,,,,False,36 St,,
R39,45 St,40.648939,-74.010006,1,,33.0,45 St,45 St (R),45 St,33,Bk,False,R,Subway,40.648939,-74.010006,0.0,,False,45 St (R),40.648939,-74.010006
R39N,45 St,40.648939,-74.010006,0,R39,,,,,,,,,,,,,,False,45 St,,
R39S,45 St,40.648939,-74.010006,0,R39,,,,,,,,,,,,,,False,45 St,,
R40,53 St,40.645069,-74.014034,1,,34.0,53 St,53 St (R),53 St,34,Bk,False,R,Subway,40.645069,-74.014034,0.0,,False,53 St (R),40.645069,-74.014034
R40N,53 St,40.645069,-74.014034,0,R40,,,,,,,,,,,,,,False,53 St,,
R40S,53 St,40.645069,-74.014034,0,R40,,,,,,,,,,,,,,False,53 St,,
R41,59 St,40.641362,-74.017881,1,,35.0,59 St,"59 St (N,R)",59 St,35,Bk,False,N R,Subway,40.641362,-74.017881,1.0,,False,"59 St (N,R)",40.641362,-74.017881
R41N,59 St,40.641362,-74.017881,0,R41,,,,,,,,,,,,,,False,59 St,,
R41S,59 St,40.641362,-74.017881,0,R41,,,,,,,,,,,,,,False,59 St,,
R42,Bay Ridge Av,40.634967,-74.023377,1,,36.0,Bay Ridge Av,Bay Ridge Av (R),Bay Ridge Av,36,Bk,False,R,Subway,40.634967,-74.023377,0.0,,False,Bay Ridge Av (R),40.634967,-74.023377
R42N,Bay Ridge Av,40.634967,-74.023377,0,R42,,,,,,,,,,,,,,False,Bay Ridge Av,,
R42S,Bay Ridge Av,40.634967,-74.023377,0,R42,,,,,,,,,,,,,,False,Bay Ridge Av,,
R43,77 St,40.629742,-74.02551,1,,37.0,77 St,77 St (R),77 St,37,Bk,False,R,Subway,40.629742,-74.02551,0.0,,False,77 St (R),40.629742,-74.02551
R43N,77 St,40.629742,-74.02551,0,R43,,,,,,,,,,,,,,False,77 St,,
R43S,77 St,40.629742,-74.02551,0,R43,,,,,,,,,,,,,,False,77 St,,
R44,86 St,40.622687,-74.028398,1,,38.0,86 St,86 St (R),86 St,38,Bk,False,R,Subway,40.622687,-74.028398,1.0,,False,86 St (R),40.622687,-74.028398
R44N,86 St,40.622687,-74.028398,0,R44,,,,,,,,,,,,,,False,86 St,,
R44S,86 St,40.622687,-74.028398,0,R44,,,,,,,,,,,,,,False,86 St,,
R45,Bay Ridge-95 St,40.616622,-74.030876,1,,39.0,Bay Ridge-95 St,Bay Ridge-95 St (R),Bay Ridge-95 St,39,Bk,False,R,Subway,40.616622,-74.030876,1.0,,False,Bay Ridge-95 St (R),40.616622,-74.030876
R45N,Bay Ridge-95 St,40.616622,-74.030876,0,R45,,,,,,,,,,,,,,False,Bay Ridge-95 St,,
R45S,Bay Ridge-95 St,40.616622,-74.030876,0,R45,,,,,,,,,,,,,,False,Bay Ridge-95 St,,
S01,Franklin Av,40.680596,-73.955827,1,,627.0,Franklin Av,"Franklin Av (C,S)",Franklin Av,139; 178,Bk,False,C S,Elevated; Subway,40.680988,-73.9563375,1.0,,False,"Franklin Av (C,S)",40.680988,-73.9563375
S01N,Franklin Av,40.680596,-73.955827,0,S01,,,,,,,,,,,,,,False,Franklin Av,,
S01S,Franklin Av,40.680596,-73.955827,0,S01,,,,,,,,,,,,,,False,Franklin Av,,
S03,Park Pl,40.674772,-73.957624,1,,141.0,Park Pl,Park Pl (S),Park Pl,141,Bk,False,S,Open Cut,40.674772,-73.957624,1.0,,False,Park Pl (S),40.674772,-73.957624
S03N,Park Pl,40.674772,-73.957624,0,S03,,,,,,,,,,,,,,False,Park Pl,,
S03S,Park Pl,40.674772,-73.957624,0,S03,,,,,,,,,,,,,,False,Park Pl,,
S04,Botanic Garden,40.670343,-73.959245,1,,626.0,Franklin Av-Medgar Evers College/Botanic Garden,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Botanic Garden; Franklin Av-Medgar Evers College,142; 342,Bk,False,2 3 4 5 S,Open Cut; Subway,40.6705125,-73.958688,0.0,,False,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",40.6705125,-73.958688
S04N,Botanic Garden,40.670343,-73.959245,0,S04,,,,,,,,,,,,,,False,Botanic Garden,,
S04S,Botanic Garden,40.670343,-73.959245,0,S04,,,,,,,,,,,,,,False,Botanic Garden,,
S09,Tottenville,40.512764,-74.251961,1,,522.0,Tottenville,Tottenville (SIR),Tottenville,522,SI,False,SIR,At Grade,40.512764,-74.251961,1.0,,False,Tottenville (SIR),40.512764,-74.251961
S09N,Tottenville,40.512764,-74.251961,0,S09,,,,,,,,,,,,,,False,Tottenville,,
S09S,Tottenville,40.512764,-74.251961,0,S09,,,,,,,,,,,,,,False,Tottenville,,
S11,Arthur Kill,40.516578,-74.242096,1,,523.0,Arthur Kill,Arthur Kill (SIR),Arthur Kill,523,SI,False,SIR,At Grade,40.516578,-74.242096,1.0,,False,Arthur Kill (SIR),40.516578,-74.242096
S11N,Arthur Kill,40.516578,-74.242096,0,S11,,,,,,,,,,,,,,False,Arthur Kill,,
S11S,Arthur Kill,40.516578,-74.242096,0,S11,,,,,,,,,,,,,,False,Arthur Kill,,
S13,Richmond Valley,40.519631,-74.229141,1,,519.0,Richmond Valley,Richmond Valley (SIR),Richmond Valley,519,SI,False,SIR,Open Cut,40.519631,-74.229141,0.0,,False,Richmond Valley (SIR),40.519631,-74.229141
S13N,Richmond Valley,40.519631,-74.229141,0,S13,,,,,,,,,,,,,,False,Richmond Valley,,
S13S,Richmond Valley,40.519631,-74.229141,0,S13,,,,,,,,,,,,,,False,Richmond Valley,,
S14,Pleasant Plains,40.52241,-74.217847,1,,518.0,Pleasant Plains,Pleasant Plains (SIR),Pleasant Plains,518,SI,False,SIR,Embankment,40.52241,-74.217847,0.0,,False,Pleasant Plains (SIR),40.52241,-74.217847
S14N,Pleasant Plains,40.52241,-74.217847,0,S14,,,,,,,,,,,,,,False,Pleasant Plains,,
S14S,Pleasant Plains,40.52241,-74.217847,0,S14,,,,,,,,,,,,,,False,Pleasant Plains,,
S15,Prince's Bay,40.525507,-74.200064,1,,517.0,Prince's Bay,Prince's Bay (SIR),Prince's Bay,517,SI,False,SIR,Open Cut,40.525507,-74.200064,0.0,,False,Prince's Bay (SIR),40.525507,-74.200064
S15N,Prince's Bay,40.525507,-74.200064,0,S15,,,,,,,,,,,,,,False,Prince's Bay,,
S15S,Prince's Bay,40.525507,-74.200064,0,S15,,,,,,,,,,,,,,False,Prince's Bay,,
S16,Huguenot,40.533674,-74.191794,1,,516.0,Huguenot,Huguenot (SIR),Huguenot,516,SI,False,SIR,Open Cut,40.533674,-74.191794,0.0,,False,Huguenot (SIR),40.533674,-74.191794
S16N,Huguenot,40.533674,-74.191794,0,S16,,,,,,,,,,,,,,False,Huguenot,,
S16S,Huguenot,40.533674,-74.191794,0,S16,,,,,,,,,,,,,,False,Huguenot,,
S17,Annadale,40.54046,-74.178217,1,,515.0,Annadale,Annadale (SIR),Annadale,515,SI,False,SIR,Open Cut,40.54046,-74.178217,0.0,,False,Annadale (SIR),40.54046,-74.178217
S17N,Annadale,40.54046,-74.178217,0,S17,,,,,,,,,,,,,,False,Annadale,,
S17S,Annadale,40.54046,-74.178217,0,S17,,,,,,,,,,,,,,False,Annadale,,
S18,Eltingville,40.544601,-74.16457,1,,514.0,Eltingville,Eltingville (SIR),Eltingville,514,SI,False,SIR,Embankment,40.544601,-74.16457,0.0,,False,Eltingville (SIR),40.544601,-74.16457
S18N,Eltingville,40.544601,-74.16457,0,S18,,,,,,,,,,,,,,False,Eltingville,,
S18S,Eltingville,40.544601,-74.16457,0,S18,,,,,,,,,,,,,,False,Eltingville,,
S19,Great Kills,40.551231,-74.151399,1,,513.0,Great Kills,Great Kills (SIR),Great Kills,513,SI,False,SIR,Open Cut,40.551231,-74.151399,1.0,,False,Great Kills (SIR),40.551231,-74.151399
S19N,Great Kills,40.551231,-74.151399,0,S19,,,,,,,,,,,,,,False,Great Kills,,
S19S,Great Kills,40.551231,-74.151399,0,S19,,,,,,,,,,,,,,False,Great Kills,,
S20,Bay Terrace,40.5564,-74.136907,1,,512.0,Bay Terrace,Bay Terrace (SIR),Bay Terrace,512,SI,False,SIR,Embankment,40.5564,-74.136907,0.0,,False,Bay Terrace (SIR),40.5564,-74.136907
S20N,Bay Terrace,40.5564,-74.136907,0,S20,,,,,,,,,,,,,,False,Bay Terrace,,
S20S,Bay Terrace,40.5564,-74.136907,0,S20,,,,,,,,,,,,,,False,Bay Terrace,,
S21,Oakwood Heights,40.56511,-74.12632,1,,511.0,Oakwood Heights,Oakwood Heights (SIR),Oakwood Heights,511,SI,False,SIR,Open Cut,40.56511,-74.12632,0.0,,False,Oakwood Heights (SIR),40.56511,-74.12632
S21N,Oakwood Heights,40.56511,-74.12632,0,S21,,,,,,,,,,,,,,False,Oakwood Heights,,
S21S,Oakwood Heights,40.56511,-74.12632,0,S21,,,,,,,,,,,,,,False,Oakwood Heights,,
S22,New Dorp,40.57348,-74.11721,1,,510.0,New Dorp,New Dorp (SIR),New Dorp,510,SI,False,SIR,Open Cut,40.57348,-74.11721,1.0,,False,New Dorp (SIR),40.57348,-74.11721
S22N,New Dorp,40.57348,-74.11721,0,S22,,,,,,,,,,,,,,False,New Dorp,,
S22S,New Dorp,40.57348,-74.11721,0,S22,,,,,,,,,,,,,,False,New Dorp,,
S23,Grant City,40.578965,-74.109704,1,,509.0,Grant City,Grant City (SIR),Grant City,509,SI,False,SIR,Open Cut,40.578965,-74.109704,0.0,,False,Grant City (SIR),40.578965,-74.109704
S23N,Grant City,40.578965,-74.109704,0,S23,,,,,,,,,,,,,,False,Grant City,,
S23S,Grant City,40.578965,-74.109704,0,S23,,,,,,,,,,,,,,False,Grant City,,
S24,Jefferson Av,40.583591,-74.103338,1,,508.0,Jefferson Av,Jefferson Av (SIR),Jefferson Av,508,SI,False,SIR,Embankment,40.583591,-74.103338,0.0,,False,Jefferson Av (SIR),40.583591,-74.103338
S24N,Jefferson Av,40.583591,-74.103338,0,S24,,,,,,,,,,,,,,False,Jefferson Av,,
S24S,Jefferson Av,40.583591,-74.103338,0,S24,,,,,,,,,,,,,,False,Jefferson Av,,
S25,Dongan Hills,40.588849,-74.09609,1,,507.0,Dongan Hills,Dongan Hills (SIR),Dongan Hills,507,SI,False,SIR,Embankment,40.588849,-74.09609,1.0,,False,Dongan Hills (SIR),40.588849,-74.09609
S25N,Dongan Hills,40.588849,-74.09609,0,S25,,,,,,,,,,,,,,False,Dongan Hills,,
S25S,Dongan Hills,40.588849,-74.09609,0,S25,,,,,,,,,,,,,,False,Dongan Hills,,
S26,Old Town,40.596612,-74.087368,1,,506.0,Old Town,Old Town (SIR),Old Town,506,SI,False,SIR,Embankment,40.596612,-74.087368,0.0,,False,Old Town (SIR),40.596612,-74.087368
S26N,Old Town,40.596612,-74.087368,0,S26,,,,,,,,,,,,,,False,Old Town,,
S26S,Old Town,40.596612,-74.087368,0,S26,,,,,,,,,,,,,,False,Old Town,,
S27,Grasmere,40.603117,-74.084087,1,,505.0,Grasmere,Grasmere (SIR),Grasmere,505,SI,False,SIR,Open Cut,40.603117,-74.084087,0.0,,False,Grasmere (SIR),40.603117,-74.084087
S27N,Grasmere,40.603117,-74.084087,0,S27,,,,,,,,,,,,,,False,Grasmere,,
S27S,Grasmere,40.603117,-74.084087,0,S27,,,,,,,,,,,,,,False,Grasmere,,
S28,Clifton,40.621319,-74.071402,1,,504.0,Clifton,Clifton (SIR),Clifton,504,SI,False,SIR,Elevated,40.621319,-74.071402,0.0,,False,Clifton (SIR),40.621319,-74.071402
S28N,Clifton,40.621319,-74.071402,0,S28,,,,,,,,,,,,,,False,Clifton,,
S28S,Clifton,40.621319,-74.071402,0,S28,,,,,,,,,,,,,,False,Clifton,,
S29,Stapleton,40.627915,-74.075162,1,,503.0,Stapleton,Stapleton (SIR),Stapleton,503,SI,False,SIR,Elevated,40.627915,-74.075162,0.0,,False,Stapleton (SIR),40.627915,-74.075162
S29N,Stapleton,40.627915,-74.075162,0,S29,,,,,,,,,,,,,,False,Stapleton,,
S29S,Stapleton,40.627915,-74.075162,0,S29,,,,,,,,,,,,,,False,Stapleton,,
S30,Tompkinsville,40.636949,-74.074835,1,,502.0,Tompkinsville,Tompkinsville (SIR),Tompkinsville,502,SI,False,SIR,At Grade,40.636949,-74.074835,0.0,,False,Tompkinsville (SIR),40.636949,-74.074835
S30N,Tompkinsville,40.636949,-74.074835,0,S30,,,,,,,,,,,,,,False,Tompkinsville,,
S30S,Tompkinsville,40.636949,-74.074835,0,S30,,,,,,,,,,,,,,False,Tompkinsville,,
S31,St George,40.643748,-74.073643,1,,501.0,St George,St George (SIR),St George,501,SI,False,SIR,Open Cut,40.643748,-74.073643,1.0,,False,St George (SIR),40.643748,-74.073643
S31N,St George,40.643748,-74.073643,0,S31,,,,,,,,,,,,,,False,St George,,
S31S,St George,40.643748,-74.073643,0,S31,,,,,,,,,,,,,,False,St George,,
IBX_1,Roosevelt Avenue,40.7465,-73.891,1,,IBX_1,Roosevelt Avenue,Roosevelt Avenue,Roosevelt Avenue,IBX_1,,,IBX_1,IBX,40.7465,-73.891,,Synthetic station complex created from IBX stop attributes,True,Roosevelt Avenue,40.7465,-73.891
IBX_2,Grand Avenue,40.7289,-73.8897,1,,IBX_2,Grand Avenue,Grand Avenue,Grand Avenue,IBX_2,,,IBX_2,IBX,40.7289,-73.8897,,Synthetic station complex created from IBX stop attributes,True,Grand Avenue,40.7289,-73.8897
IBX_3,Eliot Avenue,40.7255,-73.8792,1,,IBX_3,Eliot Avenue,Eliot Avenue,Eliot Avenue,IBX_3,,,IBX_3,IBX,40.7255,-73.8792,,Synthetic station complex created from IBX stop attributes,True,Eliot Avenue,40.7255,-73.8792
IBX_4,Metropolitan Avenue,40.7119,-73.8896,1,,IBX_4,Metropolitan Avenue,Metropolitan Avenue,Metropolitan Avenue,IBX_4,,,IBX_4,IBX,40.7119,-73.8896,,Synthetic station complex created from IBX stop attributes,True,Metropolitan Avenue,40.7119,-73.8896
IBX_5,Myrtle Avenue,40.6997,-73.9109,1,,IBX_5,Myrtle Avenue,Myrtle Avenue,Myrtle Avenue,IBX_5,,,IBX_5,IBX,40.6997,-73.9109,,Synthetic station complex created from IBX stop attributes,True,Myrtle Avenue,40.6997,-73.9109
IBX_6,Wilson Avenue,40.6871,-73.903,1,,IBX_6,Wilson Avenue,Wilson Avenue,Wilson Avenue,IBX_6,,,IBX_6,IBX,40.6871,-73.903,,Synthetic station complex created from IBX stop attributes,True,Wilson Avenue,40.6871,-73.903
IBX_7,Atlantic Avenue,40.6835,-73.9083,1,,IBX_7,Atlantic Avenue,Atlantic Avenue,Atlantic Avenue,IBX_7,,,IBX_7,IBX,40.6835,-73.9083,,Synthetic station complex created from IBX stop attributes,True,Atlantic Avenue,40.6835,-73.9083
IBX_8,Sutter Avenue,40.6696,-73.9022,1,,IBX_8,Sutter Avenue,Sutter Avenue,Sutter Avenue,IBX_8,,,IBX_8,IBX,40.6696,-73.9022,,Synthetic station complex created from IBX stop attributes,True,Sutter Avenue,40.6696,-73.9022
IBX_9,Livonia Avenue,40.6644,-73.9002,1,,IBX_9,Livonia Avenue,Livonia Avenue,Livonia Avenue,IBX_9,,,IBX_9,IBX,40.6644,-73.9002,,Synthetic station complex created from IBX stop attributes,True,Livonia Avenue,40.6644,-73.9002
