YEAR,GEO_ID,NAME,S1701_C03_001E
2013,1400000US36047050202,"Census Tract 502.02, Kings County, New York",10.9
2013,1400000US36047050300,"Census Tract 503, Kings County, New York",11.7
2013,1400000US36047050400,"Census Tract 504, Kings County, New York",7.3
2013,1400000US36047050500,"Census Tract 505, Kings County, New York",41.5
2013,1400000US36047050600,"Census Tract 506, Kings County, New York",26.2
2013,1400000US36047050700,"Census Tract 507, Kings County, New York",62.5
2013,1400000US36047050801,"Census Tract 508.01, Kings County, New York",24.6
2013,1400000US36047050803,"Census Tract 508.03, Kings County, New York",23.1
2013,1400000US36047050804,"Census Tract 508.04, Kings County, New York",21.3
2013,1400000US36047050900,"Census Tract 509, Kings County, New York",52.1
2013,1400000US36047051001,"Census Tract 510.01, Kings County, New York",11.5
2013,1400000US36047051002,"Census Tract 510.02, Kings County, New York",24.8
2013,1400000US36047051100,"Census Tract 511, Kings County, New York",29.2
2013,1400000US36047051200,"Census Tract 512, Kings County, New York",16.9
2013,1400000US36047051300,"Census Tract 513, Kings County, New York",17.1
2013,1400000US36047051400,"Census Tract 514, Kings County, New York",20.9
2013,1400000US36047051500,"Census Tract 515, Kings County, New York",5.9
2013,1400000US36047051601,"Census Tract 516.01, Kings County, New York",38
2013,1400000US36047051602,"Census Tract 516.02, Kings County, New York",24.4
2013,1400000US36047051700,"Census Tract 517, Kings County, New York",8
2013,1400000US36047051800,"Census Tract 518, Kings County, New York",11.6
2013,1400000US36047051900,"Census Tract 519, Kings County, New York",9.4
2013,1400000US36047052000,"Census Tract 520, Kings County, New York",18.1
2013,1400000US36047052300,"Census Tract 523, Kings County, New York",20.4
2013,1400000US36047052500,"Census Tract 525, Kings County, New York",49.5
2013,1400000US36047052600,"Census Tract 526, Kings County, New York",12
2013,1400000US36047052700,"Census Tract 527, Kings County, New York",40.2
2013,1400000US36047052800,"Census Tract 528, Kings County, New York",8.3
2013,1400000US36047052900,"Census Tract 529, Kings County, New York",55.9
2013,1400000US36047053000,"Census Tract 530, Kings County, New York",23.5
2013,1400000US36047053100,"Census Tract 531, Kings County, New York",44.7
2013,1400000US36047053200,"Census Tract 532, Kings County, New York",15
2013,1400000US36047053300,"Census Tract 533, Kings County, New York",62.1
2013,1400000US36047053400,"Census Tract 534, Kings County, New York",33.9
2013,1400000US36047053500,"Census Tract 535, Kings County, New York",56.9
2013,1400000US36047053700,"Census Tract 537, Kings County, New York",58.6
2013,1400000US36047053800,"Census Tract 538, Kings County, New York",25.7
2013,1400000US36047053900,"Census Tract 539, Kings County, New York",50.5
2013,1400000US36047054200,"Census Tract 542, Kings County, New York",24.2
2013,1400000US36047054300,"Census Tract 543, Kings County, New York",17.7
2013,1400000US36047054400,"Census Tract 544, Kings County, New York",12.3
2013,1400000US36047054500,"Census Tract 545, Kings County, New York",61.1
2013,1400000US36047054600,"Census Tract 546, Kings County, New York",17.8
2013,1400000US36047054700,"Census Tract 547, Kings County, New York",46.6
2013,1400000US36047054800,"Census Tract 548, Kings County, New York",15.5
2013,1400000US36047054900,"Census Tract 549, Kings County, New York",34.7
2013,1400000US36047055000,"Census Tract 550, Kings County, New York",23
2013,1400000US36047055100,"Census Tract 551, Kings County, New York",17.4
2013,1400000US36047055200,"Census Tract 552, Kings County, New York",17.5
2013,1400000US36047055300,"Census Tract 553, Kings County, New York",11.5
2013,1400000US36047055400,"Census Tract 554, Kings County, New York",16.7
2013,1400000US36047055500,"Census Tract 555, Kings County, New York",11.5
2013,1400000US36047055600,"Census Tract 556, Kings County, New York",11.4
2013,1400000US36047055700,"Census Tract 557, Kings County, New York",13.8
2013,1400000US36047055800,"Census Tract 558, Kings County, New York",12.8
2013,1400000US36047056000,"Census Tract 560, Kings County, New York",19.6
2013,1400000US36047056100,"Census Tract 561, Kings County, New York",10.7
2013,1400000US36047056200,"Census Tract 562, Kings County, New York",13
2013,1400000US36047056300,"Census Tract 563, Kings County, New York",26.1
2013,1400000US36047056400,"Census Tract 564, Kings County, New York",2.9
2013,1400000US36047056500,"Census Tract 565, Kings County, New York",8.6
2013,1400000US36047056600,"Census Tract 566, Kings County, New York",12.8
2013,1400000US36047056800,"Census Tract 568, Kings County, New York",5.8
2013,1400000US36047056900,"Census Tract 569, Kings County, New York",4.9
2013,1400000US36047057000,"Census Tract 570, Kings County, New York",9.6
2013,1400000US36047057100,"Census Tract 571, Kings County, New York",9.1
2013,1400000US36047057200,"Census Tract 572, Kings County, New York",57.1
2013,1400000US36047057300,"Census Tract 573, Kings County, New York",19.6
2013,1400000US36047057400,"Census Tract 574, Kings County, New York",3.1
2013,1400000US36047057500,"Census Tract 575, Kings County, New York",19.9
2013,1400000US36047057600,"Census Tract 576, Kings County, New York",12.4
2013,1400000US36047057800,"Census Tract 578, Kings County, New York",10.8
2013,1400000US36047057900,"Census Tract 579, Kings County, New York",10.6
2013,1400000US36047058000,"Census Tract 580, Kings County, New York",17.7
2013,1400000US36047058200,"Census Tract 582, Kings County, New York",22.5
2013,1400000US36047058400,"Census Tract 584, Kings County, New York",13.1
2013,1400000US36047058600,"Census Tract 586, Kings County, New York",14.3
2013,1400000US36047058800,"Census Tract 588, Kings County, New York",21.5
2013,1400000US36047058900,"Census Tract 589, Kings County, New York",9.6
2013,1400000US36047059000,"Census Tract 590, Kings County, New York",12.2
2013,1400000US36047059100,"Census Tract 591, Kings County, New York",9.6
2013,1400000US36047059200,"Census Tract 592, Kings County, New York",14.5
2013,1400000US36047059300,"Census Tract 593, Kings County, New York",12.4
2013,1400000US36047059401,"Census Tract 594.01, Kings County, New York",15.7
2013,1400000US36047059402,"Census Tract 594.02, Kings County, New York",6.7
2013,1400000US36047059600,"Census Tract 596, Kings County, New York",7.7
2013,1400000US36047059800,"Census Tract 598, Kings County, New York",14.4
2013,1400000US36047060000,"Census Tract 600, Kings County, New York",14.7
2013,1400000US36047060600,"Census Tract 606, Kings County, New York",23.2
2013,1400000US36047060800,"Census Tract 608, Kings County, New York",12.9
2013,1400000US36047061002,"Census Tract 610.02, Kings County, New York",14.1
2013,1400000US36047061003,"Census Tract 610.03, Kings County, New York",25.3
2013,1400000US36047061004,"Census Tract 610.04, Kings County, New York",29.7
2013,1400000US36047061200,"Census Tract 612, Kings County, New York",20.8
2013,1400000US36047061600,"Census Tract 616, Kings County, New York",20.2
2013,1400000US36047062000,"Census Tract 620, Kings County, New York",7.5
2013,1400000US36047062200,"Census Tract 622, Kings County, New York",13.2
2013,1400000US36047062600,"Census Tract 626, Kings County, New York",25.8
2013,1400000US36047062800,"Census Tract 628, Kings County, New York",7.6
2013,1400000US36047063200,"Census Tract 632, Kings County, New York",8
2013,1400000US36047063600,"Census Tract 636, Kings County, New York",7.1
2013,1400000US36047063800,"Census Tract 638, Kings County, New York",0.4
2013,1400000US36047064000,"Census Tract 640, Kings County, New York",15.6
2013,1400000US36047064200,"Census Tract 642, Kings County, New York",6.1
2013,1400000US36047064400,"Census Tract 644, Kings County, New York",11.4
2013,1400000US36047064600,"Census Tract 646, Kings County, New York",10.7
2013,1400000US36047064800,"Census Tract 648, Kings County, New York",4.9
2013,1400000US36047065000,"Census Tract 650, Kings County, New York",14.5
2013,1400000US36047065200,"Census Tract 652, Kings County, New York",4
2013,1400000US36047065400,"Census Tract 654, Kings County, New York",10.9
2013,1400000US36047065600,"Census Tract 656, Kings County, New York",6.1
2013,1400000US36047065800,"Census Tract 658, Kings County, New York",4.1
2013,1400000US36047066000,"Census Tract 660, Kings County, New York",4.6
2013,1400000US36047066200,"Census Tract 662, Kings County, New York",5.2
2013,1400000US36047067000,"Census Tract 670, Kings County, New York",7.4
2013,1400000US36047067200,"Census Tract 672, Kings County, New York",13.3
2013,1400000US36047067400,"Census Tract 674, Kings County, New York",16.8
2013,1400000US36047067600,"Census Tract 676, Kings County, New York",3.4
2013,1400000US36047067800,"Census Tract 678, Kings County, New York",3.2
2013,1400000US36047068000,"Census Tract 680, Kings County, New York",32.5
2013,1400000US36047068200,"Census Tract 682, Kings County, New York",2.9
2013,1400000US36047068600,"Census Tract 686, Kings County, New York",6
2013,1400000US36047068800,"Census Tract 688, Kings County, New York",5.6
2013,1400000US36047069000,"Census Tract 690, Kings County, New York",2.4
2013,1400000US36047069200,"Census Tract 692, Kings County, New York",6.2
2013,1400000US36047069601,"Census Tract 696.01, Kings County, New York",15.7
2013,1400000US36047069602,"Census Tract 696.02, Kings County, New York",4
2013,1400000US36047069800,"Census Tract 698, Kings County, New York",14.4
2013,1400000US36047070000,"Census Tract 700, Kings County, New York",1.5
2013,1400000US36047070201,"Census Tract 702.01, Kings County, New York",9.3
2013,1400000US36047070202,"Census Tract 702.02, Kings County, New York",80
2013,1400000US36047070600,"Census Tract 706, Kings County, New York",0.4
2013,1400000US36047072000,"Census Tract 720, Kings County, New York",10.4
2013,1400000US36047072200,"Census Tract 722, Kings County, New York",10.4
2013,1400000US36047072400,"Census Tract 724, Kings County, New York",3.7
2013,1400000US36047072600,"Census Tract 726, Kings County, New York",3.2
2013,1400000US36047072800,"Census Tract 728, Kings County, New York",7.3
2013,1400000US36047073000,"Census Tract 730, Kings County, New York",5
2013,1400000US36047073200,"Census Tract 732, Kings County, New York",11.4
2013,1400000US36047073400,"Census Tract 734, Kings County, New York",5.6
2013,1400000US36047073600,"Census Tract 736, Kings County, New York",15.6
2013,1400000US36047073800,"Census Tract 738, Kings County, New York",7.1
2013,1400000US36047074000,"Census Tract 740, Kings County, New York",11.2
2013,1400000US36047074200,"Census Tract 742, Kings County, New York",10.5
2013,1400000US36047074400,"Census Tract 744, Kings County, New York",8.1
2013,1400000US36047074600,"Census Tract 746, Kings County, New York",11.1
2013,1400000US36047074800,"Census Tract 748, Kings County, New York",35.6
2013,1400000US36047075000,"Census Tract 750, Kings County, New York",25.9
2013,1400000US36047075200,"Census Tract 752, Kings County, New York",13.2
2013,1400000US36047075400,"Census Tract 754, Kings County, New York",11.5
2013,1400000US36047075600,"Census Tract 756, Kings County, New York",16.8
2013,1400000US36047075800,"Census Tract 758, Kings County, New York",15
2013,1400000US36047076000,"Census Tract 760, Kings County, New York",20.3
2013,1400000US36047076200,"Census Tract 762, Kings County, New York",30.3
2013,1400000US36047076400,"Census Tract 764, Kings County, New York",15.1
2013,1400000US36047076600,"Census Tract 766, Kings County, New York",10.6
2013,1400000US36047076800,"Census Tract 768, Kings County, New York",16.7
2013,1400000US36047077000,"Census Tract 770, Kings County, New York",16.2
2013,1400000US36047077200,"Census Tract 772, Kings County, New York",29.5
2013,1400000US36047077400,"Census Tract 774, Kings County, New York",18
2013,1400000US36047077600,"Census Tract 776, Kings County, New York",11.8
2013,1400000US36047078000,"Census Tract 780, Kings County, New York",4.4
2013,1400000US36047078200,"Census Tract 782, Kings County, New York",14.2
2013,1400000US36047078400,"Census Tract 784, Kings County, New York",3.7
2013,1400000US36047078600,"Census Tract 786, Kings County, New York",16.2
2013,1400000US36047078800,"Census Tract 788, Kings County, New York",26.5
2013,1400000US36047079000,"Census Tract 790, Kings County, New York",17.2
2013,1400000US36047079200,"Census Tract 792, Kings County, New York",22.2
2013,1400000US36047079400,"Census Tract 794, Kings County, New York",21.6
2013,1400000US36047079601,"Census Tract 796.01, Kings County, New York",11.5
2013,1400000US36047079602,"Census Tract 796.02, Kings County, New York",22.1
2013,1400000US36047079801,"Census Tract 798.01, Kings County, New York",13
2013,1400000US36047079802,"Census Tract 798.02, Kings County, New York",23
2013,1400000US36047080000,"Census Tract 800, Kings County, New York",27.2
2013,1400000US36047080200,"Census Tract 802, Kings County, New York",28.4
2013,1400000US36047080400,"Census Tract 804, Kings County, New York",25.9
2013,1400000US36047080600,"Census Tract 806, Kings County, New York",10.3
2013,1400000US36047080800,"Census Tract 808, Kings County, New York",73.9
2013,1400000US36047081000,"Census Tract 810, Kings County, New York",16.3
2013,1400000US36047081400,"Census Tract 814, Kings County, New York",19.4
2013,1400000US36047081600,"Census Tract 816, Kings County, New York",18.9
