station_complex_id,station_complex_name,borough,avg_annual_ridership,log_avg_ridership,is_ibx,subway_trips_per_hour_am_peak,subway_lines_serving_station,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,log_bus_routes_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,travel_time_source,log_min_line_anchor_travel_time,travel_time_missing_flag,poverty_latest,poverty_slope,pop_latest,pop_slope,poverty_missing_flag,population_missing_flag,travel_time_to_midtown,log_travel_time,inv_travel_time,num_transfer_lines,transfer_score,log_service_intensity,combined_service,jobs_density_interaction,log_jobs_density_interaction,walkability_index,pop_poverty_interaction,log_pop_poverty_interaction,accessibility_demand
175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,8667.331217,9.067431573,FALSE,109,0,1.999996,9.591034531,10.94183661,1.950456144,3.80666249,2.52267033,2.833213344,19.5,21,3,observed_gtfs,3.020424886,0,10.56594821,0.222502395,4915.24318,256.0755268,0,0,19.5,3.020424886,0.048780488,3,327,4.700480366,125,826561680,20.5327851,4.473126474,51934.20488,10.85775216,239.76796
176,Lafayette Av (C),Brooklyn,3960.780479,8.284448819,FALSE,30.67,0,0.666666222,8.79996322,10.81263282,1.924250365,4.262679877,2.280289152,2.890371758,25.5,25.5,1,observed_gtfs,3.277144733,0,12.4860756,0.161080707,4718.171791,86.47956011,0,0,25.5,3.277144733,0.037735849,1,30.67,3.455369861,47.67,329282019,19.61242515,4.204539517,58911.44968,10.98380772,178.0442185
177,Clinton-Washington Avs (C),Brooklyn,5434.62367,8.600729544,FALSE,30.33,0,0.666666222,8.105911198,10.84937592,1.963856918,4.094344562,2.168343077,2.944438979,27.5,27.5,1,observed_gtfs,3.349904087,0,5.920445254,-0.374882893,4914.781784,131.9734817,0,0,27.5,3.349904087,0.035087719,1,30.33,3.444576105,48.33,170622813,18.95496591,4.132199995,29097.69649,10.27844866,172.4484836
627,"Franklin Av (C,S)",Brooklyn,3908.192368,8.271086076,FALSE,36,3,0.15384613,7.754481547,10.92251536,1.841583443,2.833213344,2.037466607,2.708050201,29,29,1,observed_gtfs,3.401197382,0,14.28143977,-0.420260474,3706.65952,57.1322699,0,0,29,3.401197382,0.033333333,1,36,3.610917913,50,129158379,18.67654996,3.87905005,52936.43468,10.87686602,123.5553173
179,"Nostrand Av (A,C)",Brooklyn,12318.265,9.418919576,FALSE,72.33,0,0.999999,7.920083199,10.9925376,1.756511572,3.218875825,1.86269522,2.708050201,26.5,28.5,2,observed_gtfs,3.314186005,0,14.88602531,-0.683744774,3294.550739,-12.23788013,0,0,26.5,3.314186005,0.036363636,2,144.66,4.294969802,86.33,163486428,18.91224054,3.619206792,49042.76569,10.80046836,119.8018451
180,Kingston-Throop Avs (C),Brooklyn,4734.070513,8.462751897,FALSE,30.67,0,0.49999975,8.105307516,11.00019803,1.941202646,2.833213344,1.705054895,2.772588722,32,32,1,observed_gtfs,3.496507561,0,14.92361612,-0.612986847,4297.271874,91.5560424,0,0,32,3.496507561,0.03030303,1,30.67,3.455369861,45.67,198279235,19.10518688,3.646257541,64130.83581,11.06869618,130.2203598
181,"Utica Av (A,C)",Brooklyn,9306.330672,9.138557613,FALSE,72.33,0,0.999999,8.048149102,10.92847124,1.722076557,2.564949357,1.569824023,2.833213344,29.5,31.75,2,observed_gtfs,3.417726684,0,22.51525887,-1.455054008,3465.678067,83.15658621,0,0,29.5,3.417726684,0.032786885,2,144.66,4.294969802,88.33,174298980,18.97628266,3.29190058,78030.63884,11.26486965,113.6287891
182,Ralph Av (C),Brooklyn,3429.85075,8.140563541,FALSE,30.67,0,0.49999975,7.655390645,10.97031673,1.729268315,2.48490665,1.5410691,2.944438979,36,36,1,observed_gtfs,3.610917913,0,28.89044015,-0.331596219,3460.566061,58.35152193,0,0,36,3.610917913,0.027027027,1,30.67,3.455369861,48.67,122695542,18.62521658,3.270337415,99977.27667,11.51270821,93.52881246
183,Rockaway Av (C),Brooklyn,3677.054366,8.210139187,FALSE,30,0,0.49999975,7.370860167,10.88106151,1.706440416,1.386294361,1.776168051,2.833213344,37.5,37.5,1,observed_gtfs,3.650658241,0,21.46148726,-0.46360952,3872.803498,49.42983106,0,0,37.5,3.650658241,0.025974026,1,30,3.433987204,46,84416492,18.25127336,3.482608467,83116.12293,11.32800601,100.5922986
621,"Broadway Junction (A,C,J,Z,L)",Brooklyn,5483.081096,8.609604828,FALSE,61,4,0.999999,7.340835554,10.32685806,2.087523946,0.693147181,1.585135569,2.48490665,24.5,26,5,observed_gtfs,3.238678452,0,25.68656121,0.504366393,1853.037045,68.8684735,0,0,24.5,3.238678452,0.039215686,5,305,4.127134385,72,47063681,17.66701218,3.672659515,47598.14948,10.77057017,72.66811941
185,Liberty Av (C),Brooklyn,1682.952165,7.428898789,FALSE,30.33,0,0.49999975,7.278628942,10.31834178,2.21688217,1.791759469,1.47653196,2.397895273,41.5,41.5,1,observed_gtfs,3.749504076,0,36.03762011,-0.592808032,1838.123973,54.72255755,0,0,41.5,3.749504076,0.023529412,1,30.33,3.444576105,40.33,43848336,17.59624735,3.69341413,66241.61345,11.10107924,43.24997584
186,Van Siclen Av (C),Brooklyn,1788.456338,7.489667131,FALSE,30.33,0,0.49999975,7.049254841,10.63681652,1.906255828,1.791759469,1.48973803,2.63905733,43,43,1,observed_gtfs,3.784189634,0,14.14117379,-2.031955077,3215.895988,18.01708633,0,0,43,3.784189634,0.022727273,1,30.33,3.444576105,43.33,47926489,17.68517894,3.395993858,45476.54406,10.72497395,73.08854518
187,Shepherd Av (C),Brooklyn,1829.998065,7.512616488,FALSE,29.67,0,0.666666222,7.560601163,10.76563884,1.703647598,1.098612289,1.700855218,2.564949357,45,45,1,observed_gtfs,3.828641396,0,19.39587225,-1.796642505,3781.550149,43.7786416,0,0,45,3.828641396,0.02173913,1,29.67,3.423284978,41.67,90938880,18.3256982,3.404502816,73346.4636,11.2029632,82.20761193
188,"Euclid Av (A,C)",Brooklyn,7029.331035,8.857989073,FALSE,72.33,0,0.999999,7.45007957,10.88902446,1.792982036,1.098612289,1.798526636,2.302585093,38.5,42.75,2,observed_gtfs,3.676300672,0,19.84835363,-0.683564242,3930.921563,80.39913823,0,0,38.5,3.676300672,0.025316456,2,144.66,4.294969802,81.33,92110896,18.33850381,3.591508672,78022.32127,11.26476305,99.51700159
189,Grant Av (A),Brooklyn,3866.183358,8.260281706,FALSE,43.33,0,0.999999,7.290292882,10.79607968,1.567604977,0.693147181,1.758671225,2.397895273,41.5,41.5,1,observed_gtfs,3.749504076,0,10.66277032,-2.416884533,3155.850744,4.848196271,0,0,41.5,3.749504076,0.023529412,1,43.33,3.791661649,53.33,71533020,18.08566973,3.326276202,33650.11165,10.42380137,74.25531162
190,80 St (A),Queens,3027.787615,8.015917691,FALSE,43.67,0,0.666666222,7.125283092,10.59056636,1.48990351,0.693147181,1.708289359,2.772588722,42.5,42.5,1,observed_gtfs,3.772760938,0,21.46173794,-0.366792586,3288.258245,-16.66107198,0,0,42.5,3.772760938,0.022988506,1,43.67,3.799302135,58.67,49378194,17.71501949,3.198192869,70571.73673,11.16439918,75.59214356
191,88 St (A),Queens,1987.171807,7.594970805,FALSE,44,0,0.666666222,7.720905252,10.40477786,1.274282239,0,1.738843926,2.772588722,44.5,44.5,1,observed_gtfs,3.817712326,0,12.92598095,-0.983557882,2473.223738,-24.02617481,0,0,44.5,3.817712326,0.021978022,1,44,3.80666249,59,74418064,18.12520928,3.013126165,31968.84292,10.37254833,54.35656567
192,Rockaway Blvd (A),Queens,5091.325169,8.535489817,FALSE,44.33,0,0.999999,8.064007347,10.35659931,1.495720384,0,1.784557189,2.708050201,46,46,1,observed_gtfs,3.850147602,0,15.75505909,-0.572942213,2084.660858,35.12862124,0,0,46,3.850147602,0.021276596,1,44.33,3.813969065,58.33,99957951,18.42026018,3.280277573,32843.955,10.39955344,44.35448634
193,104 St (A),Queens,1269.104802,7.146854697,FALSE,21.33,0,0.363636231,8.181440696,10.36220903,1.345960758,0,1.766964597,2.890371758,47.5,47.5,1,observed_gtfs,3.881563798,0,19.09517314,0.005943508,2657.977814,-5.827455071,0,0,47.5,3.881563798,0.020618557,1,21.33,3.105931066,38.33,113049720,18.54333829,3.112925355,50754.54656,10.83477618,54.80366627
194,111 St (A),Queens,1633.012941,7.398794195,FALSE,21.33,0,0.444444247,8.30201781,10.62898091,1.119616448,0,1.725201132,2.772588722,49,49,1,observed_gtfs,3.912023005,0,13.63615571,-0.704043949,3045.744436,-61.63143179,0,0,49,3.912023005,0.02,1,21.33,3.105931066,36.33,166536734,18.93072647,2.84481758,41532.24538,10.63424948,60.91488872
195,Ozone Park-Lefferts Blvd (A),Queens,4610.596093,8.4363293,FALSE,21.33,0,0.39999984,8.429454277,10.73254143,0.77054551,0.693147181,1.509186863,2.564949357,50.5,50.5,1,observed_gtfs,3.941581808,0,13.11572484,-0.925399045,3785.147457,4.988421309,0,0,50.5,3.941581808,0.019417476,1,21.33,3.105931066,33.33,209818938,19.16175552,2.279732373,49644.95252,10.81267215,73.49800887
221,21 St-Queensbridge (M),Queens,5337.413703,8.582683829,FALSE,33.67,2,0.49999975,8.976514972,9.923486239,2.131360712,2.302585093,2.095184147,2.708050201,12.5,12.5,1,observed_gtfs,2.602689685,0,27.16283586,-1.537573603,4459.047421,27.9686484,0,0,12.5,2.602689685,0.074074074,1,33.67,3.54587476,47.67,161469342,18.89982586,4.226544859,121120.3732,11.70454841,330.299809
222,Roosevelt Island (M),Manhattan,5416.318699,8.597356267,FALSE,33.33,2,0.666666222,8.07121854,10.51322595,1.877783375,2.833213344,1.054424982,1.386294361,10.5,10.5,1,observed_gtfs,2.442347035,0,15.35352746,0.892132191,3157.111127,384.3158861,0,0,10.5,2.442347035,0.086956522,1,33.33,3.536019607,36.33,117753600,18.58410487,2.932208357,48472.79238,10.78877857,274.5314023
223,"Lexington Av/63 St (M,Q)",Manhattan,12368.14871,9.422960644,FALSE,74.33,0,0.999999,10.37427213,11.13191392,1.720803338,3.850147602,3.544686382,4.465908119,6,8,3,observed_gtfs,1.945910149,0,5.368213949,0.050738557,5209.46886,10.48139039,0,0,6,1.945910149,0.142857143,3,222.99,4.321878462,160.33,2187751584,21.50614018,5.26548972,27965.5434,10.2387642,744.2098371
224,57 St (M),Manhattan,9096.782051,9.115785932,FALSE,33,2,0.666666222,10.7382211,10.37486524,1.407263704,4.477336814,3.562892622,4.477336814,5.5,5.5,1,observed_gtfs,1.871802177,0,8.692613777,0.071632508,3694.767919,89.28545827,0,0,5.5,1.871802177,0.153846154,1,33,3.526360525,120,1476637569,21.11303343,4.970156326,32117.19052,10.37717783,568.4258337
59,9 Av (D),Brooklyn,3987.379415,8.291140266,FALSE,35,0,0.39999984,8.399984991,10.57270058,1.388755239,1.609437912,2.979274906,2.48490665,33,33,1,observed_gtfs,3.526360525,0,10.68026128,-1.977133214,2512.779581,160.2804832,0,0,33,3.526360525,0.029411765,1,35,3.583518938,46,173629638,18.97243508,4.368030145,26837.14246,10.19757938,73.90528179
60,Fort Hamilton Pkwy (D),Brooklyn,2930.160256,7.983153616,FALSE,34.67,0,0.49999975,8.889032572,11.03275836,1.948239489,1.386294361,3.207375819,2.48490665,36,36,1,observed_gtfs,3.610917913,0,29.86753598,-0.957864092,6483.493451,-48.75190945,0,0,36,3.610917913,0.027027027,1,34.67,3.574309999,45.67,448597617,19.92163687,5.155615308,193645.9739,12.17379206,175.2295527
61,50 St (D),Brooklyn,2538.286768,7.839638521,FALSE,34.33,0,0.666666222,9.02569612,11.11265683,1.611262735,0.693147181,3.361528027,2.079441542,37.25,37.25,1,observed_gtfs,3.64414356,0,37.05302478,0.199399187,4757.258724,10.39200519,0,0,37.25,3.64414356,0.026143791,1,34.33,3.564732461,41.33,557079069,20.13821774,4.972790762,176270.8254,12.07978254,124.3727771
62,55 St (D),Brooklyn,1395.530842,7.24174647,FALSE,35,0,0.49999975,9.082393358,10.93791681,1.896922809,1.098612289,3.364953576,2.197224577,39,39,1,observed_gtfs,3.688879454,0,35.63320977,-0.501756137,4785.14784,90.67561269,0,0,39,3.688879454,0.025,1,35,3.583518938,43,495054662,20.02017874,5.261876385,170510.1768,12.04655613,119.628696
615,"62 St/New Utrecht Av (D,N)",Brooklyn,3751.465409,8.230168345,FALSE,34.67,1,0.666666222,8.911529942,10.8365174,1.785037348,0.693147181,2.973338313,2.197224577,40.5,40.5,3,observed_gtfs,3.725693427,0,26.10589207,0.073313585,2691.685074,-16.69443077,0,0,40.5,3.725693427,0.024096386,3,104.01,3.574309999,42.67,377051688,19.74789284,4.758375661,70268.84003,11.16009797,64.8598813
64,71 St (D),Brooklyn,3459.854439,8.149270785,FALSE,34,0,0.571428245,8.600062669,10.8229333,1.707274748,1.098612289,2.478425263,2.302585093,42.5,42.5,1,observed_gtfs,3.772760938,0,19.12369306,-0.874658493,3436.770412,-14.72827029,0,0,42.5,3.772760938,0.022988506,1,34,3.555348061,43,272402667,19.42279193,4.185700011,65723.74248,11.09323073,79.00621637
65,79 St (D),Brooklyn,4432.119436,8.396858777,FALSE,34,0,0.666666222,8.383433201,10.84226358,1.330738601,1.609437912,2.212858919,2.397895273,44.5,44.5,1,observed_gtfs,3.817712326,0,15.42448702,-0.667657502,4168.827886,-40.17428987,0,0,44.5,3.817712326,0.021978022,1,34,3.555348061,44,223617728,19.22544859,3.54359752,64302.03162,11.07136206,91.6225909
66,18 Av (D),Brooklyn,4355.382862,8.379397373,FALSE,34.33,0,0.49999975,8.283746747,10.88140006,1.441715688,1.791759469,2.015572591,2.397895273,45.75,45.75,1,observed_gtfs,3.844814256,0,10.24677798,-1.086143968,3357.397383,-41.30631868,0,0,45.75,3.844814256,0.021390374,1,34.33,3.564732461,44.33,210474566,19.16487538,3.457288279,34402.50557,10.44591374,71.8159868
67,20 Av (D),Brooklyn,3597.546746,8.188285361,FALSE,34.33,0,0.666666222,8.121777419,10.93426701,1.607818234,1.791759469,2.091111722,2.397895273,47,47,1,observed_gtfs,3.871201011,0,21.69104327,-0.407344126,4998.685202,105.5849898,0,0,47,3.871201011,0.020833333,1,34.33,3.564732461,44.33,188711424,19.05572955,3.698929956,108426.697,11.59383884,104.139275
68,Bay Pkwy (D),Brooklyn,5435.647073,8.600917803,FALSE,35,0,0.666666222,8.247482004,10.88599664,1.532427268,1.098612289,2.211722239,2.397895273,48.5,48.5,1,observed_gtfs,3.90197267,0,28.31303992,1.422097277,4518.039966,39.44902392,0,0,48.5,3.90197267,0.02020202,1,35,3.583518938,45,203911774,19.13319798,3.744149507,127919.4459,11.75916383,91.27353467
69,25 Av (D),Brooklyn,3088.780721,8.035855403,FALSE,34,0,0.49999975,7.738923757,10.81458482,1.413561873,1.386294361,2.089999841,2.397895273,50.5,50.5,1,observed_gtfs,3.941581808,0,19.23645668,0.885007701,3185.991468,184.5599866,0,0,50.5,3.941581808,0.019417476,1,34,3.555348061,44,114153300,18.55305285,3.503561714,61287.18686,11.02334239,61.863912
70,Bay 50 St (D),Brooklyn,1906.832668,7.553723148,FALSE,32,0,0.49999975,7.706612914,10.13765017,1.933273135,1.386294361,1.881402225,2.564949357,53,53,1,observed_gtfs,3.988984047,0,29.18726096,-0.792703608,1393.213164,-19.32335556,0,0,53,3.988984047,0.018518519,1,32,3.496507561,44,56163272,17.8437736,3.81467536,40664.07619,10.61312492,25.80024378
210,Norwood-205 St (D),Bronx,4387.130685,8.386658603,FALSE,34.33,2,0.49999975,8.749890956,11.01794038,1.802075942,2.302585093,2.301566104,2.944438979,39.5,39.5,1,observed_gtfs,3.701301974,0,,,5395.769297,-197.1569556,1,0,39.5,3.701301974,0.024691358,1,34.33,3.564732461,52.33,384577713,19.76765644,4.103642046,,,133.2288715
211,"Bedford Park Blvd (B,D)",Bronx,4265.993529,8.358664767,FALSE,46.67,2,0.666666222,8.032360148,11.14921152,1.983608156,2.48490665,2.194134463,2.995732274,34,37.75,2,observed_gtfs,3.555348061,0,,,7263.962537,163.6902981,1,0,34,3.555348061,0.028571429,2,93.34,3.864302269,65.67,213945624,19.18123245,4.177742619,,,207.5417868
212,"Kingsbridge Rd (B,D)",Bronx,4024.570936,8.300422027,FALSE,47.67,2,0.666666222,8.196161139,11.40568541,2.037484593,2.302585093,2.282733407,3.044522438,32,35.75,2,observed_gtfs,3.496507561,0,,,8312.820301,-97.39037801,1,0,32,3.496507561,0.03030303,2,95.34,3.885062824,67.67,325723580,19.60155967,4.320218,,,251.9036455
213,"Fordham Rd (B,D)",Bronx,6138.099238,8.722433306,FALSE,47.67,2,0.666666222,8.872487182,11.55126117,2.062062022,2.079441542,2.605728469,3.135494216,30.5,34,2,observed_gtfs,3.449987546,0,,,7647.362805,63.22942623,1,0,30.5,3.449987546,0.031746032,2,95.34,3.885062824,69.67,741064724,20.42359853,4.667790491,,,242.7734224
214,"182-183 Sts (B,D)",Bronx,2871.285377,7.962863291,FALSE,41.67,2,0.999999,8.692154394,11.55588916,2.115071621,1.098612289,2.228143818,3.044522438,36,36,1,observed_gtfs,3.610917913,0,,,9948.836087,27.95477184,1,0,36,3.610917913,0.027027027,1,41.67,3.753496097,61.67,621636495,20.24786607,4.343215439,,,268.8874618
215,"Tremont Av (B,D)",Bronx,4451.407716,8.401200289,FALSE,48,2,0.666666222,8.488793717,11.40544047,2.249045456,1.609437912,2.108951542,2.890371758,28,31.25,2,observed_gtfs,3.36729583,0,,,8785.388321,29.0392648,1,0,28,3.36729583,0.034482759,2,96,3.891820298,65,436377072,19.89401727,4.357996998,,,302.9444249
216,"174-175 Sts (B,D)",Bronx,2735.793602,7.914542296,FALSE,42.67,2,0.666666222,8.127995056,11.38951412,2.147413238,1.098612289,2.178816221,2.833213344,33,33,1,observed_gtfs,3.526360525,0,,,7365.920363,-71.31797379,1,0,33,3.526360525,0.029411765,1,42.67,3.776661367,58.67,299373543,19.51720266,4.326229459,,,216.6447166
217,"170 St (B,D)",Bronx,3495.997158,8.159659924,FALSE,42.33,2,0.666666222,8.236420527,11.51566172,2.081559651,0.693147181,2.370644323,2.944438979,31,31,1,observed_gtfs,3.465735903,0,,,8295.510616,-24.10165263,1,0,31,3.465735903,0.03125,1,42.33,3.768845236,60.33,378530575,19.75180741,4.452203974,,,259.2347068
218,"167 St (B,D)",Bronx,4899.177492,8.497026706,FALSE,42.33,2,0.666666222,8.530504205,11.55724852,2.016725218,1.609437912,2.39591581,2.772588722,29.5,29.5,1,observed_gtfs,3.417726684,0,,,10192.73542,-115.0393711,1,0,29.5,3.417726684,0.032786885,1,42.33,3.768845236,57.33,529554046,20.08754579,4.412641028,,,334.1880466
220,"155 St (B,D)",Manhattan,1884.604197,7.542003577,FALSE,42.67,2,0.666666222,6.651571874,11.23508811,2.007013355,3.526360525,1.859143648,2.833213344,25,25,1,observed_gtfs,3.258096538,0,30.36343184,-0.798639018,6142.95665,-0.961046832,0,0,25,3.258096538,0.038461538,1,42.67,3.776661367,58.67,58547793,17.88535397,3.866157003,186521.2455,12.13630579,236.2675635
277,"7 Av (E,B,D)",Manhattan,13685.49994,9.52416522,FALSE,94.33,0,1.999996,10.83557289,10.75220583,1.314887872,4.682131227,3.545927425,4.477336814,4,4.5,3,observed_gtfs,1.609437912,0,8.53552789,-0.540060439,3933.417322,-17.78770694,0,0,4,1.609437912,0.2,3,282.99,4.557344557,181.33,2373751940,21.58773764,4.860815297,33573.79325,10.42153086,786.6834644
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,42784.10202,10.66394524,FALSE,106.67,2,1.999996,11.15773513,10.18217933,1.198295761,4.96284463,3.656287135,4.454347296,3,3,4,observed_gtfs,1.386294361,0,26.38338686,0.746604573,1027.9326,-51.15978215,0,0,3,1.386294361,0.25,4,426.68,4.679070994,191.67,1852611981,21.33986236,4.854582896,27120.34345,10.20807628,256.98315
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,77124.2038,11.2531854,FALSE,123.33,2,1.999996,11.05386969,10.62220501,1.309865056,5.347107531,3.636242956,4.532599493,0,0,3,observed_gtfs,0,0,14.75300946,0.140673733,2085.21011,40.13383946,0,0,0,0,1,3,369.99,4.822939321,215.33,2592878545,21.6760345,4.946108012,30763.12448,10.3341045,2085.21011
228,"23 St (F,M)",Manhattan,19612.75581,9.883986426,FALSE,57.33,2,0.999999,10.45676904,11.17899001,1.647464251,5.062595033,3.2912206,4.406719247,2,2,2,observed_gtfs,1.098612289,0,13.26571775,0.597598173,4984.395136,463.0364315,0,0,2,1.098612289,0.333333333,2,114.66,4.066116541,138.33,2490417802,21.63571633,4.938684851,66121.57903,11.09926556,1661.465045
231,"Grand St (B,D)",Manhattan,17382.24178,9.763261905,FALSE,50,2,0.999999,9.378732023,11.28537221,1.814722945,4.770684624,3.235348051,3.951243719,8.5,8.5,2,observed_gtfs,2.251291799,0,17.77944166,-1.408339096,6085.135143,-180.1467685,0,0,8.5,2.251291799,0.105263158,2,100,3.931825633,101,942462951,20.66400717,5.050070996,108190.3053,11.59165628,640.5405414
41,"7 Av (B,Q)",Brooklyn,7446.334664,8.915611484,FALSE,53.67,0,0.999999,8.240385116,10.95063109,1.672839702,3.36729583,2.054093061,2.772588722,21,21.62,2,observed_gtfs,3.091042453,0,5.394522574,-0.226660559,4890.847411,271.1705748,0,0,21,3.091042453,0.045454545,2,107.34,4.001315113,68.67,215988310,19.19073485,3.726932763,26383.78676,10.18054286,222.311246
42,"Prospect Park (B,Q,S)",Brooklyn,6856.920295,8.833159511,FALSE,90,0,0.999999,7.255591274,10.50246141,1.256540974,2.772588722,1.533003469,2.564949357,24,24.75,2,observed_gtfs,3.218875825,0,11.78356243,-0.975711164,3166.657802,44.6412791,0,0,24,3.218875825,0.04,2,180,4.510859507,102,51511660,17.75731877,2.789544443,37314.5099,10.52716433,126.6663121
43,Parkside Av (Q),Brooklyn,4463.658563,8.403948021,FALSE,39,0,0.666666222,7.563200592,11.01089439,1.539043466,2.772588722,1.655586226,2.772588722,25.5,25.5,1,observed_gtfs,3.277144733,0,12.77492018,-0.67681157,5784.091265,11.67512086,0,0,25.5,3.277144733,0.037735849,1,39,3.688879454,54,116518325,18.57355912,3.194629692,73891.30422,11.21036396,218.2675949
44,"Church Av (B,Q)",Brooklyn,10076.11865,9.218022653,FALSE,53.33,0,0.999999,7.851661178,11.04448861,1.770489444,3.044522438,1.846142878,2.944438979,27,27.25,2,observed_gtfs,3.33220451,0,18.34834754,-0.730444402,7434.444692,-138.7651271,0,0,27,3.33220451,0.035714286,2,106.66,3.995076561,71.33,160811693,18.89574464,3.616632322,136409.775,11.82342602,265.5158819
45,Beverley Rd (Q),Brooklyn,2752.405479,7.920593781,FALSE,38.33,0,0.666666222,8.245909265,11.09668248,1.77231946,2.944438979,1.981081564,2.772588722,28.5,28.5,1,observed_gtfs,3.384390263,0,10.5244886,-0.73323358,2671.00531,-84.17832731,0,0,28.5,3.384390263,0.033898305,1,38.33,3.671987586,53.33,251339261,19.34231423,3.753401024,28110.96494,10.24395056,90.54255288
46,Cortelyou Rd (Q),Brooklyn,4235.578374,8.351511235,FALSE,38.33,0,0.666666222,8.015657615,11.08558278,1.560650865,2.772588722,2.022547816,2.772588722,29.5,29.5,1,observed_gtfs,3.417726684,0,12.75379196,-0.60896862,4510.979856,-21.22825099,0,0,29.5,3.417726684,0.032786885,1,38.33,3.671987586,53.33,197430021,19.10089476,3.583198681,57532.09862,10.96011569,147.9009789
47,"Newkirk Plaza (B,Q)",Brooklyn,7258.503024,8.890066651,FALSE,53.33,0,0.999999,7.822044008,10.94132312,1.380552933,2.079441542,2.078692787,2.708050201,30.5,30.75,2,observed_gtfs,3.449987546,0,14.2950047,-0.495164896,2455.487653,-123.3527128,0,0,30.5,3.449987546,0.031746032,2,106.66,3.995076561,67.33,140813734,18.76294855,3.45924572,35101.20754,10.4660193,77.95198898
48,Avenue H (Q),Brooklyn,2296.420416,7.739542214,FALSE,39,0,0.666666222,7.790696031,10.69761065,1.501574042,1.791759469,2.152938504,2.772588722,32.5,32.5,1,observed_gtfs,3.511545439,0,18.96396774,0.160603024,3020.582111,-20.23424101,0,0,32.5,3.511545439,0.029850746,1,39,3.688879454,54,106949833,18.48787044,3.654512546,57282.22171,10.95576304,90.16663018
49,Avenue J (Q),Brooklyn,3910.300919,8.271625314,FALSE,39,0,0.666666222,8.782476269,10.62743063,1.495423836,1.945910149,2.397219833,2.63905733,33.5,33.5,1,observed_gtfs,3.540959324,0,16.55363134,-0.926424281,3428.380702,16.37091475,0,0,33.5,3.540959324,0.028985507,1,39,3.688879454,52,268867500,19.40972925,3.892643669,56752.15023,10.94646644,99.37335368
50,Avenue M (Q),Brooklyn,4057.600931,8.308593595,FALSE,38.67,0,0.666666222,9.395491256,10.72814534,1.572793303,1.386294361,2.521315985,2.833213344,35.5,35.5,1,observed_gtfs,3.597312261,0,17.83349047,-1.034782966,3405.479968,120.9416312,0,0,35.5,3.597312261,0.02739726,1,38.67,3.680595235,54.67,548957493,20.12353157,4.094109288,60731.59456,11.01423581,93.30082104
51,"Kings Hwy (B,Q)",Brooklyn,14519.16691,9.583293783,FALSE,53,0,0.999999,9.494917629,10.76962119,1.541958966,1.098612289,2.368043657,2.63905733,35,36.5,2,observed_gtfs,3.583518938,0,15.9089467,-0.844493636,3579.758759,28.39549469,0,0,35,3.583518938,0.027777778,2,106,3.988984047,66,632026923,20.26444255,3.910002623,56950.1913,10.94994989,99.43774331
52,Avenue U (Q),Brooklyn,5073.417271,8.531966974,FALSE,38.67,0,0.666666222,9.08545719,10.73561376,1.425287836,0.693147181,2.147643247,2.772588722,40.5,40.5,1,observed_gtfs,3.725693427,0,24.32023764,0.450346822,3730.258136,-0.062738758,0,0,40.5,3.725693427,0.024096386,1,38.67,3.680595235,53.67,405623475,19.82093589,3.572931083,90720.76433,11.41555257,89.88573822
53,Neck Rd (Q),Brooklyn,3245.563558,8.085352349,FALSE,38.67,0,0.666666222,9.180705567,10.73967391,1.563503433,0.693147181,2.138251916,2.772588722,41.5,41.5,1,observed_gtfs,3.749504076,0,27.66154593,0.788094785,3081.41256,-10.16972761,0,0,41.5,3.749504076,0.023529412,1,38.67,3.680595235,53.67,447978050,19.9202548,3.701755349,85236.63506,11.35319834,72.50382494
54,"Sheepshead Bay (B,Q)",Brooklyn,9700.038945,9.179988267,FALSE,53,0,0.999999,9.650786449,10.55409251,1.832079811,1.098612289,2.210369585,2.197224577,39,41.25,2,observed_gtfs,3.688879454,0,14.42488772,-0.95319591,2744.427944,36.93426363,0,0,39,3.688879454,0.025,2,106,3.988984047,61,595426489,20.2047885,4.042449396,39588.06495,10.58630822,68.6106986
55,"Brighton Beach (B,Q)",Brooklyn,8323.772375,9.026990972,FALSE,52.33,0,0.999999,9.165970424,10.75651894,1.879936956,1.945910149,2.737522269,1.945910149,41,43.5,2,observed_gtfs,3.737669618,0,29.73851779,-1.019259931,5514.577618,-52.95488116,0,0,41,3.737669618,0.023809524,2,104.66,3.976499025,58.33,448923710,19.92236352,4.617459225,163995.3646,12.00759954,131.2994671
56,Ocean Pkwy (Q),Brooklyn,2278.678882,7.731789871,FALSE,38.33,0,0.666666222,8.726805608,10.55307462,1.786199234,1.791759469,2.777133633,2.397895273,48,48,1,observed_gtfs,3.891820298,0,28.99451724,-0.399151358,4643.340895,124.6335506,0,0,48,3.891820298,0.020408163,1,38.33,3.671987586,48.33,236082510,19.27969192,4.563332867,134631.4276,11.81030359,94.76205908
