station_complex_id,station_complex_name,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,population_access_network,jobs_access_network,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_access_network,median_hh_income_access_network,pct_car_truck_van_access_network,pct_transit_access_network,pct_taxicab_access_network,pct_bicycle_access_network,pct_walked_access_network,pct_other_means_access_network,pct_wfh_access_network,avg_bg_median_hh_income_access_network,bus_routes_access_network,subway_lines_access_network,commuter_lines_access_network,dist_to_commuter_stop_ft_network,dist_to_commuter_stop_mi_network,has_commuter_stop_within_1mi_network,transfer_subway_station_complexes_0p25mi_network,transfer_subway_station_complexes_0p10mi_network,has_subway_station_complex_within_1mi_network,dist_to_subway_station_complex_ft_network,dist_to_subway_station_complex_mi_network,is_ibx_planned,peak_tph_bidir,midday_tph_bidir,peak_tph_perdir,midday_tph_perdir,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,cultural_count_0p25mi_log1p,has_cultural_0p5mi,cultural_count_0p5mi_capped10,cultural_count_0p5mi_log1p,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi,subway_trips_per_hour_am_peak,avg_headway_min_am_peak
610,"Grand Central-42 St (4,5,6,7,S)",0.784137123,55707,192,43682,13453,78744,1.568827582,0.681333162,0.691483393,10,342,436.1482069,34,6.401879649,123675.8955,4.875269345,34.11169951,1.946986017,1.209489195,43.09656446,0.664332119,12.56904905,141716,90,22,10,384.6456958,0.072849564,1,0,0,0,0,0,0,21,25,10.5,12.5,1,0,1,1,0,0,0,30,107,1,10,3.433987204,1,10,4.682131227,0,0,67.67,1
403,33 St (6),0.784137123,80554,58,63165,15684,63272,1.606575729,0.697726974,0.736983667,10,320,408.0918895,33,6.6497052,118241.553,5.097940306,35.64700946,2.577481649,2.006712581,41.12050424,0.716570066,11.27819732,143395,88,22,12,2986.673221,0.565657807,1,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,40,110,1,10,3.713572067,1,10,4.709530201,0,0,59,1
404,28 St (6),0.784137123,87049,43,68258,13259,49037,1.687242794,0.703634897,0.770024381,11,286,364.7321262,33,6.129906083,113429.959,4.940621567,40.0013315,2.639771428,2.718727779,35.64484432,0.858190045,11.97173617,143939,91,22,11,4831.645876,0.915084446,1,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,33,128,1,10,3.526360525,1,10,4.859812404,0,0,58.67,1
405,23 St-Baruch College (6),0.784137123,86931,44,68166,15112,32937,1.761269875,0.734506588,0.793907139,11,302,385.1367207,36,6.626958658,122233.4676,5.226074432,44.39402603,2.614828261,3.424119869,29.58321509,0.645534823,12.67162628,143588,84,20,11,,,0,0,0,0,0,0,0,21,16,10.5,8,1,0,1,1,0,1,0,36,137,1,10,3.610917913,1,10,4.927253685,0,0,58.33,1
602,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",0.784137123,90146,34,70687,13450,22711,1.854722244,0.773479253,0.817968293,11,305,388.9625822,37,5.343264373,127110.9946,4.189230813,50.65096068,2.810882687,4.182211648,23.72086228,0.670158229,12.5360526,139021,56,20,0,,,0,0,0,0,0,0,0,16,14,8,7,2,0,0,1,0,1,0,47,154,1,10,3.871201011,1,10,5.043425117,0,0,124.33,0.5
407,Astor Pl (6),0.784137123,95388,27,74797,14378,16786,1.864578049,0.777589443,0.813899348,11,391,498.6372775,42,5.807368758,108359.214,4.469966817,51.02826106,2.489255997,5.405895947,22.20393594,0.620117007,12.22219518,113027,47,22,0,,,0,0,0,0,0,0,0,22,15,11,7.5,1,0,1,1,0,0,0,79,178,1,10,4.382026635,1,10,5.187385806,0,0,58.67,1
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",0.784137123,77136,70,60485,9703,14673,1.808192723,0.754074935,0.801481079,11,512,652.9470232,43,5.770920276,109461.7154,4.384837258,47.87237622,2.644985912,5.190933609,23.79810948,0.679935786,13.89531354,105443,33,22,0,,,0,0,0,0,0,0,0,36,30,18,15,2,0,1,1,0,0,0,41,162,1,10,3.737669618,1,10,5.093750201,0,0,107.33,0.5
409,Spring St (6),0.784137123,70587,88,55350,8369,15463,1.667594445,0.695440899,0.760884624,11,531,677.1774791,40,6.270038388,102323.6849,4.389526816,47.20732623,2.679156355,3.971834939,25.31645744,0.729540107,13.74285919,93614,43,22,0,,,0,0,0,0,0,0,0,22,16,11,8,1,0,1,1,0,0,0,40,154,1,10,3.713572067,1,10,5.043425117,0,0,59.33,1
623,"Canal St (6,J,Z,N,Q,R,W)",0.784137123,59456,153,46622,8261,18304,1.665263914,0.694468993,0.755817379,11,547,697.5820736,37,7.688310908,103420.5426,4.893170405,47.03906049,2.709598727,2.590767115,26.15733127,1.105672577,12.6932438,88430,49,21,0,,,0,0,0,0,0,0,0,36,30,18,15,3,0,0,1,0,0,0,46,130,1,10,3.850147602,1,10,4.875197323,0,0,49.67,1.25
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",0.784137123,69943,90,54845,8393,24056,1.580011057,0.65891579,0.73156183,11,827,1054.662477,37,7.304755932,129450.9932,4.618507537,49.0261482,2.595302486,1.566492154,27.86826828,0.991885608,10.63670985,105250,44,20,0,,,0,0,0,0,0,0,0,37,30,18.5,15,3,0,1,1,1,1,0,25,132,1,10,3.258096538,1,10,4.890349128,0,0,37,1.5
447,Flushing-Main St (7),0.784137123,56697,173,44458,85955,51846,2.124716468,0.88607559,0.853160446,11,349,445.075217,0,30.23856923,39386.93709,16.52742505,44.32723159,0.205167684,0.16571236,20.14981614,0.860126059,4.019182319,42465,23,2,1,1123.845424,0.212849512,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,7,22,1,7,2.079441542,1,10,3.135494216,0,1,77,1
448,Mets-Willets Point (7),0.784137123,4391,460,3443,3843,2034,1.361423293,0.567757612,0.616788574,11,432,550.9240508,4,20.8929218,58934.68341,11.64900668,67.55511341,0.483661589,0.599067715,8.601567227,0.827963212,1.039705051,57886,7,1,0,2138.679322,0.405052902,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,86.33,0.5
449,111 St (7),0.784137123,47925,252,37580,29457,3674,1.964438464,0.81923447,0.826208512,11,369,470.5809601,18,21.85540579,59819.41088,14.98859492,63.6605695,0.673641427,0.870950072,10.33774125,0.308144461,2.063915229,58078,14,2,0,4087.810632,0.774206559,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,4,0,0,0,1,4,1.609437912,1,1,76,1
450,103 St-Corona Plaza (7),0.784137123,80519,59,63138,40300,3803,1.566248257,0.653176256,0.715562672,11,286,364.7321262,25,20.43181425,58411.60577,13.77501258,64.90782259,0.306164322,1.120688519,10.3643008,0.357139177,2.287740822,54985,13,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,3,0,0,0,1,3,1.386294361,0,1,76.67,1
451,Junction Blvd (7),0.784137123,91108,32,71441,36238,4267,1.73139728,0.751936285,0.771119869,10,312,397.8895923,24,20.54227405,60404.50512,14.07969338,65.44918056,0.384413597,1.004491995,9.467157837,0.332438959,2.620618938,60332,15,6,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1.098612289,0,0,88.33,0.5
452,90 St-Elmhurst Av (7),0.784137123,100547,16,78843,33480,4886,1.764459101,0.735836598,0.791758913,11,299,381.3108592,23,20.68676546,58129.89806,14.90860319,65.08573127,0.438027242,0.88587149,8.374673049,0.397732103,3.977805828,60107,16,7,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,4,0,0,0,1,4,1.609437912,0,0,76,1
453,82 St-Jackson Hts (7),0.784137123,98586,22,77305,30515,4454,1.731713194,0.752073484,0.789920513,10,295,376.2097106,25,22.22475918,64168.24865,16.61639023,63.24905194,0.638431977,0.6690183,7.61361507,0.752610611,4.747181294,65558,14,7,9,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,2,9,1,2,1.098612289,1,9,2.302585093,0,0,77.33,1
616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",0.784137123,74247,83,58220,18370,3494,1.840562609,0.767574226,0.814641453,11,512,652.9470232,28,21.35893806,61526.94752,16.46433588,61.51110516,1.130064321,0.827225585,8.194570718,0.552613751,6.323060196,63605,12,7,9,3426.871659,0.649028723,1,0,0,0,0,0,0,22,23,11,11.5,1,0,0,0,0,1,0,4,8,1,4,1.609437912,1,8,2.197224577,0,0,134.67,0.5
455,69 St (7),0.784137123,57620,164,45182,14503,3435,1.957986085,0.816543619,0.824093696,11,691,881.2234239,25,22.48436148,60305.27571,17.07670998,61.22344044,1.030221306,0.696672172,8.467895761,0.371103513,5.612632165,61579,11,7,9,2266.705716,0.429300325,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3,12,1,3,1.386294361,1,10,2.564949357,0,0,44.67,1.5
456,61 St-Woodside (7),0.784137123,49570,233,38870,14727,6438,2.117601421,0.883108385,0.853855199,11,681,868.4705523,30,23.93208819,63553.06281,18.86761735,61.82301252,0.848964904,0.773689582,7.128246701,0.319063344,5.026329783,64016,15,7,9,185.5017864,0.035132914,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4,9,1,4,1.609437912,1,9,2.302585093,0,0,89,0.5
457,52 St (7),0.784137123,49269,240,38634,15811,4506,2.073600445,0.864758553,0.848329176,11,404,515.2160105,23,20.46859756,69983.38578,16.92002016,65.2935903,0.658984543,1.340287938,6.042619081,0.563563491,5.498877324,69784,13,6,9,2668.370705,0.50537324,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,6,1,1,0.693147181,1,6,1.945910149,0,0,44.67,1.5
458,46 St-Bliss St (7),0.784137123,57170,168,44829,15996,6095,2.048142069,0.854141585,0.843887327,11,392,499.9125646,24,19.85088751,71748.24908,16.55284935,65.34045431,0.772182524,1.649142239,6.132673007,0.487410176,5.636170289,71293,13,6,9,4428.664307,0.838762179,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,6,1,2,1.098612289,1,6,1.945910149,0,0,88.67,0.75
459,40 St-Lowery St (7),0.784137123,43126,289,33817,12050,7568,2.011501716,0.838861371,0.834696912,11,297,378.7602849,26,19.06463159,75163.37275,15.90146241,65.33569747,0.850739713,1.967524293,5.795654925,0.561298853,6.294770009,74329,10,8,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,1,7,1,1,0.693147181,1,7,2.079441542,0,0,88.67,1
460,33 St-Rawson St (7),0.784137123,16544,426,12973,6467,11655,1.915808495,0.798954198,0.794617896,11,295,376.2097106,21,17.62451142,83069.07862,14.6151957,65.65457944,0.701878482,2.327705622,5.567703496,0.683787283,7.350566283,80750,12,9,3,5051.750068,0.956770846,1,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,5,10,1,5,1.791759469,1,10,2.397895273,0,0,89.33,0.5
461,"Queensboro Plaza (7,N,W)",0.784137123,20573,415,16132,3935,8195,2.061518674,0.859720062,0.843933842,11,548,698.8573608,20,11.39951441,83870.07944,7.922173174,71.16448354,0.318443857,1.135003783,6.099122266,1.468773841,8.246406123,98052,14,10,3,4793.455024,0.90785133,1,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,2,13,1,2,1.098612289,1,10,2.63905733,0,0,45.33,1.5
606,"Court Sq-23 St (7,E,F,G)",0.784137123,17082,424,13395,4515,9474,2.038952927,0.850309415,0.828233601,11,621,791.9533231,23,9.764146126,132205.0258,7.836695833,74.19572657,0.239099744,1.241309324,4.116956628,0.717963502,9.625794374,137030,14,10,3,2911.035745,0.551332528,1,0,0,0,0,0,0,15,16,7.5,8,2,0,0,1,0,1,0,12,15,1,10,2.564949357,1,10,2.772588722,0,0,36.33,1.5
463,Hunters Point Av (7),0.784137123,14940,430,11715,5324,9224,1.955123616,0.815349877,0.80645487,11,533,679.7280534,21,8.842491496,140605.1248,7.797533609,72.30258233,0.2416054,1.350637379,4.094512279,0.478626311,12.63647608,137366,15,10,3,590.5655352,0.111849533,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3,11,1,3,1.386294361,1,10,2.48490665,0,0,89,0.5
464,Vernon Blvd-Jackson Av (7),0.784137123,23014,407,18046,6039,6454,2.145814929,0.894874331,0.857141177,11,518,660.5987461,19,8.162609261,142474.6378,7.202030381,73.44521647,0.252485458,1.408371843,3.833659141,0.338250163,12.53472334,139826,15,8,3,1491.629918,0.282505666,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,2,8,1,2,1.098612289,1,8,2.197224577,0,0,88.67,0.5
609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",0.784137123,23384,406,18336,7399,84068,1.154329097,0.481392624,0.495056434,11,227,289.4901841,36,5.308195327,121981.3084,3.862907165,36.73779974,1.982798808,1.584547635,41.5734561,1.068553818,11.74464858,133586,89,22,12,2279.214142,0.431669345,1,0,0,0,0,0,0,22,25,11,12.5,1,0,1,1,0,0,0,42,188,1,10,3.761200116,1,10,5.241747015,0,0,106.67,0.5
471,34 St-Hudson Yards (7),0.784137123,34458,355,27020,10258,31256,2.070482049,0.86345808,0.855554672,11,483,615.9636957,20,7.033122782,124640.4835,4.933984738,43.15166575,4.069724322,2.623793579,28.91688919,2.278214731,11.92658964,121448,20,17,11,3679.810818,0.696933867,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,5,51,1,5,1.791759469,1,10,3.951243719,0,0,89.33,0.5
143,Inwood-207 St (A),0.784137123,53367,204,41847,10358,1349,1.842021225,0.768182516,0.776764476,11,232,295.8666199,18,12.54892219,62821.4282,9.059733295,65.37325628,1.108993435,0.267310592,10.53539263,1.179359123,8.588760412,62711,8,2,1,3425.792029,0.648824248,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,9,18,1,9,2.302585093,1,10,2.944438979,1,1,40.33,1.5
144,Dyckman St (A),0.784137123,64894,119,50886,12821,1543,1.612953253,0.672653752,0.700634301,11,313,399.1648794,16,11.66694685,60966.76467,8.515953798,66.95028597,0.890696646,0.265319831,10.54936025,0.898210335,8.514185863,61259,10,2,0,5029.577303,0.952571459,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4,14,1,4,1.609437912,1,10,2.708050201,1,1,41.67,1
145,190 St (A),0.784137123,67301,104,52773,14654,1943,1.811200428,0.755329246,0.795763702,11,261,332.8499474,14,10.12923249,67855.36816,7.184260798,68.36907936,0.71858035,0.475749019,9.802545156,1.018897518,9.43918015,68701,15,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4,19,1,4,1.609437912,1,10,2.995732274,1,1,42.67,1
146,181 St (A),0.784137123,88610,40,69482,18284,9361,2.012903455,0.839445941,0.848891032,11,613,781.7510258,17,11.88885649,66654.70542,8.226501018,65.98804541,0.430193427,0.57915127,11.38211187,0.976271369,8.707722058,73471,13,3,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,22,38,1,10,3.135494216,1,10,3.663561646,1,1,42.67,1.5
147,175 St (A),0.784137123,85018,48,66666,19860,10984,1.921867591,0.83465649,0.823759339,10,701,893.9762954,15,12.52815209,61465.5302,8.248493634,64.7414978,0.42965063,0.585350732,13.10753983,0.895419833,7.647755671,69333,14,3,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,9,33,1,9,2.302585093,1,10,3.526360525,1,1,42,1.5
149,163 St-Amsterdam Av (C),0.784137123,77471,68,60748,16303,1934,1.816616926,0.788946707,0.799460625,10,548,698.8573608,24,11.32122899,50288.84072,7.413439054,67.4986806,0.452952212,1.176679438,12.01120183,0.36365331,7.033181005,55404,17,5,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,9,29,1,9,2.302585093,1,10,3.401197382,1,1,30.33,2
150,155 St (C),0.784137123,90303,33,70810,18728,2009,1.932899496,0.806081699,0.834568333,11,636,811.0826304,26,9.601118696,52527.52202,6.683330156,71.30222226,0.43218947,1.313402341,8.706985508,0.309487581,8.179345245,52874,17,7,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,13,38,1,10,2.63905733,1,10,3.663561646,1,1,30.67,1.5
151,"145 St (A,C,B,D)",0.784137123,100202,18,78572,19798,2194,1.920020087,0.800710569,0.827053104,11,568,724.3631039,27,8.52634343,57417.48593,6.430808251,72.5249483,0.638184021,1.820308088,6.741979898,0.394626725,9.23560811,56423,15,7,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,11,35,1,10,2.48490665,1,10,3.583518938,0,1,49.67,1
152,"135 St (C,B)",0.784137123,93915,30,73642,19063,3452,1.979796837,0.825639409,0.838172773,11,486,619.7895572,25,9.154113467,56198.42598,7.296070852,69.50233766,0.583988973,1.530299102,7.786988853,0.730950195,10.60404469,58485,18,7,0,,,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,14,47,1,10,2.708050201,1,10,3.871201011,0,0,45.67,1
153,"125 St (A,C,B,D)",0.784137123,83487,54,65465,17958,7679,1.997187732,0.832891976,0.840329278,11,484,617.2389829,21,8.593060695,64420.58775,7.32476082,62.9902167,0.798773937,1.66845512,12.81483631,0.609235026,12.48697788,71275,23,11,1,4485.621518,0.84954953,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,12,60,1,10,2.564949357,1,10,4.110873864,0,0,122.67,0.5
154,"116 St (C,B)",0.784137123,84262,51,66073,15482,8516,1.832761556,0.764320934,0.816147153,11,409,521.5924463,19,8.044229994,63979.5886,6.525451356,62.20086277,1.114769863,1.631697307,13.78894783,0.747845245,12.45267533,71293,21,10,1,,,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,11,50,1,10,2.48490665,1,10,3.931825633,0,1,45.33,1.5
155,"Cathedral Pkwy (110 St) (C,B)",0.784137123,84263,50,66074,15274,6707,1.432772433,0.622245162,0.683163821,10,440,561.1263481,17,7.746170817,72018.10072,5.834846448,62.24590179,1.551891449,1.669570558,13.89777872,0.887235757,11.9944165,77479,19,10,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,2,33,1,2,1.098612289,1,10,3.526360525,1,1,46,1
156,"103 St (C,B)",0.784137123,67561,102,52977,14565,4416,1.124597907,0.488406665,0.524499502,10,434,553.4746251,14,6.620120152,99313.76454,4.704456222,64.38032985,1.800350853,2.316186325,9.846439964,1.251105118,13.78160706,100512,21,6,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,26,1,2,1.098612289,1,10,3.295836866,1,1,46.33,1
157,"96 St (C,B)",0.784137123,65211,117,51134,14542,5257,1.055982777,0.480598473,0.489108255,9,409,521.5924463,11,6.690675237,119987.7277,4.500208887,60.43088383,2.221067399,2.180307582,9.106271279,2.124722061,17.16272629,111352,39,12,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,38,1,2,1.098612289,1,10,3.663561646,1,1,45.67,1.5
158,"86 St (C,B)",0.784137123,63671,129,49927,14849,5554,1.628810765,0.741303726,0.78523654,9,318,405.5413152,10,7.00239506,135819.9326,4.74583558,58.94173312,2.974094873,2.874620666,8.877443507,2.249501316,16.98187429,128756,37,13,0,,,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,7,36,1,7,2.079441542,1,10,3.610917913,1,1,45.33,1
159,"81 St-Museum of Natural History (C,B)",0.784137123,57352,166,44972,12880,6718,1.705200468,0.711123829,0.794161616,11,299,381.3108592,15,7.334782402,143692.8627,5.394185634,56.03568155,3.05217926,3.917658044,10.79202359,1.239136921,17.53749884,141769,38,9,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,8,41,1,8,2.197224577,1,10,3.737669618,1,1,45.33,1.5
160,"72 St (C,B)",0.784137123,57090,170,44766,13448,9868,1.10984079,0.481997731,0.489020693,10,362,461.65395,12,8.301253417,139991.0069,6.303959021,52.50449122,4.023489413,3.435513336,15.20743036,0.776039352,15.4122029,148858,49,15,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,12,61,1,10,2.564949357,1,10,4.127134385,1,1,45,1
162,"50 St (C,E)",0.784137123,67827,100,53186,9685,48910,1.587254961,0.661936732,0.734522368,11,223,284.3890355,34,5.309616866,101869.3332,4.154310082,40.63081656,3.796505693,2.699859735,33.75314377,1.99627907,11.81377831,109764,77,22,10,4725.759558,0.895030219,1,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,26,142,1,10,3.295836866,1,10,4.96284463,0,1,73.33,1
164,"34 St-Penn Station (A,C,E)",0.784137123,42086,296,33001,8062,46237,1.787893054,0.745609316,0.76796028,11,367,468.0303858,36,4.590169659,116026.7298,3.206145729,45.55334938,2.195216627,2.736789891,32.07240106,1.496675665,11.35539772,120079,76,21,11,794.0386086,0.1503861,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,69,175,1,10,4.248495242,1,10,5.170483995,0,0,116.33,0.5
165,"23 St (C,E)",0.784137123,69277,95,54323,8579,36565,1.741463449,0.726246667,0.782563358,11,266,339.2263831,31,5.840991282,120069.3327,4.338755825,49.10328726,3.16606507,3.168623701,24.55397486,1.467606162,12.69191353,123310,75,22,11,2470.186328,0.46783832,1,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,26,125,1,10,3.295836866,1,10,4.836281907,0,0,73.67,1
618,"14 St/8 Av (A,C,E,L)",0.784137123,74754,82,58617,9790,19003,1.98248421,0.826760131,0.83483033,11,356,454.0022271,34,6.806086204,125516.1144,5.440798976,50.68296881,3.691131967,3.494994348,20.73411523,1.060510894,13.4575077,129776,34,20,0,4778.122162,0.904947379,1,0,0,0,0,0,0,22,23,11,11.5,1,0,0,1,1,1,0,23,95,1,10,3.17805383,1,10,4.564348191,0,0,68,1
167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",0.784137123,83767,53,65685,9448,17698,1.909005806,0.796117256,0.831104781,11,356,454.0022271,38,6.134769976,136252.3559,4.912200047,48.90154523,3.848570869,3.739774927,21.46516791,0.930088173,14.82642752,138188,32,20,0,,,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,1,0,22,100,1,10,3.135494216,1,10,4.615120517,0,0,108,0.75
168,"Spring St (C,E)",0.784137123,49962,223,39177,6426,15578,1.840527681,0.799331016,0.800037301,10,466,594.2838141,35,6.386939832,140740.1963,4.983397271,45.88286387,4.606194969,3.71903469,21.49908766,1.07259365,16.63232792,135134,33,21,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,23,106,1,10,3.17805383,1,10,4.672828834,0,0,74,1
169,"Canal St (A,C,E)",0.784137123,45467,275,35652,5914,19952,1.729551352,0.721278937,0.759273549,11,436,556.0251994,33,6.463029539,148486.5874,4.816453221,44.24383471,4.674786089,3.014764359,24.72210792,1.245999883,15.49167639,122162,40,21,0,,,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,37,117,1,10,3.63758616,1,10,4.770684624,0,0,116.67,0.5
173,"High St (A,C)",0.784137123,39377,319,30877,7848,13221,2.064518912,0.860971259,0.847354308,11,985,1256.157847,28,5.766950972,150736.3014,4.610934248,61.27393244,2.191672076,1.783170537,11.96470585,0.756081906,16.25597662,126886,15,15,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,8,54,1,8,2.197224577,1,10,4.007333185,0,0,73.67,1
636,"Jay St-MetroTech (A,C,F,R)",0.784137123,58245,162,45672,9967,15417,2.026646565,0.845177263,0.853469111,11,677,863.3694037,27,6.145362731,131104.0621,5.254310402,63.50042066,1.387310016,2.811307023,11.95906003,0.631412264,13.55172143,127589,16,15,8,4774.232116,0.904210628,1,0,0,0,0,0,0,36,30,18,15,3,0,1,1,0,1,0,17,45,1,10,2.890371758,1,10,3.828641396,0,0,38,1.5
175,"Hoyt-Schermerhorn Sts (A,C,G)",0.784137123,56490,176,44296,8703,14632,1.950456144,0.81340339,0.831992815,11,488,622.3401315,29,6.373639418,131645.3779,5.460937189,63.56347629,1.074906667,3.135926009,11.46182947,0.677441917,13.67667289,129574,16,15,8,3363.1516,0.63696053,1,0,0,0,0,0,0,0,0,,,0,0,1,1,0,1,0,10,44,1,10,2.397895273,1,10,3.80666249,0,0,109,0.5
176,Lafayette Av (C),0.784137123,49643,231,38927,9595,6633,1.924250365,0.802474731,0.825925997,11,287,366.0074134,26,8.641253625,117141.3278,7.000958478,63.75831312,0.726874992,3.240201743,8.779507766,1.023080578,13.77369747,116326,17,15,8,1465.7376,0.277601818,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,47,70,1,10,3.871201011,1,10,4.262679877,0,0,30.67,1.5
177,Clinton-Washington Avs (C),0.784137123,51501,217,40384,10648,3313,1.963856918,0.818991947,0.822221112,11,231,294.5913327,22,10.25673759,109199.6702,8.342345423,63.55787833,0.598494578,3.988933079,7.743784257,1.159231426,12.55078381,109848,18,14,8,3605.591384,0.682877156,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,6,59,1,6,1.945910149,1,10,4.094344562,0,0,30.33,1.5
627,"Franklin Av (C,S)",0.784137123,55409,195,43448,14093,2331,1.841583443,0.767999947,0.783952527,11,185,235.9281236,21,10.8251304,85897.05761,9.141350409,64.93455388,0.755997871,4.725550894,6.671150522,0.991436038,10.91511242,87203,14,8,7,2742.552229,0.519422771,1,0,0,0,0,0,0,37,30,18.5,15,3,0,0,1,0,0,0,5,16,1,5,1.791759469,1,10,2.833213344,0,0,36,6.5
179,"Nostrand Av (A,C)",0.784137123,59428,154,46600,16654,2751,1.756511572,0.732522221,0.772592629,11,200,255.0574309,22,12.02753984,82133.60362,10.2927998,65.20055194,0.955329616,4.876756193,5.441073505,0.688186333,10.66731031,83231,14,4,7,1359.468677,0.257475128,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,5,24,1,5,1.791759469,1,10,3.218875825,0,0,72.33,1
180,Kingston-Throop Avs (C),0.784137123,59885,151,46958,22355,3311,1.941202646,0.809544382,0.823751842,11,274,349.4286804,25,15.06291663,71891.26557,13.34467244,64.144006,1.103468163,4.270334453,4.501687674,0.475156142,10.37797613,72765,15,7,7,2807.991946,0.531816656,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,6,16,1,6,1.945910149,1,10,2.833213344,0,0,30.67,2
181,"Utica Av (A,C)",0.784137123,55740,191,43708,23668,3127,1.722076557,0.718161705,0.763111474,11,365,465.4798115,25,17.26542799,58983.00287,15.57852754,66.41102633,1.449823674,2.018980805,3.80580241,0.825081032,8.21777419,62330,16,6,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,12,1,2,1.098612289,1,10,2.564949357,0,0,72.33,1
182,Ralph Av (C),0.784137123,58122,163,45576,16904,2111,1.729268315,0.721160901,0.767363095,11,372,474.4068215,22,18.26875137,55513.03007,16.87970768,67.91299661,1.131570302,1.637681701,3.66957985,0.91728253,6.459855847,55581,18,5,7,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,11,1,2,1.098612289,1,10,2.48490665,0,0,30.67,2
