station_complex_id,year,weighted_pop
120.0,2016,3155.125800242232
120.0,2017,3388.022763042959
120.0,2018,3535.731800629961
120.0,2019,3478.4467903636423
120.0,2020,3223.1746659324044
120.0,2021,3362.8198301823168
120.0,2022,3138.2809143745076
120.0,2023,3451.2204349780995
120.0,2024,3546.4772797289875
122.0,2013,3445.467109836595
122.0,2014,3410.1294018115236
122.0,2015,3453.62633380533
122.0,2016,3570.646955861493
122.0,2017,3691.0526786749997
122.0,2018,3556.1300188840014
122.0,2019,3509.6436206422786
122.0,2020,3583.062906057647
122.0,2021,3755.4070114090705
122.0,2022,3879.0402575426906
122.0,2023,4051.9189020393283
122.0,2024,4255.43163753891
123.0,2013,2499.247546438823
123.0,2014,2515.435223267583
123.0,2015,2714.481446941324
123.0,2016,2782.1951177775295
123.0,2017,2791.9486264248567
123.0,2018,2583.361012552369
123.0,2019,2505.493986487404
123.0,2020,3468.59140684861
123.0,2021,3601.65112149016
123.0,2022,3512.3021618583866
123.0,2023,3510.60454048123
123.0,2024,3692.758295602397
124.0,2013,202.57580514483845
124.0,2014,238.50233072803192
124.0,2015,209.1564063655224
124.0,2016,195.817349837109
124.0,2017,189.05889452937953
124.0,2018,180.34404426414943
124.0,2019,159.35726199277897
124.0,2020,3753.2770850654447
124.0,2021,4065.634038946814
124.0,2022,3945.879238338779
124.0,2023,3741.086231504336
124.0,2024,3855.551844362532
125.0,2013,1120.6791753351138
125.0,2014,1367.731066533182
125.0,2015,1276.6954126272694
125.0,2016,1368.0609896289532
125.0,2017,1411.7438094277109
125.0,2018,1269.1913293211499
125.0,2019,1186.3468190345784
125.0,2020,1100.077766079866
125.0,2021,1046.7499682970026
125.0,2022,1005.8738674965088
125.0,2023,1047.1333438008603
125.0,2024,1018.5804230250224
126.0,2013,2944.518591153513
126.0,2014,3005.5581375758293
126.0,2015,2860.4304261208204
126.0,2016,2907.7847561040835
126.0,2017,2884.6341933024873
126.0,2018,2763.351809081904
126.0,2019,2941.656712497563
126.0,2020,2891.237446740202
126.0,2021,2841.567853790686
126.0,2022,2922.816489612227
126.0,2023,2726.728703610851
126.0,2024,2549.535231541694
127.0,2013,6125.89180321867
127.0,2014,6097.6077590356745
127.0,2015,5741.530537848628
127.0,2016,5929.008740886549
127.0,2017,5841.153212122635
127.0,2018,5490.579173091052
127.0,2019,5092.35566308691
127.0,2020,4906.168753626555
127.0,2021,4695.490533046088
127.0,2022,4380.396159916716
127.0,2023,4195.498989983976
127.0,2024,4594.045321061924
129.0,2013,2516.418173387595
129.0,2014,2610.722675610609
129.0,2015,2575.1572069482345
129.0,2016,2365.915971234749
129.0,2017,2425.46787080091
129.0,2018,2279.579295881458
129.0,2019,2403.61257037841
129.0,2020,2396.3708969887803
129.0,2021,2490.2391948510876
129.0,2022,2256.211320135862
129.0,2023,2295.400210684203
129.0,2024,2352.1291370782033
130.0,2013,2288.4103016772247
130.0,2014,2347.375716789122
130.0,2015,2332.2070290592906
130.0,2016,2044.7083945087552
130.0,2017,2010.979104717177
130.0,2018,1820.067345279432
130.0,2019,1773.2675648592178
130.0,2020,2008.075257383567
130.0,2021,2586.4365960663945
130.0,2022,2338.129290302944
130.0,2023,2683.1539201904898
130.0,2024,2544.350478810982
131.0,2013,1645.7254183197347
131.0,2014,1755.3978940683278
131.0,2015,1781.7325247740587
131.0,2016,1589.555776251583
131.0,2017,1647.375327637932
131.0,2018,1695.0170266386594
131.0,2019,1484.2480027990293
131.0,2020,1600.36770490862
131.0,2021,1729.2726075394203
131.0,2022,1593.6562845386118
131.0,2023,1538.89509566396
131.0,2024,1738.9593808636146
133.0,2013,1518.7013969422208
133.0,2014,1815.8850724429344
133.0,2015,1952.387254204859
133.0,2016,2076.2480093382865
133.0,2017,2361.4255195366163
133.0,2018,2310.4495412524
133.0,2019,2168.911986550701
133.0,2020,1680.2422791459417
133.0,2021,1815.422063231301
133.0,2022,2090.0678006175003
133.0,2023,2173.660535921593
133.0,2024,2236.371786765876
134.0,2013,2072.8320922214834
134.0,2014,2300.3308732090027
134.0,2015,2358.635591720128
134.0,2016,2316.7956160273366
134.0,2017,2372.3836595082203
134.0,2018,2280.4931725455344
134.0,2019,2171.723540719085
134.0,2020,1917.2357678787498
134.0,2021,1985.9513810406752
134.0,2022,2303.9251533028773
134.0,2023,2408.7055074583473
134.0,2024,2473.2686342162237
135.0,2013,2412.8979900221366
135.0,2014,2444.509524908476
135.0,2015,2726.7595571399593
135.0,2016,2877.043085788449
135.0,2017,2928.5359316167887
135.0,2018,2825.477558251855
135.0,2019,2657.1639263659044
135.0,2020,2079.376364401643
135.0,2021,2252.4766950309872
135.0,2022,2754.077515853428
135.0,2023,2978.8889092879144
135.0,2024,2954.0262250524015
136.0,2013,1474.213558421931
136.0,2014,1377.1354818394504
136.0,2015,1287.5138927429473
136.0,2016,1293.6038638584712
136.0,2017,1060.021419547584
136.0,2018,1015.6677816497833
136.0,2019,990.361187999257
136.0,2020,1597.8338170082397
136.0,2021,1653.4547101124003
136.0,2022,1684.6625015642003
136.0,2023,1664.256947130534
136.0,2024,2165.7477558496776
137.0,2013,742.2840419047989
137.0,2014,701.9359409648802
137.0,2015,725.3698913826195
137.0,2016,716.8198687154369
137.0,2017,724.3208718251461
137.0,2018,696.0538803393725
137.0,2019,703.2254607351443
137.0,2020,731.1431553203819
137.0,2021,720.8049745230909
137.0,2022,764.78009533724
137.0,2023,698.8286333304925
137.0,2024,680.438833297621
138.0,2013,2032.9115092429392
138.0,2014,2009.8576457376414
138.0,2015,1982.8580320167348
138.0,2016,1882.9458773767356
138.0,2017,1918.1147184115025
138.0,2018,1876.1063993129872
138.0,2019,1807.3707719018996
138.0,2020,1751.049623876653
138.0,2021,1803.0425715883594
138.0,2022,1866.963843770212
138.0,2023,1680.2093160915988
138.0,2024,1620.2759742167377
141.0,2013,5377.906596023474
141.0,2014,5486.592587894444
141.0,2015,5433.5513401427415
141.0,2016,5508.847322245776
141.0,2017,5648.295409991801
141.0,2018,5462.741154613228
141.0,2019,5312.905081297196
141.0,2020,5190.253238885686
141.0,2021,5410.302847429318
141.0,2022,5259.723542122615
141.0,2023,5328.228375435959
141.0,2024,5268.157017340719
143.0,2013,6512.257758370322
143.0,2014,7066.581982497179
143.0,2015,6981.158893255374
143.0,2016,7167.610273634136
143.0,2017,6856.483884063968
143.0,2018,6227.682803902541
143.0,2019,5768.207438396632
143.0,2020,6057.176408688161
143.0,2021,6545.9782837970415
143.0,2022,6319.959437323147
143.0,2023,5674.453684706401
143.0,2024,5405.746833449946
144.0,2013,6214.757012544943
144.0,2014,7226.84635746093
144.0,2015,6750.325120604684
144.0,2016,6795.492329713116
144.0,2017,6965.194132886239
144.0,2018,6549.09308421536
144.0,2019,6552.9883398384545
144.0,2020,6979.709948421037
144.0,2021,7623.5083116514825
144.0,2022,6455.550449945772
144.0,2023,6131.880832881975
144.0,2024,6174.348491763896
145.0,2013,3576.7286079618375
145.0,2014,3677.042999727186
145.0,2015,3693.6620621421944
145.0,2016,3816.7071089783476
145.0,2017,3836.1685363243687
145.0,2018,3810.1590849851214
145.0,2019,3976.4144508418826
145.0,2020,3953.426079654868
145.0,2021,3593.7543523386867
145.0,2022,3570.8657384809676
145.0,2023,3644.326194457522
145.0,2024,3438.7126976579348
146.0,2013,10110.410491511986
146.0,2014,9688.801577643837
146.0,2015,10256.782072996684
146.0,2016,10145.969475826372
146.0,2017,9774.515929056393
146.0,2018,9898.873402105895
146.0,2019,10050.692183262348
146.0,2020,9805.717257385966
146.0,2021,11470.504864234703
146.0,2022,11450.503762360668
146.0,2023,10311.176249506401
146.0,2024,9524.917616242768
147.0,2013,6719.517829522282
147.0,2014,7222.201466911216
147.0,2015,6830.786288319407
147.0,2016,6455.168423619804
147.0,2017,6458.438898318455
147.0,2018,6141.322434472012
147.0,2019,6294.936827218147
147.0,2020,6238.987139558285
147.0,2021,6227.675280952929
147.0,2022,6809.739612583602
147.0,2023,6516.448256098079
147.0,2024,7272.499806869485
149.0,2013,9976.453641403397
149.0,2014,10110.372020079401
149.0,2015,10149.136964399206
149.0,2016,10375.407084964487
149.0,2017,10057.036187829783
149.0,2018,10756.93354791652
149.0,2019,9912.436138905292
149.0,2020,9805.263728556676
149.0,2021,10634.717153210748
149.0,2022,10530.021576773966
149.0,2023,10038.791937031028
149.0,2024,9859.476664205004
150.0,2013,4688.979023697766
150.0,2014,4888.32225541411
150.0,2015,5111.451824237476
150.0,2016,4970.2515218841745
150.0,2017,5460.831035183276
150.0,2018,5543.775733008294
150.0,2019,5526.275650527877
150.0,2020,6885.386061093293
150.0,2021,7532.446074882216
150.0,2022,7610.546778685521
150.0,2023,7064.804655901009
150.0,2024,7866.108751396414
151.0,2013,6724.629176359184
151.0,2014,6971.15905902263
151.0,2015,7162.559871204018
151.0,2016,7028.833976937747
151.0,2017,7168.663658883803
151.0,2018,7126.241797204943
151.0,2019,7154.752070571216
151.0,2020,7524.316358491245
151.0,2021,7573.581764299974
151.0,2022,7549.432708482218
151.0,2023,7977.666204659337
151.0,2024,8563.461699005511
152.0,2013,2487.733436102993
152.0,2014,2537.530574702419
152.0,2015,2556.519540251663
152.0,2016,2650.234395230703
152.0,2017,2945.369113596873
152.0,2018,2893.788953529444
152.0,2019,3039.79446403494
152.0,2020,3071.4760141011902
152.0,2021,2979.0395630353223
152.0,2022,3076.9775379410275
152.0,2023,2716.6007031227646
152.0,2024,2752.578851821987
153.0,2013,4829.093420326956
153.0,2014,5254.362168763053
153.0,2015,6089.00671494071
153.0,2016,5755.885163755808
153.0,2017,5729.733489176846
153.0,2018,6127.0026993726215
153.0,2019,6021.799737355801
153.0,2020,5738.175742597829
153.0,2021,6312.71562845911
153.0,2022,6250.790018039214
153.0,2023,6055.797178866702
153.0,2024,6164.2516277571085
154.0,2013,8461.415721058542
154.0,2014,8588.83789822946
154.0,2015,8830.1825993707
154.0,2016,8782.17091397831
154.0,2017,9485.703973882213
154.0,2018,9154.689822311017
154.0,2019,8833.356197721469
154.0,2020,9554.843807286778
154.0,2021,8933.673528405363
154.0,2022,8294.536297996741
154.0,2023,8140.359849981365
154.0,2024,8614.248074473588
155.0,2013,7055.926283345318
155.0,2014,7018.4027095621595
155.0,2015,6648.324528734704
155.0,2016,6482.431436830429
155.0,2017,6694.995989533431
155.0,2018,6778.914776111795
155.0,2019,7300.987434373289
155.0,2020,7229.215999483233
155.0,2021,8036.285995386295
155.0,2022,8303.187793163164
155.0,2023,7776.489471752562
155.0,2024,6777.128225089192
156.0,2013,5669.640548772088
156.0,2014,5605.247640924813
156.0,2015,5649.69234782809
156.0,2016,5997.721450354865
156.0,2017,5263.045750159532
156.0,2018,5179.674969562411
156.0,2019,5182.414280948278
156.0,2020,4921.452174513815
156.0,2021,4411.525995505567
156.0,2022,4438.007790251825
156.0,2023,4135.792339836099
156.0,2024,4067.2089365890756
157.0,2013,5812.162072165407
157.0,2014,5698.797652330714
157.0,2015,5551.335141992491
157.0,2016,5167.425741305354
157.0,2017,5390.641090171726
157.0,2018,4886.985692873168
157.0,2019,4426.033139172967
157.0,2020,5445.081578355448
157.0,2021,6086.053928582979
157.0,2022,5489.8894541920745
157.0,2023,5541.086732842731
157.0,2024,6205.869845244552
158.0,2013,4549.712789451776
158.0,2014,4964.59915472474
158.0,2015,4315.37136026839
158.0,2016,5256.328885200833
158.0,2017,5492.856909186553
158.0,2018,5823.147971161796
158.0,2019,5256.766344384694
158.0,2020,5526.538696180666
158.0,2021,5006.5779142826605
158.0,2022,4691.3204204562
158.0,2023,4636.2508164297815
158.0,2024,5047.4129113964755
159.0,2013,1217.593469189847
159.0,2014,1286.0759073319223
159.0,2015,1314.8410233461027
159.0,2016,1492.4201475905957
159.0,2017,1719.3951470790576
159.0,2018,1813.8856688143642
159.0,2019,1700.0125758663958
159.0,2020,1690.125391284509
159.0,2021,1599.1351979432839
159.0,2022,1770.7706839203488
159.0,2023,1762.7097581171538
159.0,2024,1917.3702931909784
160.0,2013,4675.896724724161
160.0,2014,4700.934953780468
160.0,2015,3981.078230757228
160.0,2016,3197.2137213280153
160.0,2017,3812.383983180701
160.0,2018,3598.2244053129543
160.0,2019,3424.284516940231
160.0,2020,5551.8847505350095
160.0,2021,5643.643367373034
160.0,2022,5262.201232176485
160.0,2023,5443.104818941616
160.0,2024,6010.228476544783
162.0,2013,4974.00014530552
162.0,2014,4611.721642109106
162.0,2015,4399.9180303894545
162.0,2016,4479.13721026327
162.0,2017,4686.618126808495
162.0,2018,4888.328006186735
162.0,2019,5337.730893116324
162.0,2020,5922.50094520794
162.0,2021,6228.17418557605
162.0,2022,6187.5242994369155
162.0,2023,6681.541689781498
162.0,2024,6545.295129052115
164.0,2013,1289.5711853542675
164.0,2014,1523.0014441742837
164.0,2015,1642.1709072775336
164.0,2016,1858.1941639089428
164.0,2017,1815.2015725798733
164.0,2018,1796.6719483082118
164.0,2019,1754.3273766042932
164.0,2020,2234.771861278302
164.0,2021,2240.659165514501
164.0,2022,2359.0119402663777
164.0,2023,2305.168109932145
164.0,2024,2167.329151790287
165.0,2013,8935.929348257352
165.0,2014,9165.326512573585
165.0,2015,8537.38006196755
165.0,2016,8832.141718640509
165.0,2017,9241.45276818894
165.0,2018,8771.288718791984
165.0,2019,8695.217143488284
165.0,2020,8380.838060858901
165.0,2021,8726.088864657968
165.0,2022,8590.19346932484
165.0,2023,7651.6433972384175
165.0,2024,7881.7657779489655
167.0,2013,5257.2413669682
167.0,2014,5367.551593363779
167.0,2015,5633.582007100849
167.0,2016,5760.736727496646
167.0,2017,5919.1416113213545
167.0,2018,5915.754296114261
167.0,2019,5977.864833522306
167.0,2020,6011.70607606422
167.0,2021,6259.071720007533
167.0,2022,5932.0489011344125
167.0,2023,5795.788063434026
167.0,2024,5632.295650784566
168.0,2013,4062.336822358587
168.0,2014,3793.536932413675
168.0,2015,3675.5727244605528
168.0,2016,3803.4453620696413
168.0,2017,3660.918036178857
168.0,2018,3592.525783793995
168.0,2019,3713.403356867289
168.0,2020,3736.1731530442694
168.0,2021,3624.382735444852
168.0,2022,3425.3276846523904
168.0,2023,3637.49040025551
168.0,2024,3208.0430974454966
169.0,2013,2173.0364247926436
169.0,2014,2299.2237344821037
169.0,2015,2139.7929199512264
169.0,2016,2113.019201283298
169.0,2017,2397.094100871662
169.0,2018,2234.2662768634327
169.0,2019,2362.1840908382396
169.0,2020,2219.1335280619624
169.0,2021,2220.4371102420864
169.0,2022,2401.9709487462396
169.0,2023,2415.553665597061
169.0,2024,2607.2111265501267
173.0,2013,3250.790086418775
173.0,2014,3080.31247810231
173.0,2015,3075.7350364915706
173.0,2016,3046.0981635155
173.0,2017,3054.2105646133514
173.0,2018,3334.0011793975596
173.0,2019,3318.7401792470646
173.0,2020,3465.397553139498
173.0,2021,3643.6485261221064
173.0,2022,3838.8309037556946
173.0,2023,3558.940337908733
173.0,2024,3596.4727926122328
175.0,2013,2627.048137408795
175.0,2014,2740.43144230679
175.0,2015,2775.6117145334238
175.0,2016,2869.473392754008
175.0,2017,2880.389759885661
175.0,2018,3197.0882767253
175.0,2019,3593.9758030125613
175.0,2020,4100.328832214592
175.0,2021,4515.8289411162195
175.0,2022,4998.394837786689
175.0,2023,4987.041536518465
175.0,2024,4915.243179738293
176.0,2013,4002.805921993213
176.0,2014,4029.5281666634837
176.0,2015,3756.362888673685
176.0,2016,4008.0687342242336
176.0,2017,4160.837376199519
176.0,2018,4491.467626590944
176.0,2019,4417.020152296541
176.0,2020,4849.2323335091705
176.0,2021,4763.716898373242
176.0,2022,4733.981729618301
176.0,2023,4501.952558914242
176.0,2024,4718.171790802311
177.0,2013,3057.162483778323
177.0,2014,3345.191345967857
177.0,2015,3219.8070572497513
177.0,2016,3495.381557476476
177.0,2017,3536.1288929762045
177.0,2018,3391.625128273724
177.0,2019,3408.3289984487365
177.0,2020,3592.7040558124113
177.0,2021,3657.5765982260127
177.0,2022,4127.118882171733
177.0,2023,4452.082026533742
177.0,2024,4914.78178428984
179.0,2013,3575.3068380216982
179.0,2014,3262.2409371382487
179.0,2015,3259.484475540117
179.0,2016,3454.726787446358
179.0,2017,3777.1641764755386
179.0,2018,3680.8964089109168
179.0,2019,3711.995107282887
179.0,2020,3247.494410849499
179.0,2021,3423.5422353885833
179.0,2022,3447.094604459802
179.0,2023,3261.001585323828
179.0,2024,3294.5507385552387
180.0,2013,3327.5118781921205
180.0,2014,3543.162988940362
180.0,2015,3220.78280671818
180.0,2016,3342.521863422543
180.0,2017,3681.473228674917
180.0,2018,3530.4187595318276
180.0,2019,3588.565025082413
180.0,2020,3870.361674609048
180.0,2021,4177.538569552038
180.0,2022,4017.8328433577285
180.0,2023,4114.098853370191
180.0,2024,4297.271874267637
181.0,2013,2614.0161382838196
181.0,2014,2751.829162881448
181.0,2015,2826.0188195436435
181.0,2016,2922.7848960291635
181.0,2017,2831.6407280670123
181.0,2018,2898.7023247743455
181.0,2019,2760.642203482558
181.0,2020,3006.6551327174507
181.0,2021,3316.015646010949
181.0,2022,3763.218267244028
181.0,2023,3363.047991637914
181.0,2024,3465.67806746431
182.0,2013,3119.3942096814044
182.0,2014,3153.31728737296
182.0,2015,3212.8891279515865
182.0,2016,3230.6837747802883
182.0,2017,3241.651452759955
182.0,2018,3282.919059511705
182.0,2019,3638.9507937414687
182.0,2020,3507.8649310773344
182.0,2021,3755.8516071746512
182.0,2022,3663.869858911117
182.0,2023,3819.7915609346055
182.0,2024,3460.566060711859
183.0,2013,3903.1528346322993
183.0,2014,4041.4915150035204
183.0,2015,4017.139405777473
183.0,2016,4025.4835095251024
183.0,2017,3981.288977364928
183.0,2018,3951.2474432694285
183.0,2019,4189.838271520559
183.0,2020,4247.840946753052
183.0,2021,4723.792285315293
183.0,2022,4685.875042197865
183.0,2023,4625.917549502075
183.0,2024,3872.8034984644837
185.0,2013,1814.6454285301618
185.0,2014,1884.7845660238788
185.0,2015,1827.5463442157052
185.0,2016,1476.7919514254345
185.0,2017,1711.811056212581
185.0,2018,1555.4154624348303
185.0,2019,1989.539198608048
185.0,2020,2118.159588781976
185.0,2021,2483.0297294101433
185.0,2022,2433.8155898218824
185.0,2023,2380.800624393421
185.0,2024,1838.1239730812354
186.0,2013,3315.044462126164
186.0,2014,3371.386502235268
186.0,2015,3434.785256181656
186.0,2016,3223.908693328073
186.0,2017,3357.236668856964
186.0,2018,3414.1284780370447
186.0,2019,3396.272603380296
186.0,2020,3495.014621798568
186.0,2021,4010.2840789830384
186.0,2022,3686.7124802887815
186.0,2023,3388.3503264454666
186.0,2024,3215.8959884932733
187.0,2013,3628.5480441478376
187.0,2014,3420.0969758108135
187.0,2015,3563.438359645079
187.0,2016,3606.5398118731373
187.0,2017,3694.0141435180635
187.0,2018,3834.5986877373834
187.0,2019,3987.0500855386395
187.0,2020,3876.977447407865
187.0,2021,4091.3524316708354
187.0,2022,3982.3474621293003
187.0,2023,3951.1970003990436
187.0,2024,3781.550148798979
188.0,2013,3244.1452096922294
188.0,2014,3117.0579326833818
188.0,2015,3105.681028729341
188.0,2016,3485.743463253199
188.0,2017,3309.0923538150882
188.0,2018,3220.0283056629446
188.0,2019,3375.044411171902
188.0,2020,3307.9079870912915
188.0,2021,3528.9210749010917
188.0,2022,3853.9046350323915
188.0,2023,4209.802082011037
188.0,2024,3930.9215625325187
189.0,2013,3202.0756212410006
189.0,2014,3224.8644886042357
189.0,2015,3162.3944989099473
189.0,2016,3340.2745216793955
189.0,2017,3296.2768918760703
189.0,2018,3227.896744230109
189.0,2019,3200.457527802721
189.0,2020,3254.7666962495528
189.0,2021,3298.680818735741
189.0,2022,3399.8433244079374
189.0,2023,3290.7371907922584
189.0,2024,3155.850744276598
190.0,2013,3526.812465167626
190.0,2014,3278.9340360424108
190.0,2015,3123.032215147456
190.0,2016,3171.03938163167
190.0,2017,3213.2941888353207
190.0,2018,3036.4679526048108
190.0,2019,3010.8675197948305
190.0,2020,3078.959509077564
190.0,2021,3201.91845101091
190.0,2022,3200.532585041632
190.0,2023,3011.238077934411
190.0,2024,3288.2582446170923
191.0,2013,2922.2611460242006
191.0,2014,2807.030140749213
191.0,2015,3010.1123711825903
191.0,2016,2939.608502346553
191.0,2017,3125.8271920609623
191.0,2018,3116.322056744863
191.0,2019,3112.0833709031203
191.0,2020,3003.855726110489
191.0,2021,3090.319902192869
191.0,2022,2949.549762839512
191.0,2023,2596.8590118457123
191.0,2024,2473.223737722158
192.0,2013,1482.7918153448875
192.0,2014,1738.5630251866664
192.0,2015,1790.3053092230703
192.0,2016,1861.347506131905
192.0,2017,1994.6811061966496
192.0,2018,1911.8140465317244
192.0,2019,1743.4783664690533
192.0,2020,1748.471987405503
192.0,2021,1966.2156816935117
192.0,2022,1929.3513571994608
192.0,2023,2053.6214726368585
192.0,2024,2084.660858176976
193.0,2013,2882.1530234422185
193.0,2014,2869.268916443768
193.0,2015,2877.0699186027764
193.0,2016,2819.2377254356
193.0,2017,2654.291252991857
193.0,2018,2643.2764718860926
193.0,2019,2570.504955752069
193.0,2020,2638.0936014882673
193.0,2021,3000.72444103859
193.0,2022,2927.4914241601987
193.0,2023,2831.5195279584104
193.0,2024,2657.9778143448857
194.0,2013,3565.9825241801664
194.0,2014,3851.5355150137098
194.0,2015,3690.1165989322567
194.0,2016,3742.1531324115135
194.0,2017,3933.506370527433
194.0,2018,3596.1639272069137
194.0,2019,3427.0011040613963
194.0,2020,3334.64637503099
194.0,2021,3681.8865449229147
194.0,2022,3198.5512324882015
194.0,2023,3163.0980477184694
194.0,2024,3045.7444357014556
195.0,2013,3413.6928355619953
195.0,2014,3594.812014018006
195.0,2015,3765.5968812380625
195.0,2016,3959.4063465034446
195.0,2017,4253.1010127360605
195.0,2018,4123.633241097071
195.0,2019,3842.2995438004136
195.0,2020,3916.145121303225
195.0,2021,4055.6992629033307
195.0,2022,3645.73424169226
195.0,2023,3482.6412273248247
195.0,2024,3785.1474574777417
196.0,2013,839.7135322620028
196.0,2014,880.6234031718577
196.0,2015,923.7249867536071
196.0,2016,910.7807161556011
196.0,2017,894.5547572201991
196.0,2018,920.2109018251874
196.0,2019,852.0871700982666
196.0,2020,848.7424892165785
196.0,2021,886.657256366742
196.0,2022,843.9843848791911
196.0,2023,804.4687423889523
196.0,2024,881.6574622572291
197.0,2013,683.9729150142864
197.0,2014,725.0316853724261
197.0,2015,744.0809067569567
197.0,2016,747.7916872109731
197.0,2017,720.8693285481758
197.0,2018,771.0178572466265
197.0,2019,672.7447132765583
197.0,2020,666.778913186958
197.0,2021,711.3133941140402
197.0,2022,750.6640443958524
197.0,2023,683.0720803843943
197.0,2024,826.9730003143301
198.0,2013,598.2367089626974
198.0,2014,594.0973473516224
198.0,2015,541.8300164473604
198.0,2016,624.0547116128207
198.0,2017,762.3492572415806
198.0,2018,730.7046917581779
198.0,2019,795.0841495064781
198.0,2020,809.2537197732358
198.0,2021,706.6078893961477
198.0,2022,532.2976028321275
198.0,2023,458.04232300371393
198.0,2024,439.8960748906139
199.0,2013,194.65064141664914
199.0,2014,189.40473760542028
199.0,2015,194.37454121605813
199.0,2016,212.96528805585157
199.0,2017,205.32651583950081
199.0,2018,207.44328404403174
199.0,2019,213.51748845703355
199.0,2020,207.71938424462274
199.0,2021,223.54912907850627
199.0,2022,211.03258665171464
199.0,2023,213.79358865762455
199.0,2024,211.12462005191165
200.0,2013,2080.750938838179
200.0,2014,2035.0981098886482
200.0,2015,2159.8344506949124
200.0,2016,2262.4170925407598
200.0,2017,1941.5657277865
200.0,2018,2000.0208776991744
200.0,2019,2067.9950036149085
200.0,2020,1847.2865857009074
200.0,2021,2196.7109379274398
200.0,2022,2165.775543628833
200.0,2023,2134.4295806363643
200.0,2024,2145.636883189921
201.0,2013,1710.7368020009021
201.0,2014,1694.5340856441455
201.0,2015,1506.4025457240252
201.0,2016,1521.7051111720732
201.0,2017,1459.1446230168178
201.0,2018,1476.2474902822835
201.0,2019,1456.4441702906918
201.0,2020,1561.897412419099
201.0,2021,1706.6314930746717
201.0,2022,1823.6511112068038
201.0,2023,1761.6969185256025
201.0,2024,1723.7872050369333
202.0,2013,1793.4961961460288
202.0,2014,1649.1678113238727
202.0,2015,1756.0793741770153
202.0,2016,1826.3037512350018
202.0,2017,1855.3591364828367
202.0,2018,1615.020343231051
202.0,2019,1608.7962795478788
202.0,2020,1806.5299996225924
202.0,2021,1793.1239614326369
202.0,2022,1891.9396075203654
202.0,2023,1789.2168249260797
202.0,2024,1972.0408648597484
203.0,2013,855.8108040110066
203.0,2014,865.0612432385836
203.0,2015,692.8062292300622
203.0,2016,672.936721130393
203.0,2017,728.5335908686473
203.0,2018,732.1320137448915
203.0,2019,720.698771023967
203.0,2020,751.5451621256304
203.0,2021,774.0102949446866
203.0,2022,707.7397926534832
203.0,2023,632.4495856572635
203.0,2024,580.0304112339593
204.0,2013,1067.2904205601567
204.0,2014,1094.4185751102177
204.0,2015,1272.538926310278
204.0,2016,1344.6362382210773
204.0,2017,1516.4995293222435
204.0,2018,1632.1327600159327
204.0,2019,1684.2894003270155
204.0,2020,1671.9359076995022
204.0,2021,1802.0831070528775
204.0,2022,1928.7304297833477
204.0,2023,1872.3446589694277
204.0,2024,2242.1191135490444
205.0,2013,1358.9277199646451
205.0,2014,1399.6396497979588
205.0,2015,1495.4078763069074
205.0,2016,1360.0077791636359
205.0,2017,1421.6803497816786
205.0,2018,1584.2158670266072
205.0,2019,1735.824993260377
205.0,2020,1805.5369443684517
205.0,2021,1866.4382656927187
205.0,2022,1883.1831162146782
205.0,2023,1681.4677759408708
205.0,2024,1631.299483522121
206.0,2013,703.2502498177869
206.0,2014,724.0341645681574
206.0,2015,791.8026346069423
206.0,2016,893.7696912772205
206.0,2017,946.6204405028957
206.0,2018,899.4557411405508
206.0,2019,838.3667357675578
206.0,2020,1144.899825994376
206.0,2021,1261.511825920832
206.0,2022,1285.1513464244658
206.0,2023,1378.3221911080284
206.0,2024,1406.7768832426511
207.0,2013,571.2183947885891
207.0,2014,650.5272619462334
207.0,2015,693.7301572272993
207.0,2016,713.9668814192787
207.0,2017,641.4478027300785
207.0,2018,647.0461146092644
207.0,2019,648.5115745927615
207.0,2020,771.8336168548524
207.0,2021,693.0364620372588
207.0,2022,690.9970603108586
207.0,2023,706.949672855682
207.0,2024,818.2953490402679
208.0,2013,1210.2248908844258
208.0,2014,1491.354869672316
208.0,2015,1365.8362966381844
208.0,2016,1519.4580443969742
208.0,2017,1580.9049988301335
208.0,2018,1643.7706592462148
208.0,2019,1508.8994604889745
208.0,2020,2070.279173207158
208.0,2021,2403.238567700083
208.0,2022,2556.0777297731993
208.0,2023,2301.7682581891113
208.0,2024,2152.076946936071
209.0,2013,423.0819013119159
209.0,2014,466.7871058549856
209.0,2015,435.0187075276592
209.0,2016,385.4823976960698
209.0,2017,387.14661368008973
209.0,2018,383.22317743042856
209.0,2019,431.2297567350274
209.0,2020,2027.5545697512948
209.0,2021,2280.4756771507546
209.0,2022,2158.3127785856286
209.0,2023,2517.3212727243344
209.0,2024,2760.869616648288
210.0,2013,7833.433696917594
210.0,2014,7186.166144209864
210.0,2015,7472.914464930823
210.0,2016,7601.624832960716
210.0,2017,7326.615238251253
210.0,2018,7161.658301232698
210.0,2019,7010.084893972738
210.0,2020,6567.956197977842
210.0,2021,6226.238412069703
210.0,2022,5826.372343686598
210.0,2023,6214.799099117523
210.0,2024,5395.769296894923
211.0,2013,6341.364728332596
211.0,2014,6449.7832453225
211.0,2015,6635.599712105826
211.0,2016,6600.538865468598
211.0,2017,7123.65822024097
211.0,2018,7229.214787920982
211.0,2019,7545.860038589393
211.0,2020,7984.23112689636
211.0,2021,8341.806024401747
211.0,2022,8182.7107393157185
211.0,2023,8031.157956909588
211.0,2024,7263.962537114412
