station_complex_id,station_complex_name,borough,avg_annual_ridership,log_avg_ridership,subway_trips_per_hour_am_peak,subway_lines_serving_station,jobs_access_network,pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,pct_walked_access_network,bus_routes_access_network,avg_headway_min_am_peak,service_x_jobs_access,density_x_service,jobs_x_density,entropy_x_density,inv_headway,log_jobs_access,log_density
212,"Kingsbridge Rd (B,D)",Bronx,4024.570936,8.300422027,47.67,2,3626,89830,2.037484593,2.302585093,8.803440615,20,1.5,172851.42,4282196.100000001,325723580,183027.24098918997,0.6666662222225186,8.196161139282902,11.405685406299774
213,"Fordham Rd (B,D)",Bronx,6138.099238,8.722433306,47.67,2,7132,103907,2.062062022,2.079441542,12.54108597,22,1.5,339982.44,4953246.69,741064724,214262.678519954,0.6666662222225186,8.872487182278038,11.5512611712358
214,"182-183 Sts (B,D)",Bronx,2871.285377,7.962863291,41.67,2,5955,104389,2.115071621,1.098612289,8.282619846,20,1.0,248144.85,4349889.63,621636495,220790.21144456897,0.9999990000010001,8.6921543938039,11.555889164402345
215,"Tremont Av (B,D)",Bronx,4451.407716,8.401200289,48.0,2,4859,89808,2.249045456,1.609437912,7.239597882,17,1.5,233232.0,4310784.0,436377072,201982.27431244802,0.6666662222225186,8.48879371689454,11.405440471985479
216,"174-175 Sts (B,D)",Bronx,2735.793602,7.914542296,42.67,2,3387,88389,2.147413238,1.098612289,7.835840384,16,1.5,144523.29,3771558.6300000004,299373543,189807.70869358198,0.6666662222225186,8.127995055771946,11.389514120054994
217,"170 St (B,D)",Bronx,3495.997158,8.159659924,42.33,2,3775,100273,2.081559651,0.693147181,9.704287083,18,1.5,159795.75,4244556.09,378530575,208724.23088472302,0.6666662222225186,8.236420527265391,11.51566171801311
218,"167 St (B,D)",Bronx,4899.177492,8.497026706,42.33,2,5066,104531,2.016725218,1.609437912,9.978247446,15,1.5,214443.78,4424797.2299999995,529554046,210810.303762758,0.6666662222225186,8.53050420547591,11.557248523606892
220,"155 St (B,D)",Manhattan,1884.604197,7.542003577,42.67,2,773,75741,2.007013355,3.526360525,5.418238146,16,1.5,32983.91,3231868.47,58547793,152013.19852105502,0.6666662222225186,6.651571873589727,11.235088107233372
277,"7 Av (E,B,D)",Manhattan,13685.49994,9.52416522,94.33,0,50795,46732,1.314887872,4.682131227,33.67182597,87,0.5,4791492.35,4408229.56,2373751940,61447.340034304,1.999996000008,10.835572890308924,10.752205832221462
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,42784.10202,10.66394524,106.67,2,70103,26427,1.198295761,4.96284463,37.71732346,85,0.5,7477887.01,2818968.09,1852611981,31667.362075947,1.999996000008,11.157735132735686,10.182179333149776
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,77124.2038,11.2531854,123.33,2,63187,41035,1.309865056,5.347107531,36.94899252,92,0.5,7792852.71,5060846.55,2592878545,53750.31257296,1.999996000008,11.053869688688987,10.622205009207603
228,"23 St (F,M)",Manhattan,19612.75581,9.883986426,57.33,2,34778,71609,1.647464251,5.062595033,25.87564807,81,1.0,1993822.74,4105343.9699999997,2490417802,117973.267549859,0.9999990000010001,10.45676903533851,11.178990008000985
231,"Grand St (B,D)",Manhattan,17382.24178,9.763261905,50.0,2,11833,79647,1.814722945,4.770684624,24.41521603,51,1.0,591650.0,3982350.0,942462951,144537.238400415,0.9999990000010001,9.378732023236639,11.285372205167318
41,"7 Av (B,Q)",Brooklyn,7446.334664,8.915611484,53.67,0,3790,56989,1.672839702,3.36729583,6.79976076,15,1.0,203409.30000000002,3058599.63,215988310,95333.461777278,0.9999990000010001,8.240385115516334,10.950631092829045
42,"Prospect Park (B,Q,S)",Brooklyn,6856.920295,8.833159511,90.0,0,1415,36404,1.256540974,2.772588722,3.632068225,12,1.0,127350.0,3276360.0,51511660,45743.117617496,0.9999990000010001,7.255591274253665,10.502461406828811
43,Parkside Av (Q),Brooklyn,4463.658563,8.403948021,39.0,0,1925,60529,1.539043466,2.772588722,4.23614859,15,1.5,75075.0,2360631.0,116518325,93156.76195351401,0.6666662222225186,7.563200592358071,11.010894388885733
44,"Church Av (B,Q)",Brooklyn,10076.11865,9.218022653,53.33,0,2569,62597,1.770489444,3.044522438,5.335336172,18,1.0,137004.77,3338298.01,160811693,110827.327726068,0.9999990000010001,7.851661177889265,11.044488607696024
45,Beverley Rd (Q),Brooklyn,2752.405479,7.920593781,38.33,0,3811,65951,1.77231946,2.944438979,6.25058071,15,1.5,146075.63,2527901.83,251339261,116886.24070646,0.6666662222225186,8.245909264774093,11.096682483690186
46,Cortelyou Rd (Q),Brooklyn,4235.578374,8.351511235,38.33,0,3027,65223,1.560650865,2.772588722,6.557555689,15,1.5,116024.90999999999,2499997.59,197430021,101790.33136789499,0.6666662222225186,8.01565761455734,11.085582778342747
47,"Newkirk Plaza (B,Q)",Brooklyn,7258.503024,8.890066651,53.33,0,2494,56461,1.380552933,2.079441542,6.994012207,14,1.0,133005.02,3011065.13,140813734,77947.399150113,0.9999990000010001,7.822044008185619,10.941323124488626
48,Avenue H (Q),Brooklyn,2296.420416,7.739542214,39.0,0,2417,44249,1.501574042,1.791759469,7.610122137,15,1.5,94263.0,1725711.0,106949833,66443.149784458,0.6666662222225186,7.790696031174738,10.697610650436076
49,Avenue J (Q),Brooklyn,3910.300919,8.271625314,39.0,0,6518,41250,1.495423836,1.945910149,9.992572669,13,1.5,254202.0,1608750.0,268867500,61686.233235,0.6666662222225186,8.782476268924539,10.627430633893226
50,Avenue M (Q),Brooklyn,4057.600931,8.308593595,38.67,0,12033,45621,1.572793303,1.386294361,11.44496328,16,1.5,465316.11000000004,1764164.07,548957493,71752.40327616301,0.6666662222225186,9.395491255780296,10.728145335298285
51,"Kings Hwy (B,Q)",Brooklyn,14519.16691,9.583293783,53.0,0,13291,47553,1.541958966,1.098612289,9.676484975,13,1.0,704423.0,2520309.0,632026923,73324.77471019799,0.9999990000010001,9.494917629474484,10.769621186412348
52,Avenue U (Q),Brooklyn,5073.417271,8.531966974,38.67,0,8825,45963,1.425287836,0.693147181,7.564649829,15,1.5,341262.75,1777389.21,405623475,65510.504806068006,0.6666662222225186,9.085457189829492,10.735613760377525
53,Neck Rd (Q),Brooklyn,3245.563558,8.085352349,38.67,0,9707,46150,1.563503433,0.693147181,7.484592877,15,1.5,375369.69,1784620.5,447978050,72155.68343295,0.6666662222225186,9.180705566846491,10.739673908168612
54,"Sheepshead Bay (B,Q)",Brooklyn,9700.038945,9.179988267,53.0,0,15533,38333,1.832079811,1.098612289,8.119086047,8,1.0,823249.0,2031649.0,595426489,70229.115395063,0.9999990000010001,9.650786448979593,10.554092509830399
55,"Brighton Beach (B,Q)",Brooklyn,8323.772375,9.026990972,52.33,0,9565,46934,1.879936956,1.945910149,14.44866001,6,1.0,500536.45,2456056.2199999997,448923710,88232.961092904,0.9999990000010001,9.165970424240243,10.756518944771091
56,Ocean Pkwy (Q),Brooklyn,2278.678882,7.731789871,38.33,0,6165,38294,1.786199234,1.791759469,15.07288408,10,1.5,236304.44999999998,1467809.02,236082510,68400.71346679599,0.6666662222225186,8.726805608446096,10.553074618343693
57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,1853.903302,7.525587845,71.0,0,1678,25392,1.846808428,2.197224577,13.02508595,9,1.0,119138.0,1802832.0,42607776,46894.159603775995,0.9999990000010001,7.425953657077541,10.142228824473392
58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,9972.860426,9.207722992,137.0,0,4410,19731,2.148936637,2.197224577,7.974577704,9,0.5,604170.0,2703147.0,87013710,42400.668784646994,1.999996000008,8.39185670010494,9.88999696235363
254,Jamaica-179 St (F),Queens,14015.57668,9.547995957,41.67,4,6309,34462,1.57758438,0.693147181,5.090387747,43,1.5,262896.03,1436031.54,217420758,54366.71290356,0.6666662222225186,8.749890955535259,10.447641563750562
255,169 St (F),Queens,5545.630382,8.620945884,39.67,4,6660,44270,1.877374708,1.791759469,6.618695845,51,1.25,264202.2,1756190.9000000001,294838200,83111.37832316,0.7999993600005121,8.804024902413179,10.69808511413156
256,Parsons Blvd (F),Queens,5091.986091,8.535619596,42.33,4,9484,45780,1.869029407,2.995732274,8.218765853,51,1.5,401457.72,1937867.4,434177520,85564.16625246,0.6666662222225186,9.157466882369114,10.731624436867815
257,Sutphin Blvd (F),Queens,2987.223029,8.002434185,40.67,4,4366,45034,2.057990989,1.386294361,8.442274057,39,1.5,177565.22,1831532.78,196618444,92679.566198626,0.6666662222225186,8.381831553485561,10.715195244217844
258,"Briarwood (E,F)",Queens,3622.088292,8.195082061,60.33,0,4948,38613,1.861889769,1.386294361,4.97612915,35,1.0,298512.83999999997,2329522.29,191057124,71893.149650397,0.9999990000010001,8.506940814951886,10.561370183995763
259,"Kew Gardens-Union Tpke (E,F)",Queens,17000.72466,9.741070069,83.33,0,7897,25985,1.877202083,1.386294361,3.835002996,29,0.75,658057.01,2165330.05,205203545,48779.096126755,1.333331555557926,8.974364841846596,10.165313210442681
260,"75 Av (E,F)",Queens,2400.909712,7.784019413,59.67,0,9087,28816,1.800229028,1.386294361,4.175163681,22,1.0,542221.29,1719450.72,261850992,51875.399670848,0.9999990000010001,9.114710140960932,10.268720769756413
276,"5 Av/53 St (E,F)",Manhattan,17243.08406,9.755224411,67.0,0,61410,27454,1.087365288,4.48863637,38.35640228,86,1.0,4114470.0,1839418.0,1685950140,29852.526616752,0.9999990000010001,11.025344251183697,10.220303579712972
232,2 Av (F),Manhattan,11960.82747,9.389475814,41.67,2,11787,85326,1.78924315,5.214935758,22.00955413,27,1.5,491164.29000000004,3555534.42,1005737562,152668.9610169,0.6666662222225186,9.374837343857585,11.354246213289242
625,"Delancey St-Essex St (F,M,J,Z)",Manhattan,20860.25091,9.945648694,68.67,3,8842,90040,1.788208612,4.477336814,21.4659005,27,1.0,607180.14,6183046.8,796133680,161010.30342448,0.9999990000010001,9.087381464575735,11.40802040113403
234,East Broadway (F),Manhattan,10936.61345,9.299962903,41.0,4,8395,78465,1.854035382,4.219507705,23.11049262,43,1.5,344195.0,3217065.0,658713675,145476.88624863,0.6666662222225186,9.035510680940524,11.270420688927391
235,York St (F),Brooklyn,10216.07807,9.23181592,41.33,4,12067,29765,2.063582088,3.63758616,11.90759886,15,1.5,498729.11,1230187.45,359174255,61422.52084932,0.6666662222225186,9.398312600278953,10.301122081529105
236,"Bergen St (F,G)",Brooklyn,8518.586176,9.050123048,76.0,3,13699,56188,1.899887222,3.610917913,11.3076138,15,1.0,1041124.0,4270288.0,769719412,106750.863229736,0.9999990000010001,9.525151111816216,10.93647628718689
237,"Carroll St (F,G)",Brooklyn,8869.807632,9.090521123,76.67,3,5521,41409,2.093869323,3.091042453,12.93525201,22,1.0,423295.07,3174828.0300000003,228619089,86705.034796107,0.9999990000010001,8.6164953924901,10.631277676539613
238,"Smith-9 Sts (F,G)",Brooklyn,3113.835752,8.043931702,76.0,3,5294,23746,2.166324368,2.772588722,14.74479061,15,1.0,402344.0,1804696.0,125711324,51441.538442528006,0.9999990000010001,8.574518258035507,10.075211485694803
608,"4 Av-9 St (F,G,R)",Brooklyn,9184.428943,9.125373697,38.67,2,5682,37505,2.06345817,3.496507561,8.307816349,18,1.5,219722.94,1450318.35,213103410,77389.99866585,0.6666662222225186,8.645234541297121,10.532256199159868
240,"7 Av (F,G)",Brooklyn,8977.216316,9.102556513,77.0,0,5034,49624,1.553368212,3.135494216,8.428498704,9,1.0,387618.0,3821048.0,249807216,77084.344152288,0.9999990000010001,8.524168805152662,10.812250017989491
241,"15 St-Prospect Park (F,G)",Brooklyn,4473.498972,8.406149663,77.0,2,3777,35023,1.23407864,2.397895273,8.327152687,8,1.0,290829.0,2696771.0,132281871,43221.136208719996,0.9999990000010001,8.236950048061455,10.463788819762645
242,"Fort Hamilton Pkwy (F,G)",Brooklyn,4403.413643,8.390362418,75.67,2,2781,32547,1.44714404,2.772588722,5.988586193,11,1.0,210438.27000000002,2462831.49,90513207,47100.19706988,0.9999990000010001,7.930925372483388,10.390471201816547
243,"Church Av (F,G)",Brooklyn,6645.110547,8.801787082,76.33,2,7595,47947,1.81637995,1.945910149,11.36453822,14,1.0,579726.35,3659794.51,364157465,87089.96946265,0.9999990000010001,8.935377071932177,10.77787236932699
244,Ditmas Av (F),Brooklyn,2993.049831,8.004382208,40.33,2,9044,61137,1.760046377,1.098612289,16.85371139,13,1.5,364744.51999999996,2465655.21,552923028,107603.955350649,0.6666662222225186,9.109967397829395,11.02088888310082
245,18 Av (F),Brooklyn,2542.006713,7.841102405,39.67,2,5971,47788,1.596347094,0.693147181,19.81342465,14,1.0,236869.57,1895749.9600000002,285342148,76286.234928072,0.9999990000010001,8.69483715865908,10.774550766473594
246,Avenue I (F),Brooklyn,1316.716195,7.183655362,40.0,2,4023,31723,1.747080798,0.0,18.62122999,9,1.5,160920.0,1268920.0,127621629,55422.644154954,0.6666662222225186,8.300031711779575,10.36482877120321
247,Bay Pkwy (F),Brooklyn,949.877298,6.85738503,39.67,2,2740,31053,1.660066911,0.0,15.25983664,5,1.5,108695.8,1231872.51,85085220,51550.057787282996,0.6666662222225186,7.916078096302786,10.343482903541116
248,Avenue N (F),Brooklyn,2090.69261,7.645728878,40.0,4,4110,41525,1.744078013,1.386294361,12.04152445,8,1.5,164400.0,1661000.0,170667750,72422.839489825,0.6666662222225186,8.321421586897879,10.634075016069918
249,Avenue P (F),Brooklyn,1863.310111,7.53064635,40.0,4,4817,49660,1.458648631,1.386294361,10.50379591,11,1.5,192680.0,1986400.0,239212220,72436.49101546,0.6666662222225186,8.480114183174816,10.812975195790544
250,Kings Hwy (F),Brooklyn,2588.819485,7.859343455,40.33,4,4685,43262,1.582730955,1.098612289,9.211203449,12,1.5,188946.05,1744756.46,202682470,68472.10657521,0.6666662222225186,8.452334619067742,10.67505304523018
251,Avenue U (F),Brooklyn,1398.070392,7.243563289,34.33,4,2787,38947,1.343008249,1.791759469,7.459867474,7,1.5,95677.70999999999,1337050.51,108545289,52306.142273802994,0.6666662222225186,7.933079771880415,10.569982702098647
252,Avenue X (F),Brooklyn,1847.546444,7.522154903,34.0,4,2805,34577,1.779459047,1.386294361,8.878459657,8,1.5,95370.0,1175618.0,96988485,61528.355468119,0.6666662222225186,7.939515260662406,10.450972920664721
253,Neptune Av (F),Brooklyn,1180.052612,7.074161364,33.0,4,4684,34327,1.861141233,1.791759469,11.23080855,9,2.0,154572.0,1132791.0,160787668,63887.395105191,0.499999750000125,8.452121194672523,10.44371662667136
278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,21249.52044,9.964136665,76.0,0,5494,36468,2.292630342,3.091042453,6.845771688,42,1.0,417544.0,2771568.0,200355192,83607.643312056,0.9999990000010001,8.611593866837723,10.504217863629703
279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,20143.23561,9.910673452,75.67,0,4975,33296,2.190964098,2.079441542,5.425282797,36,1.0,376458.25,2519508.32,165647600,72950.340607008,0.9999990000010001,8.512381634419015,10.413222581820088
280,Jamaica-Van Wyck (E),Queens,3365.09688,8.121509156,39.33,0,4220,34542,2.053352087,0.693147181,6.01904259,42,1.5,165972.6,1358536.8599999999,145767240,70926.887789154,0.6666662222225186,8.347827345782498,10.449960203748262
261,"Forest Hills-71 Av (E,F,M,R)",Queens,19062.96414,9.855555138,134.33,0,14420,42655,1.709113339,1.386294361,5.109076464,21,0.5,1937038.6,5729846.15,615085100,72902.229475045,1.999996000008,9.57644075656207,10.660923222978436
262,"67 Av (M,R)",Queens,5792.080189,8.664419413,56.33,0,15765,64777,1.639476359,1.791759469,6.420958162,22,1.0,888042.45,3648888.4099999997,1021209405,106200.360106943,0.9999990000010001,9.665611001619853,11.078721318522259
263,"63 Dr-Rego Park (M,R)",Queens,10059.19805,9.216342131,56.0,0,11328,64130,1.748297311,1.609437912,8.686035145,29,1.0,634368.0,3591280.0,726464640,112118.30655443,0.9999990000010001,9.335121088873489,11.068683145347391
264,"Woodhaven Blvd (M,R)",Queens,13554.8984,9.514577038,55.33,0,10766,55798,1.905804737,1.386294361,8.830371975,27,1.0,595682.78,3087303.34,600721268,106340.092715126,0.9999990000010001,9.284241179815718,10.929511227061862
265,"Grand Av-Newtown (M,R)",Queens,12980.76929,9.47130129,56.0,0,6332,55925,1.974951218,2.197224577,6.200291339,30,1.0,354592.0,3131800.0,354117100,110449.14686665,0.9999990000010001,8.753529336516431,10.931784667289213
266,"Elmhurst Av (M,R)",Queens,8889.776306,9.092769648,55.67,0,4299,79858,1.953184448,2.48490665,7.757268167,24,1.0,239325.33000000002,4445694.86,343309542,155977.403648384,0.9999990000010001,8.366370301681654,11.288017858625464
268,"65 St (M,R)",Queens,2402.65052,7.784743911,51.67,0,3664,52696,1.992185048,2.302585093,8.16172539,12,1.5,189318.88,2722802.3200000003,193078144,104980.183289408,0.6666662222225186,8.206583614320753,10.872313806912903
269,"Northern Blvd (M,R)",Queens,4790.307511,8.47455862,51.33,0,4051,34722,2.147716036,1.791759469,8.014046992,12,1.5,207937.83,1782280.26,140658822,74572.99620199199,0.6666662222225186,8.306965865368573,10.455157570571497
270,"46 St (M,R)",Queens,5350.221759,8.58508018,51.33,0,5366,34494,2.117703072,1.791759469,6.689751078,10,1.0,275436.77999999997,1770577.02,185094804,73048.049765568,0.9999990000010001,8.588024372176829,10.448569664980209
271,"Steinway St (M,R)",Queens,8784.150943,9.080818182,51.33,0,4310,39329,1.932903569,2.772588722,6.2734896,11,1.5,221232.3,2018757.5699999998,169507990,76019.164465201,0.6666662222225186,8.368925174747135,10.579742865425855
272,"36 St (M,R)",Queens,2685.979076,7.896172821,51.0,0,7186,18283,1.995230473,2.48490665,5.883556724,13,1.5,366486.0,932433.0,131381638,36478.798737859,0.6666662222225186,8.880029117468442,9.813781639451635
273,"Queens Plaza (E,F,R)",Queens,13098.53985,9.480332383,102.67,0,10552,13378,1.848422482,2.708050201,5.875131571,15,0.5,1083373.84,1373519.26,141164656,24728.195964196,1.999996000008,9.26416545867109,9.501441592473618
282,21 St (G),Queens,1319.085847,7.185452049,36.0,0,8779,20504,2.105075863,2.63905733,3.80727394,15,2.0,316044.0,738144.0,180004616,43162.47549495201,0.499999750000125,9.080231686629162,9.92842403782616
283,Greenpoint Av (G),Brooklyn,7495.129898,8.922142153,35.33,0,7073,25781,2.008244233,2.48490665,8.964697838,6,1.5,249889.09,910842.73,182349013,51774.544570973005,0.6666662222225186,8.864181369765426,10.15743185300305
284,Nassau Av (G),Brooklyn,6954.974233,8.847356171,36.0,0,9058,33864,2.067945223,2.63905733,8.353774706,7,1.5,326088.0,1219104.0,306740112,70028.89703167201,0.6666662222225186,9.111514017669288,10.430137311649004
629,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,11482.82747,9.348695017,68.33,4,6926,56164,1.921859819,2.63905733,9.446993188,13,1.0,473253.58,3837686.12,388991864,107939.334874316,0.9999990000010001,8.843182098022606,10.93604906607567
286,Broadway (G),Brooklyn,3289.410696,8.098767668,36.33,0,8412,75276,1.912364214,1.945910149,21.13402449,16,1.5,305607.95999999996,2734777.08,633221712,143955.128573064,0.6666662222225186,9.037533407550814,11.228929922243076
287,Flushing Av (G),Brooklyn,2241.859035,7.715506686,36.33,0,7004,77008,2.134548722,1.609437912,23.04626284,17,1.5,254455.31999999998,2797700.6399999997,539364032,164377.327983776,0.6666662222225186,8.854379458771108,11.251677577122404
288,Myrtle-Willoughby Avs (G),Brooklyn,3746.301524,8.228791266,36.0,0,5000,66830,2.047050976,0.693147181,12.71958527,14,1.5,180000.0,2405880.0,334150000,136804.41672608,0.6666662222225186,8.517393171418904,11.109922323732984
289,Bedford-Nostrand Avs (G),Brooklyn,6261.654028,8.74235934,36.33,0,3822,65863,1.935776819,2.197224577,10.65555657,14,1.5,138853.25999999998,2392802.79,251728386,127496.068629797,0.6666662222225186,8.248790733696413,11.095347288978262
290,Classon Av (G),Brooklyn,4016.483007,8.298410868,36.0,0,4866,60933,1.912732595,2.890371758,11.25842086,17,1.5,175176.0,2193588.0,296499978,116548.53521113501,0.6666662222225186,8.490233009833455,11.017546590193263
291,Clinton-Washington Avs (G),Brooklyn,3930.457184,8.276765421,35.67,0,7446,56183,1.961097941,4.189654742,9.92872226,19,1.0,265598.82,2004047.61,418338618,110180.365619203,0.9999990000010001,8.915566545710645,10.936387297838856
292,Fulton St (G),Brooklyn,4529.588292,8.418607076,35.67,0,8535,53176,1.940454696,4.143134726,9.271557415,17,1.5,304443.45,1896787.9200000002,453857160,103185.618914496,0.6666662222225186,9.05204779298159,10.881381251020752
196,Aqueduct Racetrack (A),Queens,520.4632317,6.256638767,12.67,0,1694,12813,1.251017801,0.0,2.458358312,12,5.5,21462.98,162340.71,21705222,16029.291084212999,0.18181814876033658,7.43543801981455,9.458293602198967
197,Aqueduct-N Conduit Av (A),Queens,599.2941461,6.397419779,22.0,0,515,10791,1.511080178,0.0,1.076082527,13,2.5,11330.0,237402.0,5557365,16306.066200798,0.399999840000064,6.246106765481563,9.286560397887591
198,Howard Beach-JFK Airport (A),Queens,2313.723694,7.747045605,22.33,0,965,7749,1.027692004,0.0,2.480507804,9,2.5,21548.449999999997,173035.16999999998,7477785,7963.585338995999,0.399999840000064,6.873163834212518,8.955448122347393
199,"Broad Channel (A,S)",Queens,209.7937228,5.350880038,43.0,0,1101,1530,1.343161099,0.0,2.540206169,7,1.5,47343.0,65790.0,1684530,2055.03648147,0.6666662222225186,7.00488198971286,7.333676395657684
204,Beach 67 St (A),Queens,1529.5306,7.333369752,20.67,2,1408,16727,1.889249526,0.0,4.35351198,8,2.0,29103.36,345747.09,23551616,31601.476821402,0.499999750000125,7.25063551189868,9.72483924110847
205,Beach 60 St (A),Queens,1155.225327,7.052915949,20.67,2,1408,18876,1.930173801,0.0,4.35351198,8,2.25,29103.36,390166.92000000004,26577408,36433.960667676,0.444444246913668,7.25063551189868,9.845699528768733
206,Beach 44 St (A),Queens,499.9344461,6.216475246,20.67,2,3133,13115,1.791642042,0.0,6.335104939,5,2.5,64759.11000000001,271087.05000000005,41089295,23497.38538083,0.399999840000064,8.050065422915965,9.48158813796454
207,Beach 36 St (A),Queens,562.601657,6.33434772,20.67,2,3133,17272,1.766531722,0.0,6.335104939,5,2.5,64759.11000000001,357012.24000000005,54113176,30511.535902384003,0.399999840000064,8.050065422915965,9.756899867693285
208,Beach 25 St (A),Queens,1080.760402,6.986344995,20.67,2,3133,31401,1.573010078,0.693147181,6.335104939,5,2.5,64759.11000000001,649058.67,98379333,49394.089459278,0.399999840000064,8.050065422915965,10.354626864135467
209,Far Rockaway-Mott Av (A),Queens,3065.57402,8.028316263,21.67,2,3133,36427,1.732032379,1.609437912,6.335104939,5,2.0,67892.11,789373.0900000001,114125791,63092.743469833,0.499999750000125,8.050065422915965,10.50309298868771
200,"Beach 90 St (A,S)",Queens,494.7743106,6.206120804,22.33,0,1211,15416,2.101413564,1.098612289,4.634227939,8,2.0,27041.629999999997,344239.27999999997,18668776,32395.391502624,0.499999750000125,7.10002716662926,9.643226075660339
201,"Beach 98 St (A,S)",Queens,308.2864054,5.734267726,22.33,1,1211,11971,2.169569749,0.693147181,4.634227939,8,3.0,27041.629999999997,267312.43,14496881,25971.919465279,0.33333322222225925,7.10002716662926,9.390325868972589
202,"Beach 105 St (A,S)",Queens,194.1562046,5.273800287,22.67,0,1211,9130,2.106256963,0.0,4.634227939,8,2.5,27453.370000000003,206977.1,11056430,19230.12607219,0.399999840000064,7.10002716662926,9.11943049661634
203,"Rockaway Park-Beach 116 St (A,S)",Queens,504.8189405,6.22617878,21.67,0,1211,10135,2.102352214,0.693147181,4.634227939,8,2.5,26242.370000000003,219625.45,12273485,21307.339688890002,0.399999840000064,7.10002716662926,9.223848722000975
80,"121 St (J,Z)",Queens,1662.917997,7.41693034,34.33,0,5390,32734,1.829885009,1.945910149,5.748076559,11,1.5,185038.69999999998,1123758.22,176436260,59899.455884606,0.6666662222225186,8.592486175451668,10.396200120875191
81,111 St (J),Queens,1650.770924,7.409603279,35.0,0,3593,34201,1.669143891,2.079441542,5.180663827,14,1.5,125755.0,1197035.0,122884193,57086.390216091,0.6666662222225186,8.187021067343505,10.440039400873
82,"104 St (J,Z)",Queens,2115.426282,7.657484229,34.33,0,3183,35180,1.561502245,1.791759469,4.554600019,14,1.0,109272.39,1207729.4,111977940,54933.6489791,0.9999990000010001,8.065893546964274,10.468261443129174
83,"Woodhaven Blvd (J,Z)",Queens,1969.657837,7.586122694,36.0,0,2900,37078,1.548902568,1.386294361,3.957205578,11,1.5,104400.0,1334808.0,107526200,57430.209416303995,0.6666662222225186,7.972810784121404,10.52080605059984
84,85 St-Forest Pkwy (J),Queens,2705.137881,7.903277761,34.67,0,1065,38262,1.303033606,0.693147181,3.989547661,12,1.5,36923.55,1326543.54,40749030,49856.671832772,0.6666662222225186,6.97166860472579,10.552238650793246
85,"75 St-Elderts Ln (J,Z)",Queens,1501.979802,7.315204951,34.33,0,902,34110,1.416978559,0.693147181,3.40916776,9,1.5,30965.66,1170996.3,30767220,48333.13864749,0.6666662222225186,6.805722553416985,10.43737519189882
86,Cypress Hills (J),Brooklyn,1018.869436,6.927429895,34.67,0,1028,28436,1.240568278,1.386294361,2.745623739,9,1.5,35640.76,985876.12,29232208,35276.799553208,0.6666662222225186,6.9363427358340495,10.25544639312115
87,"Crescent St (J,Z)",Brooklyn,2326.403181,7.75250841,36.33,0,1630,46874,1.738956441,1.609437912,3.534800447,7,1.5,59217.899999999994,1702932.42,76404620,81511.844215434,0.6666662222225186,7.396948602621014,10.755239763272712
88,"Norwood Av (J,Z)",Brooklyn,1548.587143,7.345743815,33.67,0,1351,38540,1.698249831,2.197224577,3.384699347,8,1.5,45488.170000000006,1297641.8,52067540,65450.54848674,0.6666662222225186,7.20934025660291,10.55947788869972
89,Cleveland St (J),Brooklyn,1388.30491,7.236558837,34.33,0,1125,39317,1.793749947,1.945910149,2.993207687,12,1.5,38621.25,1349752.6099999999,44231625,70524.866666199,0.6666662222225186,7.026426808699636,10.579437708267552
90,"Van Siclen Av (J,Z)",Brooklyn,1702.305273,7.440325921,34.0,0,1223,32534,2.022113496,2.079441542,2.850033634,9,1.5,41582.0,1106156.0,39789082,65787.440478864,0.6666662222225186,7.1098794630722715,10.390071711929085
91,"Alabama Av (J,Z)",Brooklyn,1300.866715,7.171554448,36.0,0,1484,24285,2.084233802,1.791759469,3.123398596,9,1.5,53424.0,874260.0,36038940,50615.61788157,0.6666662222225186,7.3031700512368,10.097655331613764
93,"Chauncey St (J,Z)",Brooklyn,1906.691461,7.553649131,34.67,0,1213,48900,1.808925498,0.693147181,3.64522435,14,1.5,42054.71,1695363.0,59315700,88456.4568522,0.6666662222225186,7.101675971619444,10.797553125151618
94,Halsey St (J),Brooklyn,3911.404088,8.27190732,35.0,0,1519,62262,1.533666404,0.693147181,3.846839285,14,1.5,53165.0,2179170.0,94575978,95489.13764584801,0.6666662222225186,7.326465613840322,11.039122627865256
95,"Gates Av (J,Z)",Brooklyn,4668.944485,8.448902463,34.0,0,1890,60994,1.635791743,1.791759469,4.417001877,16,1.5,64260.0,2073796.0,115278660,99773.481572542,0.6666662222225186,7.544861068658458,11.018547172582839
96,Kosciuszko St (J),Brooklyn,3923.294388,8.27494184,34.33,0,2292,58608,1.786247282,1.945910149,4.961363507,14,1.5,78684.36,2012012.64,134329536,104688.380703456,0.6666662222225186,7.737616282857904,10.978643547390096
118,3 Av (L),Manhattan,4807.916183,8.478227012,68.33,1,17254,104151,1.829352736,4.976733742,22.70275838,52,1.0,1178965.82,7116637.83,1797021354,190528.916807136,0.9999990000010001,9.755857235532103,11.553606649577233
